time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1780876800,63299,63316.3,63226.3,63229,,63257.200000000004,,,,,,
1780876860,63229,63250,63190.5,63207.8,,63232.964019718,,,,,,
1780876920,63207.7,63216.4,63159.5,63168.3,,63216.56436984387,,,,,,
1780876980,63168.2,63250,63165.9,63216.7,,63215.35417830559,44.36296975251884,,,,,
1780877040,63216.6,63279.4,63187.6,63264.6,,63219.640149606814,66.4548217739711,,,,,
1780877100,63264.6,63264.6,63113.8,63127.2,,63211.07929261704,24.53580901856705,,,,,
1780877160,63127.3,63221.2,63127.2,63204.5,,63207.5415528511,50.75151051116069,,,,,
1780877220,63204.6,63248.2,63180,63245.9,63208,63208.824444026184,61.497020014054605,,,,,
1780877280,63245.8,63264.2,63188.1,63191.5,63204.333333333336,63209.650788608546,43.00325768467817,,,,,
1780877340,63191.4,63249.9,63191.4,63230.4,63210.12592592593,63210.660243186896,56.90429359104835,,,,,
1780877400,63230.4,63230.5,63111.3,63111.3,63188.1646090535,63205.60826771749,26.840585836266783,,,,,
1780877460,63111.3,63169.2,63111.3,63142.9,63178.10580704161,63199.25629515383,39.55084290277857,,,,,
1780877520,63142.9,63216.7,63142.9,63216.1,63186.548961032364,63199.02103734689,62.305730806651546,,,,,
1780877580,63216,63225.9,63175.5,63207,63191.093636358506,63199.15129904232,58.21904632783841,,,,,
1780877640,63207.1,63215.4,63156.9,63215.4,63196.495050501064,63198.94631076786,61.697596662768476,,,,,
1780877700,63215.3,63215.4,63134.1,63137.9,63183.47392816749,63197.190594218235,28.667019564716895,,,,,
1780877760,63137.9,63220.7,63137.9,63190.7,63185.07972190805,63196.531959529835,53.89263223357548,48.47736690575679,,,,
1780877820,63190.7,63248.4,63188.6,63235.5,63196.284228150704,63197.48329118384,68.20350118719831,50.18026200823389,,,,
1780877880,63235.4,63246.9,63202.6,63225.1,63202.6877330061,63198.44825418849,61.55110489110046,49.82999651660027,,,,
1780877940,63225.2,63225.5,63114.2,63156.3,63192.379347893635,63197.103831531065,31.278006686068892,50.31158206427897,,,,
1780878000,63156.4,63208.5,63148,63206.4,63195.495048361714,63196.87683353849,55.294964932178786,50.63611452292313,,,,
1780878060,63206.3,63269.3,63161.6,63161.6,63187.96281539244,63196.89835922257,37.647289274582356,48.932562327246536,,,,
1780878120,63161.5,63221.1,63137.8,63208.9,63192.61552308301,63196.596999165035,58.581951066312875,50.04532614022044,,,,
1780878180,63208.9,63249.6,63200.3,63221.7,63199.078740175675,63197.203919050444,63.549621143557964,50.51999239397113,,,,
1780878240,63221.8,63266,63215.8,63234.1,63206.86124235886,63198.28718790243,68.9595769163208,53.52849175683213,,,,
1780878300,63234.2,63323.6,63216.7,63322.9,63232.64763294578,63200.866235927766,88.03521555269423,56.99166123182611,,,,
1780878360,63322.9,63424.4,63322.9,63363.5,63261.72593673561,63219.380176939354,91.58274647454581,59.08287663667569,,,,
1780878420,63363.5,63490.5,63346.1,63453.7,63304.38683968325,63241.02500559963,95.76614410393557,61.76481219211121,,,,
1780878480,63453.7,63462.4,63393.5,63436.5,63333.74531975364,63249.38053489,83.8466548402881,63.34688777621976,,,,
1780878540,63436.5,63472.6,63390.6,63472.6,63364.60191536394,63258.603525177976,88.39430322723291,67.61312232354233,,,,
1780878600,63472.6,63575.2,63440.4,63567.1,63409.60148972751,63283.89496129369,94.48779102120172,70.51277652265848,,,,
1780878660,63567.2,63584.8,63455.1,63460.5,63420.91226978806,63301.06214485251,50.03574518315748,69.215079665227,,,,
1780878720,63460.5,63460.6,63371.9,63416.6,63419.953987612935,63306.07407709034,38.76898474170233,67.58778536884141,,,,
1780878780,63416.6,63455,63386.5,63455,63427.74199036562,63311.08511851163,52.73360502356628,69.12032810723409,,,,
1780878840,63454.9,63454.9,63391.6,63408.1,63423.377103617706,63313.86545778474,37.19340795814896,67.82735975194625,,,,
1780878900,63408,63495.8,63392.1,63478.7,63435.67108059155,63316.88125267328,62.2877086487513,69.58738970724401,,,,
1780878960,63478.9,63631.1,63476.2,63624.1,63477.54417379343,63325.45802650033,83.12120738349601,71.34019372989995,,,,
1780879020,63624.2,63713,63595.5,63692.4,63525.289912950444,63345.1517064766,87.85041429307249,73.07596466915099,,,,
1780879080,63692.3,63695.5,63611.2,63654.6,63554.02548785035,63359.29143875584,71.27245676510874,73.24117037263584,,,,
1780879140,63654.6,63789,63654.6,63789,63606.24204610583,63404.27340577772,85.68229898963322,73.07310490384577,,,,
1780879200,63788.9,63849.5,63668.6,63668.7,63620.12159141564,63429.06350647332,51.20037461651665,70.18864977112939,,,,
1780879260,63668.6,63754.9,63611.6,63685,63634.5390155455,63444.56439699484,54.890032780063855,67.26892753370998,,,,
1780879320,63685,63715.9,63650.3,63710,63651.308123202056,63448.55318630206,61.574054723682686,65.67802752538103,,,,
1780879380,63710.1,63783.8,63700.6,63777.5,63679.35076249049,63457.25435142712,75.98521776356456,64.79166427797614,,,,
1780879440,63777.4,63777.5,63681.8,63687.2,63681.0950374926,63460.06026899571,43.35633208597083,61.13941721117394,,,,
1780879500,63687.2,63698.5,63614.1,63614.1,63666.20725138314,63462.58851685867,28.497137871979163,59.60094526037549,,,,
