time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1779667200,77030.3,77092.3,77030.3,77068.8,,77063.80000000002,,,,,,
1779667260,77068.8,77126.6,77051.3,77063,,77069.63355464322,,,,,,
1779667320,77063.1,77093.6,77062.9,77093.6,,77072.04503922457,,,,,,
1779667380,77093.5,77150,77083.8,77123.6,,77082.04046270144,91.26506024096062,,,,,
1779667440,77123.7,77165.9,77091.4,77097.8,,77088.73851559495,57.65937202663965,,,,,
1779667500,77097.9,77129,77095.6,77119.3,,77091.24151633201,71.00504968235643,,,,,
1779667560,77119.3,77137.3,77095.6,77117.4,,77092.93493015283,68.15729810021222,,,,,
1779667620,77117.5,77165.1,77090.2,77165,77106.0625,77095.17304103833,87.29926096852971,,,,,
1779667680,77165,77172,77133.3,77133.4,77112.1375,77096.58587084353,54.60929270861339,,,,,
1779667740,77133.3,77167.4,77127.7,77142.9,77118.97361111111,77099.36321008156,61.166749759582025,,,,,
1779667800,77142.8,77171.9,77142.8,77163.6,77128.89058641976,77104.23516723234,73.62192033156823,,,,,
1779667860,77163.5,77163.5,77117.6,77117.6,77126.38156721537,77105.00202925237,35.58134637674499,,,,,
1779667920,77117.6,77141,77109.6,77126.7,77126.4523300564,77105.55924164841,44.1453026692341,,,,,
1779667980,77126.7,77162.2,77119.1,77156.5,77133.12959004387,77106.91894238102,66.21058848641917,,,,,
1779668040,77156.5,77160.1,77142.2,77159.7,77139.03412558968,77107.70838261802,68.232043615822,,,,,
1779668100,77159.7,77177.6,77137,77156.4,77142.89320879197,77110.0735068723,62.452561137235236,,,,,
1779668160,77156.3,77193,77151,77155.8,77145.76138461598,77113.01272541363,61.042425387325046,64.46059082080306,,,,
1779668220,77155.8,77155.9,77103.1,77119.8,77139.99218803465,77113.4690316538,20.131810313552023,59.379644397416726,,,,
1779668280,77119.8,77162.2,77119.8,77143.2,77140.70503513806,77114.7100617903,51.695881085369074,58.953680758754544,,,,
1779668340,77143.2,77143.2,77124.1,77133.7,77139.14836066293,77115.0343563301,41.667783087839474,56.85816171628905,,,,
1779668400,77133.7,77160,77094.3,77098.2,77130.04872496006,77115.10492027288,19.962305833393614,53.41566226865915,,,,
1779668460,77098.3,77123.8,77086.2,77089.1,77120.94900830227,77114.82976565378,16.63114633228382,48.367939794641586,,,,
1779668520,77089.1,77120,77089.1,77120,77120.73811756843,77114.7784024703,54.934522051611296,48.39117046199858,,,,
1779668580,77119.9,77186.1,77119.9,77179.8,77133.862980331,77116.49009651762,80.68948782261366,49.785651752215124,,,,
1779668640,77179.7,77235.5,77156,77202.9,77149.20454025744,77126.13602111215,85.49331380834583,50.63360842912781,,,,
1779668700,77202.9,77228.1,77149.8,77154.5,77150.38130908912,77128.2963192609,47.9803427926571,51.519251030264385,,,,
1779668760,77154.5,77177.3,77138.9,77167.1,77154.09657373598,77128.96038653636,55.58972225951805,52.33670957242752,,,,
1779668820,77167.1,77167.1,77114.3,77122.8,77147.14177957243,77129.15297494779,31.380965156474787,49.84887933457435,,,,
1779668880,77122.8,77163.6,77122.8,77163.6,77150.79916188966,77129.41188379329,57.15660899491756,49.057776861652606,,,,
1779668940,77163.6,77183.5,77163.5,77180,77157.28823702529,77129.85439508368,65.06815540917502,49.244605023934014,,,,
1779669000,77179.9,77234.6,77179.9,77226.4,77172.64640657522,77133.02892755427,80.41593941106977,50.62842745420149,,,,
1779669060,77226.4,77226.4,77163.3,77187.4,77175.92498289184,77135.44414359491,51.74973578616817,52.8868507022455,,,,
1779669120,77187.3,77187.4,77140.1,77140.2,77167.98609780477,77135.6683320814,31.417978101796763,51.43842906056177,,,,
1779669180,77140.2,77162.8,77101.8,77116.6,77156.56696495926,77135.4817030192,24.267270969814916,50.195535337845726,,,,
1779669240,77116.6,77131.9,77116.6,77131.8,77151.06319496832,77135.4443008363,37.9180890527725,51.47809128208708,,,,
1779669300,77131.9,77153.8,77122,77132.5,77146.9380405309,77135.45134412116,38.68159362575769,53.05312323162092,,,,
1779669360,77132.4,77153.5,77127.7,77132.6,77143.75180930182,77135.47145348178,38.84276489574496,51.9037120062019,,,,
1779669420,77132.6,77164.8,77115.8,77139.1,77142.71807390141,77135.51144042547,51.31848150204322,49.80578298330402,,,,
1779669480,77139.1,77177.2,77121.2,77170.8,77148.95850192332,77135.74657967927,80.46719622589497,49.446774584557524,,,,
1779669540,77170.9,77191.4,77158.5,77162.4,77151.94550149591,77136.35709180615,64.99803391355846,50.662323950336194,,,,
1779669600,77162.4,77162.4,77131.6,77149,77151.29094560794,77136.50746686569,44.51897952722953,49.87155661231559,,,,
1779669660,77149,77165.3,77130.6,77130.6,77146.69295769506,77136.56784536099,26.998313803600993,49.558510087110314,,,,
1779669720,77130.7,77130.7,77084.5,77107,77137.87230042949,77135.92198192446,15.36469566466819,46.57337342066393,,,,
1779669780,77107,77124.2,77102.5,77113.9,77132.54512255627,77135.74879586454,28.816638244439844,43.983979337468554,,,,
1779669840,77113.9,77114,77079,77079.1,77120.66842865488,77135.15521800534,13.084101390298812,39.17456233598492,,,,
1779669900,77079.1,77082.6,77050.6,77058.7,77106.89766673157,77133.91128921058,8.840236761224546,36.10959811991752,,,,
1779669960,77058.7,77094.1,77051.5,77083,77101.58707412456,77133.39779487744,42.28722140044668,36.885972641249666,,,,
1779670020,77083,77084.2,77059.5,77084.2,77097.72327987466,77132.22615912229,43.814246662985866,38.28218519076187,,,,
1779670080,77084.1,77117.6,77074.2,77117.5,77102.11810656918,77131.81174326601,73.26216897592685,40.80676232813004,,,,
1779670140,77117.5,77253.9,77117.5,77186.4,77120.84741622047,77135.73099459134,89.82056654111334,44.4595461077983,,,,
1779670200,77186.3,77197.6,77146.5,77150.6,77127.4591015048,77136.1800155261,60.58042316418603,46.01223598411552,,,,
1779670260,77150.7,77164.8,77111.6,77111.6,77123.93485672596,77136.09299620366,39.544466482546085,45.17123491129429,,,,
1779670320,77111.6,77166.6,77111.6,77135.3,77126.4604441202,77136.14439862806,54.07938646336021,43.28639135682754,,,,
1779670380,77135.3,77159,77135,77135,77128.3581232046,77136.18259868959,53.83363593065092,42.488934358048425,,,,
1779670440,77135,77152.7,77135,77149.4,77133.0340958258,77136.24283247531,65.21485981145949,43.96721152120771,,,,
1779670500,77149.3,77149.4,77100.2,77122.7,77130.73763008673,77136.14901768428,38.68822612161803,44.802205258208915,,,,
1779670560,77122.7,77141.6,77113.4,77136.9,77132.10704562301,77136.127402664,53.70921338836889,47.5410993813304,,,,
1779670620,77136.9,77137,77105.2,77105.3,77126.14992437346,77135.99557589176,29.546348975029844,47.59322157637253,,,,
1779670680,77105.2,77109.3,77102.4,77106.6,77121.80549673492,77135.7569567442,31.449434029386637,48.90503105059309,,,,
1779670740,77106.5,77120,77075.3,77120,77121.40427523827,77135.42948262251,51.64476247667875,51.962497173125534,,,,
1779670800,77119.9,77165.8,77078.3,77109.6,77118.7811029631,77134.91778368011,38.45555365668912,51.688806619999994,,,,
1779670860,77109.6,77109.6,76972.1,76986.5,77089.38530230462,77120.56927180561,6.948608776247738,49.05554677094727,,,,
1779670920,76986.6,77057.1,76968.4,77057,77082.18856845915,77118.01258098101,45.38701968981729,47.0644646790823,,,,
1779670980,77057,77128.4,77048.5,77083,77082.36888657934,77116.49400251929,55.54559579422393,44.616252482875915,,,,
1779671040,77083.1,77102.7,77041.8,77048.7,77074.88691178393,77113.91996627716,40.6009610244477,43.18914804432318,,,,
1779671100,77048.7,77083.2,77042.4,77060.7,77071.73426472084,77112.15520451806,47.95006294001332,43.78954779128513,,,,
1779671160,77060.7,77078.3,77052.1,77052.2,77067.3933170051,77111.7522752471,42.379040475408175,42.95380879214569,,,,
1779671220,77052.1,77096.1,77052.1,77089.4,77072.28369100396,77111.13525705569,67.31120268272308,43.91649213157941,,,,
1779671280,77089.3,77101.7,77062.5,77063.3,77070.2873152253,77110.84953917588,46.25010483915203,42.5618667764146,,,,
1779671340,77063.3,77096.5,77042.4,77042.4,77064.09013406413,77110.12064612452,33.61616382858345,42.19957661262641,,,,
1779671400,77042.3,77068.7,77038.8,77038.8,77058.4701042721,77109.86496490815,31.39999340869022,40.606060899792226,,,,
1779671460,77038.8,77038.9,77020.1,77038.8,77054.09896998941,77109.57202738327,31.39999340869022,40.73846407362511,,,,
1779671520,77038.7,77079.1,77035.2,77063.6,77056.21030999177,77109.10236827294,66.07065686285173,43.21140856172976,,,,
1779671580,77063.6,77092.4,77063.5,77089.9,77063.69690777137,77108.9244535221,81.19172147447165,45.32190563300069,,,,
1779671640,77089.8,77147.4,77072.9,77147.4,77082.29759493329,77109.04099111153,92.3591370978989,49.1721615930871,,,,
1779671700,77147.4,77213.2,77147.3,77182.9,77104.65368494812,77111.4565335189,95.06997891515852,55.46654517443786,,,,
1779671760,77182.9,77205.6,77127.6,77187.9,77123.15286607076,77112.72745629502,95.41373752581978,59.03988216272376,,,,
1779671820,77187.8,77189.9,77159.9,77189.9,77137.98556249948,77113.42928382343,95.5979060330186,61.90076146549482,,,,
1779671880,77190,77190,77138.9,77144.8,77139.49988194404,77113.88584031723,40.53686459804776,61.89618314932339,,,,
1779671940,77144.7,77165.6,77127.1,77160.8,77144.23324151203,77114.5162244481,54.4866996092792,62.363085768556665,,,,
1779672000,77160.7,77199.9,77160.7,77170.6,77150.09252117603,77115.20941449549,62.556993208056035,63.804368106602944,,,,
1779672060,77170.6,77198.7,77161.7,77165.3,77153.4719609147,77115.55127627146,54.69013925814452,62.9028635762759,,,,
1779672120,77165.3,77191.9,77157.3,77191.8,77161.98930293365,77115.84864626345,76.68241190053214,65.0765997949459,,,,
1779672180,77191.9,77195.7,77182.6,77185.6,77167.23612450395,77116.18246652962,65.52153053576366,67.35555455974449,,,,
1779672240,77185.6,77206.5,77178.4,77198.4,77174.16143016974,77116.58624928432,76.23363891185744,70.55795780997072,,,,
1779672300,77198.4,77210,77150.1,77150.1,77168.81444568757,77116.94564848529,27.63537474684945,70.2890564769821,,,,
1779672360,77150.2,77171.4,77147.6,77154.2,77165.56679109033,77117.0651358583,33.06830251634159,67.93174545223138,,,,
1779672420,77154.3,77166.7,77117.9,77120.9,77155.6408375147,77117.18874152123,17.271117808611834,63.365988047527104,,,,
1779672480,77121,77121,77100.1,77100.1,77143.2984291781,77117.13804141151,11.930964645052981,57.62111858660954,,,,
1779672540,77100.1,77139.9,77100,77139.8,77142.52100047185,77117.16341632236,53.28450280156765,54.636441721353044,,,,
1779672600,77139.9,77148.5,77077.5,77077.5,77128.07188925588,77117.05797750928,25.30975518600148,49.62901441136602,,,,
1779672660,77077.5,77106.2,77077.5,77099.8,77121.78924719902,77116.92200474604,41.7340923253103,45.78159914652971,,,,
1779672720,77099.7,77100,77071.2,77075.7,77111.5471922659,77116.75113622038,30.76660795203705,45.08372367181466,,,,
1779672780,77075.8,77139.4,77075.7,77127.9,77115.18114954015,77116.73838522565,62.65344008061028,45.66706227690974,,,,
1779672840,77127.8,77148.4,77106.9,77148.4,77122.563116309,77116.79605107864,70.62362771540467,46.24325045600607,,,,
1779672900,77148.4,77168,77148.3,77167.9,77132.63797935145,77116.96606717641,77.4807739516211,47.87115293411154,,,,
1779672960,77168,77178.2,77122.6,77122.7,77130.42953949557,77117.09615235886,42.76932570727918,45.448789634593474,,,,
1779673020,77122.7,77122.7,77100.7,77101.4,77123.97853071877,77117.06363372463,32.48287278891321,43.08888550981844,,,,
1779673080,77101.4,77101.4,77082.1,77082.2,77114.69441278126,77116.99437199863,24.51173693895143,39.394463940325146,,,,
1779673140,77082.2,77098.8,77070.8,77098.8,77111.16232105209,77116.82673564197,42.735860040252625,40.473070032711085,,,,
