time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1779062400,77430.4,77452.7,77390,77404,,77415.56666666667,,,,,,
1779062460,77404,77404,77280,77280,,77371.64514605187,,,,,,
1779062520,77280,77320.1,77201.4,77320.1,,77337.16266704332,,,,,,
1779062580,77320,77344.8,77258.2,77265.6,,77329.48206306189,18.34400731930684,,,,,
1779062640,77265.6,77318,77265.5,77289.4,,77325.34895844762,29.807314195828482,,,,,
1779062700,77289.5,77289.5,77120,77120.7,,77297.80886157732,11.958193650166137,,,,,
1779062760,77120.8,77120.8,77050,77067,,77260.51308726093,9.29932984710588,,,,,
1779062820,77067,77145.4,77066.9,77144.9,77236.4625,77244.65374973425,38.87358733341102,,,,,
1779062880,77145,77145,76980.1,77021.4,77188.67083333332,77221.69562020463,21.895715422933478,,,,,
1779062940,77021.5,77057.7,76980,76980.1,77142.32175925926,77204.82674626382,17.960850088488456,,,,,
1779063000,76980,76988.9,76880,76905.1,77089.6058127572,77165.82835708755,12.058121082917452,,,,,
1779063060,76905.1,77066.9,76875,77048.6,77080.49340992227,77145.35184962804,54.74398945607783,,,,,
1779063120,77048.5,77060.2,76980.6,77006.7,77064.09487438398,77141.42776861055,45.14635046592239,,,,,
1779063180,77006.7,77060.1,76945.1,77060.1,77063.20712452088,77136.24138445222,58.91591198902993,,,,,
1779063240,77060.1,77180.5,77040.3,77177.7,77088.64998573846,77136.08634547249,77.54015575533963,,,,,
1779063300,77177.7,77212,77121.6,77179.9,77108.92776668548,77137.93896090072,77.82227236763215,,,,,
1779063360,77180,77303.9,77165.1,77277,77146.27715186648,77141.35602333095,87.89154956149012,40.161239181117836,,,,
1779063420,77277.1,77277.1,77217,77248.7,77169.03778478505,77143.94060807268,73.33520782809703,44.08918207460285,,,,
1779063480,77248.6,77266.3,77185.2,77203.7,77176.74049927726,77145.43619469205,52.5691721218373,45.71502906931777,,,,
1779063540,77203.8,77214.6,77103.1,77103.1,77160.37594388232,77145.348672214,26.964773739343613,46.78692764711616,,,,
1779063600,77103.1,77202,77088.3,77186.4,77166.15906746402,77145.6519594796,54.493856836088874,50.01510814632923,,,,
1779063660,77186.4,77235.2,77175,77187.9,77170.99038580534,77146.26476887311,54.95249231999964,51.16360135965699,,,,
1779063720,77188,77212.3,77136.8,77163.1,77169.23696673749,77146.64713679285,43.96383007098813,52.739895263089466,,,,
1779063780,77163.1,77195.2,77152.3,77170.9,77169.60652968471,77146.91546437451,48.79450873020279,54.94229945178335,,,,
1779063840,77171,77189.9,77114.4,77156,77166.58285642145,77147.09610571557,39.12905958162146,56.875937915976486,,,,
1779063900,77156,77189.6,77126.2,77189.5,77171.67555499446,77147.28674367804,63.50745242006949,57.50189955626161,,,,
1779063960,77189.5,77189.6,77128.2,77170,77171.30320944014,77147.52343992524,47.053561215872534,57.638128895543765,,,,
1779064020,77170,77186.4,77118.2,77122.6,77160.480274009,77147.47865446062,24.19620018101743,55.15814948068573,,,,
1779064080,77122.7,77156.7,77063.2,77143.1,77156.61799089589,77147.0316308366,42.3605607855467,52.645321268557666,,,,
1779064140,77143.1,77167.8,77106.1,77115.9,77147.56954847458,77146.89315949856,28.681904721007214,49.13529500808445,,,,
1779064200,77115.9,77115.9,77050,77081.8,77132.95409325801,77145.9413858501,17.84546946582695,44.13200357267994,,,,
1779064260,77081.9,77194.2,77081.8,77167.7,77140.67540586734,77145.96232231396,66.158216798642,43.6193613562903,,,,
1779064320,77167.6,77167.7,77070.9,77070.9,77125.16976011904,77145.57005380986,33.17798608048889,42.23427663905112,,,,
1779064380,77070.9,77080,77000,77000.1,77097.37648009259,77142.73495168822,21.447853992953327,41.84021094288038,,,,
1779064440,77000.1,77033.9,76924,77033.9,77083.27059562756,77139.19939381743,37.317694011003795,40.61334216966002,,,,
1779064500,77033.9,77140,77000,77122.4,77091.96601882143,77138.30640390843,65.04976930476626,41.334576240000494,,,,
1779064560,77122.4,77149.5,77103.9,77147.7,77104.35134797223,77138.2208629549,70.62306836440851,43.23880754667338,,,,
1779064620,77147.7,77178.6,77098.6,77163.2,77117.42882620063,77138.30670156711,74.37781698130189,45.066186707466166,,,,
1779064680,77163.1,77163.2,77086.6,77129.1,77120.02242037827,77138.21239291968,52.31308325846452,46.00790268438353,,,,
1779064740,77129.1,77163.2,77107,77130.7,77122.39521584977,77138.17559278777,53.2883806203264,45.27796898440188,,,,
1779064800,77130.7,77160,77051.5,77086,77114.30739010537,77137.89663317667,28.69485962618198,43.96663315656684,,,,
1779064860,77086,77135,77080.1,77100.1,77111.15019230418,77137.64846525215,41.47492353917311,45.20082768214939,,,,
1779064920,77100,77100.1,76990,77012.5,77089.22792734769,77136.32647918777,15.53206922982001,43.28450685674034,,,,
1779064980,77012.6,77026.4,76967.6,77007,77070.95505460376,77133.9796784749,14.667991795695144,42.28351307636091,,,,
1779065040,77007,77020,76982.4,76982.4,77051.27615358071,77132.22984979628,10.68131020676428,41.77178741499929,,,,
1779065100,76982.3,76991.8,76951.5,76986.4,77036.85923056277,77128.79953944635,16.23425661918661,38.205790259323905,,,,
1779065160,76986.4,77053,76983.2,76983.2,77024.93495710437,77126.44396672116,15.10719847991166,36.91501971642553,,,,
1779065220,76983.3,77076,76972,77062.9,77033.3716333034,77125.27937552884,76.37708211271371,40.838536010694135,,,,
1779065280,77062.9,77062.9,76988.3,77011.6,77028.5334925693,77124.43196787122,45.011643589677774,41.38810383774227,,,,
1779065340,77011.6,77086.9,77009.4,77073,77038.41493866501,77124.02926748077,68.34795899415452,41.623688815555724,,,,
1779065400,77073,77077.4,77020,77054.9,77042.07828562833,77123.43881612614,57.548604305304984,40.68979852561976,,,,
1779065460,77054.9,77069.8,76938.4,76963.3,77024.57199993315,77121.40263955061,26.165054787196624,37.24602979746938,,,,
1779065520,76963.3,76974.6,76916.4,76937.4,77005.20044439245,77119.35401480204,21.2500607865953,35.027242478050155,,,,
1779065580,76937.4,77038.6,76930.2,77000,77004.04479008302,77117.80403153395,53.15379796111778,35.01762943096382,,,,
1779065640,77000,77012,76940.8,76985.7,76999.96817006457,77116.73061809764,46.67455217797411,36.301893184663264,,,,
1779065700,76985.7,77020,76983,77010.2,77002.24191005023,77115.86607665263,59.3947451532318,37.58188044281031,,,,
1779065760,77010.2,77090,76972.6,77064.1,77015.98815226128,77114.68181194471,77.27968483793391,41.99242441481845,,,,
1779065820,77064.1,77199.9,77054,77171.9,77050.63522953655,77115.40117625796,90.21256668730273,47.38846547850471,,,,
1779065880,77172,77179.9,77111.7,77120.4,77066.13851186176,77115.60292581392,64.07567766257897,51.20234886820576,,,,
1779065940,77120.3,77175.8,77120.3,77175.7,77090.48550922581,77115.93892101172,75.50595067990602,55.43604130111429,,,,
1779066000,77175.7,77182.9,77134.9,77157.3,77105.3331738423,77116.66334260908,65.15871212389354,59.011149418541564,,,,
1779066060,77157.3,77161.1,77121.7,77135.9,77112.12580187734,77116.89935240711,52.58666219359255,57.31183371003291,,,,
1779066120,77135.8,77183.1,77088,77095.7,77108.47562368237,77116.94082063751,34.06595094410399,56.52999852106335,,,,
1779066180,77095.6,77116.5,77037,77099.9,77106.56992953073,77116.63944190029,37.51479644991364,54.32762976790328,,,,
1779066240,77100,77156.2,77099.9,77128.6,77111.46550074613,77116.71193814858,59.32355186873064,54.45441173671941,,,,
1779066300,77128.6,77168.9,77123,77147.7,77119.51761169144,77116.99789355735,69.83387285878419,57.57361302754708,,,,
1779066360,77147.7,77229,77106.2,77178.1,77132.53592020445,77118.33491286453,81.34306319518286,61.8659703424462,,,,
1779066420,77178.1,77205.5,77067.6,77079.6,77120.77238238124,77118.32933213124,28.498465445863843,60.1048751627852,,,,
1779066480,77079.6,77096.9,77041.2,77069.2,77109.31185296319,77117.79919996903,25.83983386963422,58.61668099790378,,,,
1779066540,77069.2,77149.7,77069.1,77140,77116.13144119359,77117.80904317815,62.02052326049635,58.80423657699411,,,,
1779066600,77140,77253.9,77128.1,77253.9,77146.7466764839,77118.60965694861,82.55663323731602,59.18116146266426,,,,
1779066660,77254,77274.8,77205.6,77245.3,77168.64741504304,77120.26694090563,77.79261349200375,58.294021948714324,,,,
1779066720,77245.3,77249.3,77196.8,77197.4,77175.03687836681,77120.86310537922,52.487598335138685,57.466301996754304,,,,
1779066780,77197.4,77197.5,77146.9,77159.4,77171.56201650752,77121.05112667002,37.84018753336638,54.77589034343004,,,,
1779066840,77159.4,77168.8,77024.8,77024.8,77138.94823506141,77120.40037608206,15.241471157891212,51.21037313157274,,,,
1779066900,77024.8,77040.3,76912.3,76982.6,77104.20418282555,77116.52624148442,11.899408934924011,48.304140755953554,,,,
1779066960,76982.6,76982.6,76942.8,76950.2,77069.98103108653,77115.4901616867,9.500305237046348,46.54945177687801,,,,
1779067020,76950.2,77013.8,76950.1,76981.8,77050.38524640063,77114.71327717185,30.113681292765207,46.02080069422454,,,,
