time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1776038400,70711.2,70719.5,70601.8,70608.3,,70643.2,,,,,,
1776038460,70608.3,70631.1,70600,70620.3,,70638.4961547884,,,,,,
1776038520,70620.3,70620.3,70574,70581.7,,70633.08343488774,,,,,,
1776038580,70581.8,70627,70581.7,70587.1,,70628.31565474159,31.071428571436087,,,,,
1776038640,70587.1,70664,70587.1,70657.9,,70628.84536940139,76.20221948211682,,,,,
1776038700,70658,70731.7,70657.9,70723.4,,70636.21177526537,87.53129290155658,,,,,
1776038760,70723.4,70755.9,70700.6,70704.1,,70641.96552618762,72.31544183874885,,,,,
1776038820,70704.1,70750,70704.1,70749.9,70654.0875,70647.38674888476,82.89782796851439,,,,,
1776038880,70749.8,70850,70749.8,70793.5,70685.06805555554,70673.03418448208,88.93658432538649,,,,,
1776038940,70793.5,70861.1,70780.2,70860.4,70724.03070987653,70685.10407177256,93.89670023579747,,,,,
1776039000,70860.4,70879.3,70856.1,70873,70757.13499657063,70697.09226038455,94.5828362921917,,,,,
1776039060,70873,70873.1,70778.5,70823.1,70771.79388622161,70707.92423275932,56.71007229079859,,,,,
1776039120,70823.1,70830,70815,70817.9,70782.03968928347,70709.43815461134,53.36963764328057,,,,,
1776039180,70817.8,70869.1,70793.2,70865.3,70800.54198055381,70713.27792825708,74.17165925077424,,,,,
1776039240,70865.3,70887.3,70864.6,70884.1,70819.11042931963,70719.29868216535,79.5888585330869,,,,,
1776039300,70884.1,70893.5,70863.6,70863.6,70828.99700058193,70723.14727508948,59.259504066647054,,,,,
1776039360,70863.6,70863.7,70811.1,70825.7,70828.26433378595,70728.0533547127,34.68815103497735,70.37301531680808,,,,
1776039420,70825.7,70852.2,70796.6,70796.6,70821.22781516684,70730.00408915164,23.476851601118554,69.83054553321396,,,,
1776039480,70796.7,70873.8,70796.6,70873.8,70832.91052290755,70735.68131575125,66.52744901868505,69.1394905001117,,,,
1776039540,70873.8,70873.8,70815.5,70815.5,70829.04151781698,70737.16098225817,40.63296067925321,65.78960962709003,,,,
1776039600,70815.6,70861.6,70815.6,70847,70833.03229163543,70740.53612889584,54.869635424853456,64.54348059752607,,,,
1776039660,70847,70895.9,70844.7,70895.9,70847.00289349422,70743.32822226692,71.04075221278636,63.69654661497407,,,,
1776039720,70896,70896,70820.4,70820.4,70841.0911393844,70746.79063551687,38.823227912854364,60.11702115693606,,,,
1776039780,70820.5,70860,70802.8,70857.5,70844.73755285454,70748.81440671766,54.14977441533841,57.27795502690327,,,,
1776039840,70857.5,70895.8,70836.5,70886.4,70853.99587444242,70751.17662439635,64.53235469479009,55.1314920556603,,,,
1776039900,70886.1,70919.1,70851.9,70919.1,70868.46345789966,70758.38487115945,74.37920919088137,56.39357326280907,,,,
1776039960,70919.1,70960.4,70906.1,70933.9,70883.00491169974,70767.28641201346,78.44242816314305,58.18448687137068,,,,
1776040020,70933.9,71062,70933.9,71037.1,70917.24826465535,70795.84771833682,91.89190937184988,59.450219022876084,,,,
1776040080,71037.1,71057.6,70972.8,70972.8,70929.59309473194,70806.15351441139,58.04627885633903,57.911463331679805,,,,
1776040140,70972.7,70996.5,70935.2,70935.4,70930.88351812484,70809.0090008548,43.929552383188096,56.81646678286131,,,,
1776040200,70935.4,70962.5,70907.9,70928.2,70930.28718076377,70812.03310955303,41.04690087889085,57.27066320028371,,,,
1776040260,70928.2,70977.3,70920,70972.7,70939.71225170516,70815.37119006798,63.34562313631837,60.118432595655115,,,,
1776040320,70972.7,71009.6,70957.4,70957.4,70943.64286243735,70818.2316814016,53.005674492039,59.15259155803755,,,,
1776040380,70957.5,71039,70957.5,71023.4,70961.3666707846,70822.21452790624,77.14504399214206,61.76059750895818,,,,
1776040440,71023.3,71050,71020.8,71044.7,70979.88518838803,70827.54534493349,81.69642633387159,63.676796859602334,,,,
1776040500,71044.6,71050,71010.4,71010.4,70986.66625763514,70832.5589235307,55.162040949059886,62.542603197907574,,,,
1776040560,71010.4,71051.8,71010.4,71045.7,70999.78486704954,70836.44278308754,70.13575091146276,64.77921198352246,,,,
1776040620,71045.8,71045.8,71009.1,71033.5,71007.27711881632,70839.50911527744,59.78539938618141,65.18175662429697,,,,
1776040680,71033.5,71067,71026,71066.9,71020.52664796825,70842.24822841109,74.96023059241934,65.92660490269905,,,,
1776040740,71067,71082,71004.3,71004.3,71016.92072619752,70847.14169266584,36.37322648151767,63.21189185203023,,,,
1776040800,71004.2,71082.6,71000,71082.5,71031.49389815363,70851.91582276681,67.61287810904713,62.43835256245194,,,,
1776040860,71082.6,71093.6,71031.2,71031.2,71031.42858745281,70855.10207780985,45.587822932099506,59.13091781675548,,,,
1776040920,71031.2,71048.1,71009.1,71015.1,71027.8000124633,70858.36404626982,39.526399691227816,57.808069304961826,,,,
1776040980,71015.1,71022.4,70989.5,70995.3,71020.57778747145,70859.5013513463,31.741057267033895,56.93746251095081,,,,
1776041040,70995.4,71031.8,70970.1,71023.5,71021.22716803335,70861.13757339152,51.95705760366128,57.71675941986298,,,,
1776041100,71023.6,71041.1,71014.9,71023.9,71021.82113069261,70862.5000568096,52.257900206357185,56.92477921058004,,,,
1776041160,71023.9,71024,70978.1,70994.9,71015.83865720536,70863.94953336622,31.087623674211514,55.3592041521638,,,,
1776041220,70995,71032.2,70995,71032.2,71019.47451115971,70864.78947066204,61.31964244972132,54.22881832770518,,,,
1776041280,71032.2,71070.5,71032.1,71057.8,71027.99128645756,70866.65679780599,73.35402726054646,53.63293267961052,,,,
1776041340,71057.8,71129.2,71057.8,71094.8,71042.83766724476,70873.97648825982,84.08727258043999,55.69902065328052,,,,
1776041400,71094.9,71117.9,71091.5,71100.9,71055.74040785704,70879.61839612541,85.52880146294319,56.79852426410055,,,,
1776041460,71100.8,71110.7,71067.6,71101.6,71065.93142833325,70884.09120776494,85.75099061996949,58.65320935222827,,,,
1776041520,71101.6,71124.9,71088.1,71088.5,71070.94666648141,70885.70115061922,59.92359004633472,57.57916359893652,,,,
1776041580,71088.5,71171.8,71084.2,71168.3,71092.58074059665,70893.24256960448,89.31894229240966,61.36100044257166,,,,
1776041640,71168.3,71225,71155,71157.8,71107.07390935296,70912.75765202365,78.02373373719782,62.10463298743957,,,,
1776041700,71157.7,71164.3,71113,71136.6,71113.63526283008,70915.75748820297,56.416662848520865,62.878121552898236,,,,
1776041760,71136.6,71136.6,71080,71080.1,71106.18298220118,70918.18045409775,26.775002271236843,61.96730745147031,,,,
1776041820,71080,71119.6,71080,71113.1,71107.72009726758,70919.69322021652,49.856592655687116,63.26127426494554,,,,
1776041880,71113.1,71125.7,71106,71109.6,71108.13785343034,70920.57509061179,47.47578724328271,62.94118352491849,,,,
1776041940,71109.5,71156.9,71100,71130,71112.9961082236,70923.33537892644,62.94583665221309,63.704607556765346,,,,
1776042000,71129.9,71176,71121.7,71175.9,71126.97475084057,70926.17290909177,81.41758665821716,67.29960491276573,,,,
1776042060,71175.9,71175.9,71112.5,71159.7,71134.24702843155,70928.74549509175,64.4169626641928,67.52084207094228,,,,
1776042120,71159.7,71162.5,71066.4,71100,71126.63657766898,70932.25205171341,29.902367367884295,64.41715207860926,,,,
1776042180,71100,71136.6,71095.5,71127.9,71126.91733818698,70933.03782455948,49.042078490825354,61.91392392935108,,,,
1776042240,71127.9,71147.2,71119.6,71131,71127.82459636765,70934.86227286274,51.2600983276873,59.46615941968994,,,,
1776042300,71131.2,71150.4,71098.9,71098.9,71121.39690828594,70936.1436800494,30.583601920944787,55.52563165547389,,,,
1776042360,71098.9,71099.8,71075.4,71089,71114.1975953335,70937.1626529044,25.774078130797335,53.08638080436407,,,,
1776042420,71089,71111,71089,71104,71111.93146303717,70938.79707919365,45.31778256512312,49.9434408238436,,,,
1776042480,71104,71118,71070.1,71070.1,71102.63558236224,70940.60386766747,23.944876278529023,46.08066529108154,,,,
1776042540,71070,71106.9,71070,71090.2,71099.87211961507,70941.43850258457,46.419386293958425,45.366574108612795,,,,
1776042600,71090.2,71180,71090,71148,71110.56720414506,70943.62111217648,76.44427087482023,48.91437900886876,,,,
1776042660,71148,71170.3,71137.5,71170.3,71123.8411587795,70946.1756231133,82.21264399032023,51.22552553277112,,,,
1776042720,71170.4,71193.6,71160.1,71160.1,71131.89867905072,70947.93131306133,70.38674320494945,52.86202238717589,,,,
1776042780,71160.2,71162,71114.3,71114.3,71127.9878614839,70949.49777513277,35.750357388951855,50.919488154085805,,,,
1776042840,71114.3,71127.5,71075.2,71099.6,71121.6794478208,70951.60161526725,28.902939572910086,47.168441933706724,,,,
1776042900,71099.6,71110.5,71078.4,71096.3,71116.0395705273,70952.4852369018,27.151753907197232,44.506641308207044,,,,
1776042960,71096.3,71096.3,71060.1,71066.3,71104.98633263234,70953.2402242006,14.8678420529276,43.43274664285299,,,,
1776043020,71066.4,71080,71061.7,71072.5,71097.76714760294,70953.8781239191,25.33899129878995,41.739668986279035,,,,
1776043080,71072.6,71088.3,71030,71038.3,71084.5522259134,70954.68909357724,12.558257826458046,38.975251807619806,,,,
1776043140,71038.3,71096.3,71038.3,71066.8,71080.60728682154,70957.34712013738,46.37079824500887,40.102908687910094,,,,
1776043200,71066.8,71094.6,71061.5,71094.5,71083.69455641675,70957.8481103304,65.70470759258018,42.95509650660887,,,,
1776043260,71094.5,71094.6,71070,71070,71080.65132165748,70958.49740040567,44.44627340322701,42.89284585218771,,,,
1776043320,71070.1,71070.1,71048.4,71070,71078.28436128916,70959.10495925354,44.44627340322701,44.35723136109471,,,,
1776043380,71070,71070,71030,71030,71067.5545032249,70959.3912433546,20.30870690945865,42.49218283363045,,,,
1776043440,71030,71082,71020.3,71045.9,71062.74239139714,70961.54559340891,39.801436214807275,39.87483750077238,,,,
1776043500,71045.8,71070,71045.8,71070,71064.35519330889,70961.86456145471,61.31510180208344,38.382155915898316,,,,
1776043560,71069.9,71070,71053.3,71057,71062.72070590692,70962.18685508057,47.561869727740635,36.751807810383404,,,,
1776043620,71057,71079.3,71053.3,71069.6,71064.2494379276,70962.69127392545,60.456992173069644,38.51656743782039,,,,
1776043680,71069.6,71132.6,71069.6,71132.6,71079.43845172146,70963.47743622241,86.09762074159126,42.601901807011906,,,,
1776043740,71132.6,71132.6,71023.2,71061.2,71075.38546245002,70972.01114840587,40.95361307653083,43.587748890535735,,,,
1776043800,71061.3,71073,70993.1,71005.4,71059.83313746113,70973.54500126946,25.363586147525197,44.337444897292706,,,,
1776043860,71005.4,71041.7,70990.7,71029.7,71053.136884692,70974.26950206008,40.22712222930142,45.40088282090067,,,,
1776043920,71029.6,71066,71008.6,71066,71055.99535476044,70975.02988358293,58.66999134813033,48.694578072448685,,,,
1776043980,71066.1,71120,71066,71120,71070.21860925813,70975.48980124742,75.5226198056748,50.77685104106768,,,,
1776044040,71119.9,71120,71095.5,71111.4,71079.37002942298,70975.94048680601,68.81904103297356,50.9993034296672,,,,
1776044100,71111.5,71163.3,71111.4,71160.5,71097.39891177343,70976.99784797258,82.28513811065909,53.70207948019807,,,,
1776044160,71160.6,71175,71114.9,71115,71101.31026471267,70977.96258198803,51.41834412375365,54.20008453166425,,,,
1776044220,71114.9,71115,71076.8,71105,71102.13020588763,70978.63466590796,45.759459152513486,56.01799540616817,,,,
1776044280,71105,71130,71096.8,71096.8,71100.94571569038,70979.13874782393,40.30361570284321,56.05386536959931,,,,
1776044340,71096.9,71127.7,71076.8,71076.9,71095.60222331474,70979.82812284469,28.105302804853565,53.68173686979718,,,,
1776044400,71076.9,71119,71074.8,71074.8,71090.97950702258,70980.9977547274,26.820376817556763,52.2002016619269,,,,
1776044460,71074.6,71089.9,71054.4,71054.4,71082.85072768423,70981.17572845789,16.096920679699195,49.03162512668615,,,,
1776044520,71054.3,71087.3,71050,71087.3,71083.8394548655,70981.8007869571,57.349495793438585,46.978187630389534,,,,
1776044580,71087.2,71129.8,71077.9,71114.8,71090.71957600651,70983.66816912912,73.61478653436308,49.31112859166326,,,,
1776044640,71114.8,71121.7,71101.1,71112.4,71095.53744800507,70983.98220817318,70.11441009194607,52.507616016264755,,,,
1776044700,71112.5,71121.7,71080,71117.3,71100.3735706706,70984.64826317174,73.91321012186638,54.913765151447976,,,,
1776044760,71117.3,71130,71107.1,71107.1,71101.8683327438,70985.0660723681,52.91235280987414,54.502505255858246,,,,
1776044820,71107.2,71136,71107.1,71135.9,71109.4309254674,70985.34166231823,78.62924274141434,54.72440689412535,,,,
1776044880,71136,71140.4,71118.7,71119.2,71111.60183091908,70985.56242987202,53.306653241262744,53.616379194717425,,,,
1776044940,71119.2,71119.2,71095.4,71095.4,71108.00142404817,70985.83894513764,31.57125467939059,49.99395894962682,,,,
1776045000,71095.1,71140.4,71095.1,71126.7,71112.15666314858,70986.70577884724,62.07567165329942,50.75519663030867,,,,
1776045060,71126.7,71144.5,71115.7,71144.5,71119.34407133778,70987.1706162955,72.52396115043885,52.66694677301762,,,,
1776045120,71144.5,71163.5,71144.5,71144.6,71124.95649992938,70987.87813463487,72.58760340590575,54.97294589466494,,,,
