time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1777852800,78529,78529,78400,78422.3,,78450.43333333333,,,,,,
1777852860,78422.4,78475.6,78375,78458.9,,78445.82369189935,,,,,,
1777852920,78458.9,78491.4,78443.1,78466.7,,78448.01049412727,,,,,,
1777852980,78466.7,78481.6,78438.1,78442.5,,78448.4515444839,64.7230320699706,,,,,
1777853040,78442.5,78464.2,78415.9,78452.2,,78448.24493651562,70.89597113649921,,,,,
1777853100,78452.3,78514.8,78452.2,78503.9,,78450.71044397818,87.86815390399826,,,,,
1777853160,78504,78512,78496.4,78501.7,,78452.62864653199,84.71483808603588,,,,,
1777853220,78501.6,78538.3,78463.4,78472.4,78465.075,78456.80923003738,49.34109822826413,,,,,
1777853280,78472.5,78490,78465.3,78489.9,78470.59166666666,78457.19367590675,63.132926587236554,,,,,
1777853340,78490,78493.3,78414.1,78437.9,78463.32685185185,78456.84481207287,28.522382490837302,,,,,
1777853400,78437.9,78468,78425.2,78467.9,78464.34310699588,78456.74159503776,51.521488375012176,,,,,
1777853460,78468,78472.3,78415,78415,78453.3779721079,78455.36871562278,27.833317282390254,,,,,
1777853520,78415.1,78455.8,78400,78450.1,78452.64953386171,78454.1549944598,50.48937143330142,,,,,
1777853580,78450.1,78450.1,78390,78434.9,78448.70519300355,78451.79810618157,41.93722789110897,,,,,
1777853640,78435,78475,78428.7,78472.3,78453.94848344721,78452.01437824141,64.27267946241199,,,,,
1777853700,78472.4,78495.3,78435.1,78465.7,78456.55993157005,78452.36149255688,58.33285270109262,,,,,
1777853760,78465.6,78465.6,78407.8,78433.9,78451.52439122114,78452.01801694866,34.973496473372634,55.61134543725229,,,,
1777853820,78434,78434,78351,78380,78435.63008206089,78447.50067323794,17.329708787993326,52.226108059968205,,,,
1777853880,78380.1,78394.4,78352.6,78394.4,78426.4678416029,78445.78870522245,31.232473143150372,49.39300106044328,,,,
1777853940,78394.3,78424.6,78380.4,78405,78421.6972101356,78444.82136565095,42.002056897552464,46.11685127426858,,,,
1777854000,78405,78439.1,78366.1,78384.3,78413.38671899436,78441.77335685334,28.793284433474867,42.12245458479994,,,,
1777854060,78384.3,78385.3,78235.4,78275.2,78382.67855921783,78420.42148998458,8.259197236978821,39.18803308542242,,,,
1777854120,78275.6,78310.5,78257.8,78284.8,78360.92776828054,78412.91671747003,16.151724170551105,35.83223291280203,,,,
1777854180,78284.8,78328.2,78271.3,78304,78348.27715310709,78407.2476601943,33.352834294009114,36.177265184457156,,,,
1777854240,78304.1,78328.2,78290.3,78304.9,78338.63778574996,78405.54354166503,34.3005038269649,34.947194859596635,,,,
1777854300,78304.9,78315.2,78255.1,78288.1,78327.40716669442,78402.8259505041,24.53299463232473,34.7114575274491,,,,
1777854360,78288,78288.1,78263.7,78273.3,78315.38335187345,78400.69299787354,17.82540563561639,32.37831711332874,,,,
1777854420,78273.3,78350,78273.2,78343.7,78321.67594034602,78398.04959129472,72.15198355767757,34.53651394665507,,,,
1777854480,78343.8,78410.8,78340.7,78406.3,78340.48128693578,78397.67110173033,85.20135615594931,36.03141942476488,,,,
1777854540,78406.3,78406.4,78318,78318.1,78335.50766761672,78396.60906370963,42.80760694537959,34.92247329935681,,,,
1777854600,78318.1,78322,78291.7,78304.9,78328.7059637019,78393.70645094938,38.506448967359425,35.17482704892729,,,,
1777854660,78305,78381.4,78304.9,78374.6,78338.9046384348,78393.00284665196,65.7573866913226,38.633946899165096,,,,
1777854720,78374.7,78413.7,78371.3,78396.2,78351.63694100485,78393.0184100242,71.60642189849463,41.51780038168969,,,,
1777854780,78396.2,78396.2,78359.3,78379.2,78357.762065226,78392.86304766743,59.5899543943032,42.77407877431473,,,,
1777854840,78379.2,78400,78351.9,78386,78364.03716184244,78392.66034169125,63.28654496050351,45.23788309767393,,,,
1777854900,78386,78386.1,78364.9,78367.8,78364.87334809967,78392.51972927473,46.28735837325583,47.954180321693705,,,,
1777854960,78367.8,78391.9,78358.5,78362.4,78364.32371518863,78392.34265838194,41.344805353537566,49.753686120478456,,,,
