time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1774224000,67830.7,68000,67830.7,67927.8,,67919.5,,,,,,
1774224060,67927.9,67953.9,67884,67884,,67917.12352073113,,,,,,
1774224120,67884.1,67910,67852.3,67852.4,,67908.81519881175,,,,,,
1774224180,67852.4,67926.7,67837.9,67922.3,,67906.71065326121,48.107364074329205,,,,,
1774224240,67922.2,67973.1,67903.1,67927.3,,67909.40606102842,50.654450261780035,,,,,
1774224300,67927.2,67932.5,67736,67747.1,,67890.92938810948,13.864755933722748,,,,,
1774224360,67747.1,67930.9,67747.1,67910.8,,67887.86841179678,56.70894338221211,,,,,
1774224420,67910.9,67960.2,67902.9,67927.7,67887.425,67889.76306895068,59.805022804807464,,,,,
1774224480,67927.6,68017.9,67927.6,67941.6,67899.46388888889,67894.7126044215,63.06401242465722,,,,,
1774224540,67941.6,67970.1,67924.1,67931.8,67906.64969135802,67896.76663317697,58.08357947611344,,,,,
1774224600,67931.9,67949.3,67898.4,67898.5,67904.83864883402,67897.85657445756,41.413522420915136,,,,,
1774224660,67898.5,68031.3,67898.5,68030.6,67932.7856157598,67909.16454243523,78.36370067818459,,,,,
1774224720,68030.6,68093.9,68022.2,68082.8,67966.12214559095,67926.05537813625,84.25114762760691,,,,,
1774224780,68082.8,68082.8,68033.2,68033.2,67981.02833545963,67929.23930690283,60.70691180620339,,,,,
1774224840,68033,68033,67924.3,67924.3,67968.42203869083,67930.32569699296,31.612657097080685,,,,,
1774224900,67924.4,67953.8,67765,67833.5,67938.4393634262,67924.19942170406,19.76529564483097,,,,,
1774224960,67833.5,67880.9,67781.2,67876.9,67924.76394933148,67918.86647997527,36.757965225857575,50.22566634702154,,,,
1774225020,67876.9,67920,67855.6,67878.1,67914.39418281337,67917.61594003697,37.30863326366725,49.454328431974254,,,,
1774225080,67878,67900,67830.4,67888.8,67908.70658663262,67916.51636607111,43.848099280161165,48.968160504715755,,,,
1774225140,67888.9,67895.9,67861.9,67862,67898.3273451587,67915.42720687608,31.5023025370122,50.227985262093576,,,,
1774225200,67861.9,67900,67821.2,67861.8,67890.21015734566,67914.3177194533,31.403326408044776,48.420441192510204,,,,
1774225260,67861.8,67932.1,67861.7,67921.5,67897.1634557133,67914.0411709797,71.49847620421195,49.255687863896235,,,,
1774225320,67921.4,67930.9,67893.5,67917.8,67901.74935444367,67914.04152848094,67.81358926261657,49.5949433523219,,,,
1774225380,67917.8,67950,67904.7,67950,67912.47172012286,67914.48661311658,80.75872546597883,51.21459663731229,,,,
1774225440,67950,68013.4,67932.7,68008.6,67933.83356009556,67917.9914497193,90.82836408521953,54.744228184762605,,,,
1774225500,68008.6,68075.4,68008.5,68061,67962.09276896321,67923.71577364828,94.61109529413991,55.90475637161655,,,,
1774225560,68061,68130.6,68035.9,68111.7,67995.33882030472,67932.74569607354,96.62895555086959,56.78888550899246,,,,
1774225620,68111.8,68130,67941.7,67984.6,67992.95241579256,67936.35847400347,40.12739731980565,55.31892018853547,,,,
1774225680,67984.6,68035.4,67945.6,67976.2,67989.22965672755,67938.0439368007,37.92879261741867,55.77007272570247,,,,
1774225740,67976.1,68019,67955.6,67965.5,67983.95639967699,67939.058925729,34.33435609698394,56.810719900856256,,,,
1774225800,67965.5,67972.8,67933.6,67933.6,67972.76608863765,67939.17829967239,24.114608332246874,55.90762297988407,,,,
1774225860,67933.6,67944.2,67864.8,67865,67948.8180689404,67938.35802234478,12.302473441738343,54.12146870688914,,,,
1774225920,67865,67885.8,67820,67829.6,67922.32516473142,67935.76694960208,8.920287711817608,51.62662502343603,,,,
1774225980,67829.7,67835,67779.9,67816.1,67898.71957256888,67931.57073972287,7.708089760821153,49.927038396565244,,,,
1774226040,67815,67860.8,67764.1,67795.2,67875.71522310913,67927.06257513845,5.8591166201356515,48.10245198314317,,,,
1774226100,67795.2,67807.8,67738.7,67747.7,67847.26739575155,67920.02569814543,3.2232734304018464,43.22565178501387,,,,
1774226160,67747.7,67752,67564.8,67636.3,67800.38575225121,67890.85349605937,1.2480746125761186,38.47097216715384,,,,
1774226220,67636.2,67693.6,67595.7,67651.2,67767.23336286205,67882.11295676805,12.059765593787745,33.563903604854474,,,,
