time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1777458300,77720,77873.2,77705.6,77847.6,1279.632,795.5993000000028,71.001529578866,73.29885372259785,-2.2973241437318563,12.757395299534512,0,,,0,100,60,-60,53,-53,-93,-103
1777458600,77847.6,77855,77770,77782.2,787.614,830.728650000003,68.2269912366779,70.41857497261417,-2.1915837359362627,13.458217446002307,0,,,0,100,60,-60,53,-53,-93,-103
1777458900,77782.1,77785.5,77645,77646.3,1042.19,879.3382500000029,59.193081113661634,66.14053397640185,-6.947452862740221,11.974332570548404,0,,,0,100,60,-60,53,-53,-93,-103
1777459200,77646.4,77653.3,77508.4,77520,1079.518,926.9943500000029,43.02841016142531,56.81616083725495,-13.787750675829635,10.299070468240847,0,,,0,100,60,-60,53,-53,-93,-103
1777459500,77520,77630.1,77506.8,77615.8,468.116,942.834200000003,31.69620777180471,44.639233015630545,-12.943025243825836,6.480806707337788,0,,,0,100,60,-60,53,-53,-93,-103
1777459800,77615.8,77629.8,77562,77593.7,289.868,949.9424000000029,23.3406181973683,32.688412043532765,-9.347793846164464,3.4630998719218153,0,,,0,100,60,-60,53,-53,-93,-103
1777460100,77593.8,77596.7,77550,77575.3,197.914,952.0710500000029,14.628162221185525,23.2216627301195,-8.593500508933976,1.8904526677040157,0,,,0,100,60,-60,53,-53,-93,-103
1777460400,77575.3,77631.7,77501,77628.9,375.599,962.0590500000028,9.0396121940168,15.6694642041902,-6.6298520101733995,1.6883971405309548,0,,,0,100,60,-60,53,-53,-93,-103
1777460700,77628.9,77635,77472.7,77481.5,441.572,977.8859000000027,-1.563461145179561,7.368104423340912,-8.931565568520472,1.2061072052397521,0,,,0,100,60,-60,53,-53,-93,-103
1777461000,77481.5,77542.5,77479,77535.1,274.165,967.5823500000027,-10.204925902381218,-0.9095916178480016,-9.295334284533217,2.283771842612716,0,,,0,100,60,-60,53,-53,-93,-103
1777461300,77535.2,77572.8,77477.3,77488.8,276.024,961.8608500000028,-16.820764459234965,-9.529717168931924,-7.291047290303041,3.59132251224347,0,,,0,100,60,-60,53,-53,-93,-103
1777461600,77488.8,77500,77465.4,77475,228.048,962.3498500000027,-24.734271270853462,-17.25332054415656,-7.4809507266969035,4.244086834577071,0,,,0,100,60,-60,53,-53,-93,-103
1777461900,77475,77499,77440,77469.5,347.113,797.8801500000027,-30.730338260710155,-24.095124663599535,-6.635213597110621,5.296936707425237,0,,,0,100,60,-60,53,-53,-93,-103
1777462200,77469.5,77560,77459.8,77539.2,455.98,622.6791000000027,-28.013465652166598,-27.826025061243413,-0.18744059092318466,7.426776921088551,0,,,0,100,60,-60,53,-53,-93,-103
1777462500,77539.3,77639.9,77539.2,77557.2,370.253,581.6236500000026,-16.123256875345383,-24.95568692940739,8.832430054062005,10.38602616102384,0,-24.95568692940739,,0,100,60,-60,53,-53,-93,-103
1777462800,77557.2,77609.3,77515.8,77529.7,303.655,548.4231000000027,-11.496362913968746,-18.54436181382692,7.047998899858175,11.935494777417707,0,,,0,100,60,-60,53,-53,-93,-103
1777463100,77529.6,77654.7,77513.8,77537.6,530.513,543.9217000000028,-4.218462362871895,-10.612694050728685,6.39423168785679,13.326787820684789,0,,,0,100,60,-60,53,-53,-93,-103
1777463400,77537.6,77600,77499.6,77548.8,318.179,513.2366000000028,-3.116433784592996,-6.277086353811222,3.1606525692182257,14.215691719003456,0,,,0,100,60,-60,53,-53,-93,-103
1777463700,77548.8,77563.5,77538.8,77552.5,118.417,488.6422000000028,-1.5147706894315474,-2.949888945632155,1.4351182562006075,14.503390774873814,0,,,0,100,60,-60,53,-53,-93,-103
1777464000,77552.5,77563.6,77421,77431.9,432.844,480.86070000000274,-20.400969846345838,-8.344058106790127,-12.05691173955571,11.227025675902846,0,,-8.344058106790127,0,100,60,-60,53,-53,-93,-103
1777464300,77431.9,77478.4,77425.2,77425.5,608.588,447.3085000000027,-35.46009411607009,-19.12527821728249,-16.3348158987876,8.360419530656795,0,,,0,100,60,-60,53,-53,-93,-103
1777464600,77425.5,77463.2,77255,77292.8,1090.503,462.4529500000028,-53.93628547576756,-36.599116479394496,-17.337168996373066,4.264390143529759,0,,,0,100,60,-60,53,-53,-93,-103
1777464900,77292.9,77389.4,77250,77276.8,913.371,456.01200000000273,-64.25688100993739,-51.21775353392501,-13.039127476012375,1.6523661904398006,0,,,0,100,60,-60,53,-53,-93,-103
1777465200,77276.9,77276.9,76951,77097.4,2606.608,532.3665000000027,-78.31609279387438,-65.50308642652644,-12.813006367347938,0.0045743176436909986,0,,,0,100,60,-60,53,-53,-93,-103
1777465500,77097.4,77151,77048.2,77112.6,693.754,543.6484000000028,-82.77572011920552,-75.11623130767242,-7.659488811533095,-1.8245923503781152,0,,,0,100,60,-60,53,-53,-93,-103
1777465800,77112.5,77128,76945.1,76999.9,1040.589,581.1844500000027,-85.68501854316568,-82.25894381874852,-3.4260747244171625,-4.881244721048392,0,,,0,100,60,-60,53,-53,-93,-103
1777466100,77000,77068.7,76990,77068.7,428.325,592.7050000000028,-83.77984303502579,-84.08019389913233,0.3003508641065338,-7.294174295257229,1,-84.08019389913233,,0,100,60,-60,53,-53,-93,-103
1777466400,77068.6,77145.1,77068.6,77124.6,350.632,591.4566500000027,-76.88382613698717,-82.11622923839288,5.232403101405708,-8.318117957600998,0,,,0,100,60,-60,53,-53,-93,-103
1777466700,77124.6,77173.9,77101.6,77101.6,333.603,586.0582000000027,-69.67861824909696,-76.7807624737033,7.102144224606349,-6.995718994098899,0,,,0,100,60,-60,53,-53,-93,-103
1777467000,77101.6,77188,77101.6,77123.5,396.696,592.1847500000026,-62.37557524799197,-69.64600654469203,7.27043129670006,-5.051447366380099,0,,,0,100,60,-60,53,-53,-93,-103
1777467300,77123.4,77127.8,77100,77110,145.473,585.6572000000026,-57.962102651162944,-63.338765382750616,5.376662731587672,-3.3956849670652574,0,,,0,100,60,-60,53,-53,-93,-103
1777467600,77110,77179,77094.4,77094.5,333.567,590.9331500000026,-52.86515508246696,-57.73427766054062,4.869122578073657,-2.7804102967036557,0,,,0,100,60,-60,53,-53,-93,-103
1777467900,77094.5,77105.4,77035,77068.2,394.275,593.2912500000026,-53.295066586922026,-54.70744144018397,1.4123748532619445,-3.2052140015826125,0,,,0,100,60,-60,53,-53,-93,-103
1777468200,77068.2,77159.3,77066.3,77146.1,318.836,586.4340500000026,-46.71953011422153,-50.95991726120349,4.240387146981966,-2.332402639751776,0,,,0,100,60,-60,53,-53,-93,-103
1777468500,77146.2,77225.7,77080.1,77080.2,568.647,596.3537500000026,-40.40953198237049,-46.80804289450467,6.398510912134185,-2.470708212856043,0,,,0,100,60,-60,53,-53,-93,-103
1777468800,77080.2,77080.2,76876.3,76893.1,875.119,624.9269500000025,-54.837803402783976,-47.32228849979199,-7.515514902991988,-7.940570643918809,0,,-47.32228849979199,0,100,60,-60,53,-53,-93,-103
1777469100,76893.1,76950.4,76829.6,76897.7,1260.367,661.4196500000025,-64.80494652284446,-53.35076063599964,-11.454185886844819,-11.639419110113607,0,,,0,100,60,-60,53,-53,-93,-103
1777469400,76897.6,76897.6,76622.7,76638.9,3249.136,807.9675000000026,-76.62428129678578,-65.42234374080473,-11.201937555981047,-12.816400977277798,0,,,0,100,60,-60,53,-53,-93,-103
1777469700,76639,76780.9,76550,76673.8,2342.859,919.1896000000027,-82.07241085527674,-74.50054622496899,-7.571864630307758,-13.030923553210924,0,,,0,100,60,-60,53,-53,-93,-103
1777470000,76673.9,76715.8,76529.9,76529.9,1094.893,952.2920500000025,-85.02267022065342,-81.23978745757198,-3.782882763081446,-13.713432378823628,0,,,0,100,60,-60,53,-53,-93,-103
1777470300,76529.9,76622.6,76385,76572.8,2062.704,1024.9978500000027,-86.00976890723716,-84.36828332772244,-1.6414855795147218,-14.520757541306061,0,,,0,100,60,-60,53,-53,-93,-103
1777470600,76572.9,76812,76569,76747.8,1446.828,1042.8141000000028,-76.79757084746413,-82.61000332511823,5.812432477654099,-14.419063144444399,1,-82.61000332511823,,0,100,60,-60,53,-53,-93,-103
1777470900,76747.8,76850,76740.5,76748.7,831.627,1038.7269000000028,-64.71438952942384,-75.8405764280417,11.12618689861786,-13.885561170455373,0,,,0,100,60,-60,53,-53,-93,-103
1777471200,76748.6,76751.9,76627.2,76685.4,675.068,942.1499000000027,-60.68098034044869,-67.39764690577887,6.716666565330179,-11.468404290622646,0,,,0,100,60,-60,53,-53,-93,-103
