time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1635310500,61291.28,61382.66,61170.48,61240.64,1936.694,1083.9966499999944,58.57170149060739,66.8441726249283,-8.272471134320917,10.2008340747595,0,,,0,100,60,-60,53,-53,-93,-103
1635310800,61235.81,61359.18,61184,61265.43,1490.735,1138.6703499999944,51.313523883179,59.10941072561176,-7.795886842432758,11.391966851111238,0,,,0,100,60,-60,53,-53,-93,-103
1635311100,61266.54,61375.32,61242.32,61338.86,345.261,1127.3705999999943,48.37759935419671,52.754274909327684,-4.376675555130973,12.731954180013268,0,,,0,100,60,-60,53,-53,-93,-103
1635311400,61338.86,61458.46,61316.09,61397.2,741.036,1139.8117499999944,50.059070498649575,49.91673124534176,0.14233925330781716,11.38559317770426,0,49.91673124534176,,0,100,60,-60,53,-53,-93,-103
1635311700,61397.2,61399.99,61261.8,61294.17,388.479,1137.5993999999944,45.011301782562676,47.815990545136316,-2.8046887625736403,8.977197450107264,0,,47.815990545136316,0,100,60,-60,53,-53,-93,-103
1635312000,61286.82,61292.08,61211.1,61220.76,339.421,1141.7388999999944,33.19411498005929,42.754829087090506,-9.560714107031217,5.528555693377596,0,,,0,100,60,-60,53,-53,-93,-103
1635312300,61220.77,61257.84,61200.04,61210,249.085,1143.3801999999944,21.854664060569164,33.35336027439703,-11.49869621382787,2.6745510233388976,0,,,0,100,60,-60,53,-53,-93,-103
1635312600,61210,61219.71,61030.49,61057.02,1035.238,1180.9236999999944,3.1987938988529123,19.41585764649378,-16.217063747640868,0.10439825828668083,0,,,0,100,60,-60,53,-53,-93,-103
1635312900,61057.01,61061.4,60922.65,60971.97,1568.144,1240.1234499999944,-15.647631077157527,3.135275627421509,-18.782906704579037,-1.569129342011532,0,,,0,100,60,-60,53,-53,-93,-103
1635313200,60971.98,61026.77,60926.56,61018.74,437.809,1235.5341499999945,-26.49063189237985,-12.979823023561494,-13.510808868818355,-1.7610476194564815,0,,,0,100,60,-60,53,-53,-93,-103
