ts,open,high,low,close,vol
1787356800000,93.71,93.97,92.85,93.56,217556.94
1787357700000,93.55,94.41,93.39,93.65,165059.14
1787358600000,93.64,93.9,93.39,93.53,170139.72
1787359500000,93.54,93.95,93.39,93.88,72496.45
1787360400000,93.87,94.24,93.72,93.99,97440.39
1787361300000,94,94.3,93.74,94.01,72544.55
1787362200000,94,94.41,93.62,93.73,94034.31
1787363100000,93.72,94.04,93.46,93.65,92211.38
1787364000000,93.66,94.3,93.66,94.22,73862.54
1787364900000,94.22,95.07,94.18,94.81,193074.53
1787365800000,94.82,95.8,94.62,95.7,311893.38
1787366700000,95.69,95.7,95.23,95.62,168593.72
1787367600000,95.62,96.49,95.48,95.99,295215.68
1787368500000,95.99,97.15,95.99,96.83,340422.39
1787369400000,96.84,97.59,96.35,96.7,341658.77
1787370300000,96.7,97.31,96.58,96.78,210873.14
1787371200000,96.78,97.2,96.15,97.18,206262.15
1787372100000,97.18,98,96.64,97.98,284379.7
1787373000000,97.98,102.78,97.83,102.22,1371346
1787373900000,102.2,102.24,98.51,99.14,1280214.69
1787374800000,99.15,100,87.53,93.34,2490946.6
1787375700000,93.34,94.68,91.01,94.06,988687.79
1787376600000,94.07,94.8,92.73,93.6,412090.81
1787377500000,93.61,94.88,93.37,94.19,281677.89
1787378400000,94.19,94.48,93.41,93.56,186650.9
1787379300000,93.57,94.34,93.56,93.89,132376.85
1787380200000,93.88,95.14,93.03,94.58,281503
1787381100000,94.58,94.83,94.06,94.28,105223.84
1787382000000,94.28,95.14,94.12,94.43,151645.43
1787382900000,94.43,95.03,94.02,95,120395.85
1787383800000,94.99,95.54,94.39,94.84,128137.31
1787384700000,94.83,94.92,94.37,94.45,83286.48
1787385600000,94.45,94.95,94.04,94.9,97110.16
1787386500000,94.9,95,93.65,93.76,162280.47
1787387400000,93.77,93.83,93.02,93.64,222366.35
1787388300000,93.63,94.13,93.24,94.08,79959.53
1787389200000,94.09,94.21,92.93,94.21,154686.32
1787390100000,94.22,94.57,93.94,94.28,94182.26
1787391000000,94.28,94.42,94.02,94.27,61985.75
1787391900000,94.28,94.29,93.6,93.9,73099.07
1787392800000,93.9,93.98,92.08,92.17,338431.87
1787393700000,92.16,92.48,91.32,92.45,348231.84
1787394600000,92.45,93.39,92.26,93.27,136626.38
1787395500000,93.28,93.34,92.68,92.87,78913.93
1787396400000,92.88,93.22,92.55,92.78,73373.44
1787397300000,92.78,93.09,92.58,93.01,70994.93
1787398200000,93,93.51,92.9,93.46,65112.68
1787399100000,93.45,93.56,93.14,93.32,46800.73
1787400000000,93.31,93.96,93.15,93.9,109360.83
1787400900000,93.9,94.38,93.84,94.23,100517.67
1787401800000,94.23,94.25,93.82,94.23,92848.35
1787402700000,94.22,94.3,93.81,93.81,54109.59
1787403600000,93.82,94,93.53,93.91,67921.05
1787404500000,93.92,94.22,93.6,93.84,76806.02
1787405400000,93.85,93.98,93.57,93.81,39171.51
1787406300000,93.81,94.24,93.74,94.12,82528.47
1787407200000,94.13,94.3,93.6,93.83,89855.31
1787408100000,93.82,93.92,93.32,93.84,79090.25
1787409000000,93.84,94.04,93.27,93.29,72028.88
1787409900000,93.29,93.47,92.86,93.25,133045.58
1787410800000,93.26,93.5,92.94,92.94,78069.92
1787411700000,92.93,93.38,92.8,93.26,89321.68
1787412600000,93.26,93.6,93.19,93.29,63083.2
1787413500000,93.28,93.37,92.99,93.07,43449.92
1787414400000,93.08,93.53,93.07,93.42,77278.76
1787415300000,93.42,94.09,93.42,93.89,96384.19
1787416200000,93.89,94.67,93.89,94.53,124263.05
1787417100000,94.52,94.69,94.3,94.33,97934.86
1787418000000,94.33,94.57,94.07,94.24,130964.61
1787418900000,94.25,94.42,93.77,93.84,90835.24
1787419800000,93.85,94.31,93.85,94.27,55111.39
1787420700000,94.27,94.56,94.22,94.27,52222.12
1787421600000,94.27,94.39,94.05,94.16,46709.47
1787422500000,94.16,94.55,94.16,94.39,41024.39
1787423400000,94.39,94.54,94.16,94.18,30994.7
1787424300000,94.19,94.51,94.03,94.46,109415.69
1787425200000,94.47,94.64,94.27,94.57,60060.24
1787426100000,94.58,94.7,94.32,94.41,63384.96
1787427000000,94.41,94.84,94.41,94.74,27743.09
1787427900000,94.75,94.78,94.45,94.48,58709.65
1787428800000,94.49,94.78,94.4,94.69,47047.76
1787429700000,94.68,94.79,94.39,94.48,32195.57
1787430600000,94.48,94.65,94.28,94.49,41683.83
1787431500000,94.5,94.56,94.3,94.38,28693.74
1787432400000,94.39,94.39,93.44,93.5,122865.78
1787433300000,93.5,93.94,93.5,93.81,52268.71
1787434200000,93.82,93.85,93.05,93.35,114180.45
1787435100000,93.35,93.35,92.71,92.82,95718.59
1787436000000,92.81,93.67,92.55,93.59,161368.67
1787436900000,93.59,93.98,93.5,93.9,59746.82
1787437800000,93.89,94.01,93.52,93.75,69381.18
1787438700000,93.75,93.97,93.55,93.61,63069.9
1787439600000,93.62,93.8,93.34,93.62,34791.88
1787440500000,93.62,93.77,93.54,93.6,14375.83
1787441400000,93.6,93.71,93.34,93.66,28424.8
1787442300000,93.66,93.99,93.65,93.82,35953.37
1787443200000,93.82,94.02,93.57,93.76,47571.98
1787444100000,93.76,94.39,93.7,94.28,82719.84
1787445000000,94.28,97.09,94.27,96.35,636999.52
1787445900000,96.35,97.24,96.09,96.35,287819.67
1787446800000,96.35,96.39,95.71,96.26,213417.23
1787447700000,96.26,96.26,95.78,96.08,78164.98
1787448600000,96.08,96.28,95.64,96.13,115457.52
1787449500000,96.13,96.59,95.76,95.99,105414.71
1787450400000,96,96.27,93.87,94.38,286708.65
1787451300000,94.39,94.99,94.08,94.49,354907.52
1787452200000,94.5,94.9,94.42,94.55,87249.59
1787453100000,94.55,96.55,94.34,94.9,313859.08
1787454000000,94.89,95.03,94.45,94.89,96049.18
1787454900000,94.88,95.05,94.17,94.22,127839.58
1787455800000,94.22,94.28,93.41,93.5,244649.16
1787456700000,93.51,94.01,93.5,93.73,95883.98
1787457600000,93.72,94.1,93.12,94.07,181157.48
1787458500000,94.07,94.1,93.2,93.6,107109.93
1787459400000,93.59,93.62,92.81,92.97,131801.3
