entry_dt,exit_dt,side,reason,bars,pnl,R,equity,year,bull,highvol
2022-08-09 20:00:00+00:00,2022-08-10 12:00:00+00:00,1,target,4,80.48671454181856,0.8231597022124523,9858.263047067565,2022,True,False
2022-08-11 20:00:00+00:00,2022-08-12 00:00:00+00:00,-1,target,1,32.446467510796516,0.3291296586009442,9890.70951457836,2022,True,False
2022-08-14 16:00:00+00:00,2022-08-14 16:00:00+00:00,-1,target,0,18.029770282475674,0.18228995863138822,9908.739284860836,2022,True,False
2022-08-16 04:00:00+00:00,2022-08-17 12:00:00+00:00,1,stop,8,-102.18917346522909,-1.0313034839998245,9806.550111395607,2022,True,False
2022-08-26 12:00:00+00:00,2022-08-26 12:00:00+00:00,1,stop,0,-101.36994402388311,-1.0336962833248273,9705.180167371724,2022,False,False
2022-09-01 16:00:00+00:00,2022-09-01 20:00:00+00:00,1,target,1,38.59651465187531,0.39768983147406833,9743.7766820236,2022,False,False
2022-09-25 04:00:00+00:00,2022-09-25 20:00:00+00:00,-1,target,4,26.412455704880706,0.2710700025957013,9770.18913772848,2022,False,False
2022-09-28 00:00:00+00:00,2022-09-28 16:00:00+00:00,1,target,4,44.7692573671089,0.4582230367908469,9814.958395095588,2022,False,True
2022-10-13 20:00:00+00:00,2022-10-14 00:00:00+00:00,-1,stop,1,-102.58247562483031,-1.0451646506834864,9712.375919470756,2022,False,False
2022-10-14 20:00:00+00:00,2022-10-20 00:00:00+00:00,-1,target,31,17.925341323377893,0.18456185666621805,9730.301260794135,2022,False,False
2022-10-22 16:00:00+00:00,2022-10-23 16:00:00+00:00,-1,stop,6,-103.53689821764607,-1.0640667276646678,9626.764362576489,2022,True,False
2022-10-30 04:00:00+00:00,2022-10-30 20:00:00+00:00,-1,target,4,36.15793966424045,0.37559805457379253,9662.92230224073,2022,True,False
2022-11-13 16:00:00+00:00,2022-11-21 16:00:00+00:00,1,stop,48,-98.54850903836986,-1.0198623765764678,9564.37379320236,2022,False,True
2022-11-24 00:00:00+00:00,2022-11-28 00:00:00+00:00,-1,target,24,123.43851296840006,1.290607368943808,9687.81230617076,2022,False,False
2022-12-06 12:00:00+00:00,2022-12-07 08:00:00+00:00,1,stop,5,-102.53522078269636,-1.0583939649345333,9585.277085388063,2022,False,False
2022-12-13 00:00:00+00:00,2022-12-13 08:00:00+00:00,-1,stop,2,-105.06596810385254,-1.0961182151324207,9480.21111728421,2022,True,False
2022-12-21 08:00:00+00:00,2022-12-22 12:00:00+00:00,-1,target,7,35.77962653941179,0.37741381596638485,9515.990743823622,2022,True,False
2022-12-24 16:00:00+00:00,2022-12-25 12:00:00+00:00,-1,target,5,20.117034307869154,0.2114024156751746,9536.10777813149,2022,True,False
2023-01-01 16:00:00+00:00,2023-01-02 04:00:00+00:00,-1,stop,3,-103.25083232412209,-1.0827355848567506,9432.856945807369,2023,True,False
2023-01-19 08:00:00+00:00,2023-01-19 16:00:00+00:00,1,target,2,21.823777138405056,0.23135914457077705,9454.680722945774,2023,True,False
2023-01-27 04:00:00+00:00,2023-01-27 04:00:00+00:00,1,target,0,32.6376504755515,0.3452009796199936,9487.318373421325,2023,True,False
2023-01-31 00:00:00+00:00,2023-01-31 20:00:00+00:00,1,target,5,51.30975577099067,0.5408246435023694,9538.628129192315,2023,True,False
2023-02-02 08:00:00+00:00,2023-02-02 20:00:00+00:00,-1,target,3,42.15851849314575,0.44197674887987826,9580.786647685462,2023,True,False
2023-02-05 04:00:00+00:00,2023-02-05 16:00:00+00:00,1,stop,3,-101.21050688501391,-1.0563903634099239,9479.576140800447,2023,True,False
2023-03-02 16:00:00+00:00,2023-03-02 20:00:00+00:00,1,target,1,19.554047366555068,0.20627554519440716,9499.130188167002,2023,True,False
2023-03-23 20:00:00+00:00,2023-03-24 08:00:00+00:00,-1,target,3,45.67788063517878,0.4808638236380778,9544.808068802182,2023,True,True
2023-04-03 08:00:00+00:00,2023-04-03 08:00:00+00:00,1,target,0,22.25193062488659,0.23313125276576754,9567.059999427069,2023,True,False
2023-04-05 08:00:00+00:00,2023-04-05 12:00:00+00:00,-1,target,1,68.13063573144817,0.7121376445379064,9635.190635158517,2023,True,False
2023-04-07 12:00:00+00:00,2023-04-09 16:00:00+00:00,1,target,13,73.63335658401371,0.7642127631115864,9708.82399174253,2023,True,False
2023-04-18 12:00:00+00:00,2023-04-19 08:00:00+00:00,-1,target,5,93.29522327557602,0.9609322751645791,9802.119215018107,2023,True,False
2023-04-25 08:00:00+00:00,2023-04-25 12:00:00+00:00,1,target,1,23.771843648863864,0.24251738963184966,9825.89105866697,2023,True,False
2023-05-06 16:00:00+00:00,2023-05-06 16:00:00+00:00,1,target,0,39.360660424237324,0.400581079000658,9865.251719091208,2023,True,False
2023-05-17 16:00:00+00:00,2023-05-17 16:00:00+00:00,1,target,0,45.374471450410674,0.4599423587195664,9910.626190541618,2023,False,False
2023-05-27 16:00:00+00:00,2023-05-28 00:00:00+00:00,-1,stop,2,-104.57853391646368,-1.0552162083993246,9806.047656625155,2023,False,False
2023-05-31 12:00:00+00:00,2023-06-01 00:00:00+00:00,1,stop,3,-103.60603443635407,-1.056552426260705,9702.4416221888,2023,False,False
2023-06-04 04:00:00+00:00,2023-06-05 00:00:00+00:00,-1,target,5,17.662793362032126,0.18204483005224747,9720.104415550833,2023,False,False
2023-06-05 04:00:00+00:00,2023-06-05 12:00:00+00:00,1,stop,2,-101.39997534701173,-1.043198416518918,9618.704440203821,2023,False,False
2023-06-27 12:00:00+00:00,2023-06-27 12:00:00+00:00,-1,target,0,27.599857793232406,0.28693945182338465,9646.304297997054,2023,True,False
2023-07-06 00:00:00+00:00,2023-07-06 04:00:00+00:00,1,target,1,40.95235264006453,0.42453929893718806,9687.256650637119,2023,True,False
2023-07-09 00:00:00+00:00,2023-07-10 16:00:00+00:00,1,target,10,34.32068008068927,0.35428688759301163,9721.577330717808,2023,True,False
2023-07-16 04:00:00+00:00,2023-07-18 16:00:00+00:00,1,stop,15,-101.88322485301151,-1.0480112577110858,9619.694105864797,2023,True,False
2023-07-24 04:00:00+00:00,2023-07-24 08:00:00+00:00,1,stop,1,-104.55388265482752,-1.0868732571349082,9515.14022320997,2023,True,False
2023-07-28 08:00:00+00:00,2023-07-28 12:00:00+00:00,1,target,1,58.386068377556285,0.6136122748368653,9573.526291587526,2023,False,False
2023-07-31 20:00:00+00:00,2023-07-31 20:00:00+00:00,1,target,0,27.22655217971284,0.28439418611757955,9600.752843767239,2023,False,False
2023-08-01 20:00:00+00:00,2023-08-02 00:00:00+00:00,-1,stop,1,-101.6800248488973,-1.0590838708540182,9499.072818918341,2023,False,False
2023-08-03 04:00:00+00:00,2023-08-03 12:00:00+00:00,1,target,2,10.586699590324379,0.11144982033656929,9509.659518508666,2023,False,False
2023-08-06 16:00:00+00:00,2023-08-06 20:00:00+00:00,1,target,1,18.209571867046265,0.19148500355459566,9527.869090375712,2023,False,False
2023-08-11 20:00:00+00:00,2023-08-16 16:00:00+00:00,1,stop,29,-102.61758961095612,-1.0770256039161177,9425.251500764756,2023,False,False
2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,-1,stop,0,-99.9932415312298,-1.0609079399432093,9325.258259233526,2023,False,False
2023-08-26 08:00:00+00:00,2023-08-29 12:00:00+00:00,1,target,19,36.02672168753291,0.3863348412025006,9361.284980921058,2023,False,False
2023-09-01 00:00:00+00:00,2023-09-11 12:00:00+00:00,1,stop,63,-97.0463341980419,-1.0366774902786209,9264.238646723017,2023,False,False
2023-11-03 08:00:00+00:00,2023-11-04 04:00:00+00:00,1,target,5,47.019795801094475,0.5075408524555496,9311.258442524111,2023,True,False
2023-11-07 12:00:00+00:00,2023-11-07 16:00:00+00:00,1,target,1,31.974433352912605,0.34339540192426365,9343.232875877024,2023,True,False
2023-11-23 08:00:00+00:00,2023-11-27 12:00:00+00:00,-1,target,25,52.17856555369003,0.5584637164338278,9395.411441430713,2023,True,False
2023-11-29 00:00:00+00:00,2023-11-30 12:00:00+00:00,-1,target,9,20.183749593140487,0.2148256062968856,9415.595191023855,2023,True,False
2023-12-09 08:00:00+00:00,2023-12-09 08:00:00+00:00,-1,target,0,30.996597260409736,0.3292048631185806,9446.591788284264,2023,True,False
2023-12-20 04:00:00+00:00,2023-12-20 12:00:00+00:00,-1,stop,2,-96.85297311277851,-1.025268957137497,9349.738815171486,2023,True,False
2023-12-25 16:00:00+00:00,2023-12-26 04:00:00+00:00,-1,target,3,30.05553259675081,0.3214585261780872,9379.794347768237,2023,True,False
2023-12-28 08:00:00+00:00,2023-12-28 12:00:00+00:00,-1,target,1,22.243373435930387,0.23714137657210813,9402.037721204168,2023,True,False
2023-12-30 04:00:00+00:00,2023-12-30 16:00:00+00:00,1,target,3,34.91675086446169,0.37137429033830466,9436.95447206863,2023,True,False
2024-01-06 20:00:00+00:00,2024-01-08 16:00:00+00:00,-1,stop,11,-96.84548919308726,-1.0262366898105657,9340.108982875543,2024,True,False
2024-01-16 16:00:00+00:00,2024-01-17 12:00:00+00:00,-1,target,5,68.24994968141664,0.7307189863260514,9408.35893255696,2024,False,False
2024-02-03 16:00:00+00:00,2024-02-04 04:00:00+00:00,-1,target,3,19.527734004855656,0.2075572811883411,9427.886666561815,2024,True,False
2024-02-19 04:00:00+00:00,2024-02-20 00:00:00+00:00,-1,target,5,32.786812808544774,0.34776418054356556,9460.67347937036,2024,True,False
2024-02-25 12:00:00+00:00,2024-02-25 16:00:00+00:00,-1,target,1,28.17280788743961,0.2977886082726809,9488.8462872578,2024,True,False
2024-02-25 20:00:00+00:00,2024-02-26 04:00:00+00:00,-1,target,2,33.32704825218093,0.3512233968520969,9522.17333550998,2024,True,False
2024-03-05 20:00:00+00:00,2024-03-05 20:00:00+00:00,1,target,0,57.84561641939289,0.6074833379022379,9580.018951929373,2024,True,True
2024-03-08 00:00:00+00:00,2024-03-11 04:00:00+00:00,-1,stop,19,-97.38392807993596,-1.0165316850476926,9482.635023849436,2024,True,True
2024-04-01 00:00:00+00:00,2024-04-01 04:00:00+00:00,-1,target,1,103.62382188428566,1.0927745465650118,9586.258845733722,2024,True,False
2024-04-05 00:00:00+00:00,2024-04-05 04:00:00+00:00,-1,target,1,42.22336197225649,0.4404571444578467,9628.482207705978,2024,True,True
2024-04-10 12:00:00+00:00,2024-04-10 20:00:00+00:00,1,target,2,67.09404409473083,0.6968288734130219,9695.576251800709,2024,True,False
2024-04-20 08:00:00+00:00,2024-04-22 20:00:00+00:00,-1,stop,15,-98.92215555367329,-1.0202813425896269,9596.654096247035,2024,False,True
2024-04-25 04:00:00+00:00,2024-04-27 00:00:00+00:00,1,stop,11,-99.53854287367838,-1.0372213260515968,9497.115553373356,2024,True,False
2024-05-10 12:00:00+00:00,2024-05-10 12:00:00+00:00,-1,target,0,33.8686844195749,0.3566207468913528,9530.98423779293,2024,False,False
2024-05-26 08:00:00+00:00,2024-05-28 00:00:00+00:00,-1,target,10,67.0134959122073,0.703112021174903,9597.997733705139,2024,True,False
2024-06-01 20:00:00+00:00,2024-06-02 08:00:00+00:00,1,target,3,14.586113038080324,0.1519703738505636,9612.583846743219,2024,True,False
2024-06-02 20:00:00+00:00,2024-06-03 00:00:00+00:00,1,target,1,15.885864318233644,0.16526112616032823,9628.469711061452,2024,True,False
2024-06-15 00:00:00+00:00,2024-06-18 16:00:00+00:00,1,stop,22,-99.45311851563,-1.0329068013931175,9529.016592545822,2024,True,False
2024-06-22 04:00:00+00:00,2024-06-24 04:00:00+00:00,1,stop,12,-98.84115730518612,-1.0372650351192136,9430.175435240637,2024,False,False
2024-06-27 20:00:00+00:00,2024-06-28 16:00:00+00:00,-1,target,5,52.59260062400409,0.5577054317299882,9482.768035864641,2024,False,False
2024-06-30 04:00:00+00:00,2024-06-30 04:00:00+00:00,1,target,0,15.352527162135006,0.16189921660079032,9498.120563026776,2024,False,False
2024-07-03 04:00:00+00:00,2024-07-03 08:00:00+00:00,1,stop,1,-100.051569700355,-1.053382814383559,9398.06899332642,2024,False,False
2024-07-10 04:00:00+00:00,2024-07-11 12:00:00+00:00,-1,stop,8,-97.84049196529432,-1.0410701606337533,9300.228501361125,2024,False,True
2024-07-13 20:00:00+00:00,2024-07-14 20:00:00+00:00,-1,stop,6,-95.71188467264238,-1.029134764362344,9204.516616688483,2024,False,False
2024-07-23 08:00:00+00:00,2024-07-23 08:00:00+00:00,1,target,0,24.605178951097464,0.26731636190961316,9229.12179563958,2024,True,False
2024-07-29 20:00:00+00:00,2024-07-30 20:00:00+00:00,1,stop,6,-95.32071804727202,-1.0328254427448076,9133.801077592307,2024,True,False
2024-08-14 00:00:00+00:00,2024-08-14 12:00:00+00:00,-1,target,3,22.43940482844917,0.2456743324912026,9156.240482420755,2024,True,True
2024-08-18 00:00:00+00:00,2024-08-19 08:00:00+00:00,-1,target,8,102.06521462835742,1.1147065744320983,9258.305697049112,2024,False,False
2024-08-23 12:00:00+00:00,2024-08-23 16:00:00+00:00,-1,stop,1,-95.43705681097623,-1.0308263729225828,9162.868640238135,2024,False,False
2024-09-05 08:00:00+00:00,2024-09-06 12:00:00+00:00,1,stop,7,-93.6194208747428,-1.0217261051153703,9069.249219363393,2024,False,False
2024-09-16 16:00:00+00:00,2024-09-17 08:00:00+00:00,1,target,4,97.30279981871024,1.0728870435158282,9166.552019182103,2024,False,False
2024-09-17 20:00:00+00:00,2024-09-18 08:00:00+00:00,-1,target,3,18.769726152947353,0.20476320991436545,9185.32174533505,2024,True,False
2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00,-1,stop,1,-94.28915500978371,-1.0265198936299684,9091.032590325267,2024,True,True
2024-09-26 12:00:00+00:00,2024-09-26 16:00:00+00:00,-1,stop,1,-95.80299961623061,-1.0538186797194495,8995.229590709036,2024,True,False
2024-09-30 04:00:00+00:00,2024-09-30 08:00:00+00:00,1,stop,1,-95.56036696541777,-1.0623449463048709,8899.669223743618,2024,True,False
2024-10-05 04:00:00+00:00,2024-10-07 00:00:00+00:00,-1,stop,11,-92.74102998986655,-1.0420727743727909,8806.928193753753,2024,True,False
2024-10-12 00:00:00+00:00,2024-10-14 00:00:00+00:00,-1,stop,12,-91.25969574598314,-1.0362261816862364,8715.66849800777,2024,True,False
2024-10-24 20:00:00+00:00,2024-10-25 16:00:00+00:00,-1,target,5,144.27713501923085,1.655376578999187,8859.945633027,2024,True,False
2024-10-28 08:00:00+00:00,2024-10-28 16:00:00+00:00,-1,stop,2,-94.44419278621365,-1.0659680848848143,8765.501440240787,2024,True,False
2024-11-01 04:00:00+00:00,2024-11-01 12:00:00+00:00,1,target,2,105.60055813001468,1.2047292314073688,8871.101998370801,2024,True,False
2024-11-17 04:00:00+00:00,2024-11-17 20:00:00+00:00,-1,target,4,22.64223206329509,0.25523584406371824,8893.744230434097,2024,True,True
2024-11-19 12:00:00+00:00,2024-11-20 12:00:00+00:00,-1,stop,6,-92.06456727828463,-1.0351609501343961,8801.679663155812,2024,True,True
2024-12-04 08:00:00+00:00,2024-12-04 12:00:00+00:00,-1,target,1,17.92039181536895,0.2036019544131382,8819.60005497118,2024,True,False
2024-12-04 20:00:00+00:00,2024-12-05 00:00:00+00:00,-1,stop,1,-91.8538372935045,-1.0414739525714767,8727.746217677677,2024,True,False
2024-12-09 04:00:00+00:00,2024-12-09 20:00:00+00:00,-1,target,4,58.11443936075497,0.6658584921161738,8785.860657038433,2024,True,False
2025-01-02 00:00:00+00:00,2025-01-02 16:00:00+00:00,-1,stop,4,-90.73414356269714,-1.032729144070925,8695.126513475736,2025,False,False
2025-01-07 16:00:00+00:00,2025-01-08 04:00:00+00:00,1,stop,3,-90.89093050753293,-1.0453088907524215,8604.235582968204,2025,False,False
2025-01-12 04:00:00+00:00,2025-01-13 04:00:00+00:00,-1,target,6,33.67209892895426,0.3913432937099846,8637.907681897159,2025,False,False
2025-01-14 08:00:00+00:00,2025-01-15 00:00:00+00:00,-1,stop,4,-89.5328837747001,-1.0365112371175031,8548.374798122459,2025,False,False
2025-01-26 04:00:00+00:00,2025-01-26 20:00:00+00:00,-1,target,4,18.09314597049907,0.21165597435518382,8566.467944092958,2025,True,False
2025-01-30 04:00:00+00:00,2025-02-01 08:00:00+00:00,-1,target,13,164.91979897425728,1.9251784988932152,8731.387743067215,2025,True,False
2025-02-01 12:00:00+00:00,2025-02-02 00:00:00+00:00,1,stop,3,-91.65642913768392,-1.0497349543371246,8639.731313929531,2025,True,False
2025-02-06 08:00:00+00:00,2025-02-06 16:00:00+00:00,-1,target,2,17.657530006433078,0.2043759159265112,8657.388843935963,2025,True,True
2025-02-12 00:00:00+00:00,2025-02-12 12:00:00+00:00,1,target,3,26.860547861911954,0.31026153897114517,8684.249391797875,2025,True,False
2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,1,target,1,27.976766234829547,0.3221552603182161,8712.226158032705,2025,False,False
2025-02-23 08:00:00+00:00,2025-02-24 12:00:00+00:00,1,stop,7,-90.43458129764348,-1.0380192118206488,8621.791576735062,2025,False,False
2025-03-04 04:00:00+00:00,2025-03-04 20:00:00+00:00,1,target,4,96.93760177834582,1.124332465191122,8718.729178513408,2025,False,True
2025-03-13 00:00:00+00:00,2025-03-13 16:00:00+00:00,-1,target,4,91.12744647985988,1.0451918463580219,8809.856624993268,2025,False,True
2025-03-16 16:00:00+00:00,2025-03-16 16:00:00+00:00,-1,target,0,16.33584052205058,0.18542686013420864,8826.192465515318,2025,False,False
2025-03-19 16:00:00+00:00,2025-03-19 20:00:00+00:00,-1,stop,1,-92.95797543287722,-1.0532058506096702,8733.234490082441,2025,False,False
2025-04-03 00:00:00+00:00,2025-04-06 16:00:00+00:00,1,stop,22,-89.82543097092505,-1.028547110156401,8643.409059111516,2025,False,True
2025-04-10 00:00:00+00:00,2025-04-10 12:00:00+00:00,-1,target,3,94.13480486002278,1.089093484020519,8737.54386397154,2025,False,True
2025-04-26 16:00:00+00:00,2025-04-27 04:00:00+00:00,-1,target,3,17.936843281361433,0.20528472944579265,8755.4807072529,2025,True,False
2025-04-29 08:00:00+00:00,2025-04-29 20:00:00+00:00,-1,target,3,31.17421020786293,0.3560536679846569,8786.654917460763,2025,True,False
2025-05-01 04:00:00+00:00,2025-05-01 12:00:00+00:00,-1,stop,2,-92.29726515162905,-1.0504255148135697,8694.357652309134,2025,True,False
2025-05-07 04:00:00+00:00,2025-05-08 00:00:00+00:00,-1,stop,5,-90.61390588525222,-1.0422150722219954,8603.743746423883,2025,True,False
2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,-1,target,1,29.6868419492093,0.3450456315780968,8633.430588373092,2025,True,False
2025-05-25 04:00:00+00:00,2025-05-26 00:00:00+00:00,1,target,5,35.67281420934982,0.4131939655296645,8669.103402582443,2025,True,False
2025-05-28 20:00:00+00:00,2025-05-29 08:00:00+00:00,1,target,3,82.49534882867789,0.9516018554364377,8751.59875141112,2025,True,False
2025-06-03 00:00:00+00:00,2025-06-04 12:00:00+00:00,-1,target,9,88.09896947867578,1.006661433883387,8839.697720889795,2025,True,False
2025-06-05 00:00:00+00:00,2025-06-05 00:00:00+00:00,1,target,0,18.269626415980056,0.20667704929327668,8857.967347305776,2025,True,False
2025-06-07 16:00:00+00:00,2025-06-09 08:00:00+00:00,-1,stop,10,-94.70340242992445,-1.0691324399466124,8763.263944875851,2025,True,False
2025-06-17 20:00:00+00:00,2025-06-20 08:00:00+00:00,1,target,15,44.55391037661399,0.5084168485266957,8807.817855252464,2025,True,False
2025-07-01 00:00:00+00:00,2025-07-01 16:00:00+00:00,1,stop,4,-94.15328607785057,-1.0689740367610245,8713.664569174614,2025,True,False
2025-07-02 12:00:00+00:00,2025-07-02 16:00:00+00:00,-1,stop,1,-91.36684177311429,-1.0485466940778607,8622.2977274015,2025,True,False
2025-07-07 00:00:00+00:00,2025-07-07 08:00:00+00:00,-1,target,2,24.299467561066386,0.2818212537922825,8646.597194962565,2025,True,False
2025-07-16 04:00:00+00:00,2025-07-16 12:00:00+00:00,1,target,2,48.123856317809015,0.5565641053089135,8694.721051280374,2025,True,False
2025-07-17 00:00:00+00:00,2025-07-17 16:00:00+00:00,1,target,4,14.79138299281387,0.17011912062015733,8709.512434273189,2025,True,False
2025-07-18 04:00:00+00:00,2025-07-18 12:00:00+00:00,-1,target,2,65.37249209996324,0.7505872756173243,8774.884926373152,2025,True,False
2025-07-19 16:00:00+00:00,2025-07-21 04:00:00+00:00,1,target,9,24.259146729303033,0.2764611380417254,8799.144073102454,2025,True,False
2025-07-21 08:00:00+00:00,2025-07-21 08:00:00+00:00,-1,target,0,19.361138703814103,0.22003434132869742,8818.505211806269,2025,True,False
2025-07-27 16:00:00+00:00,2025-07-29 16:00:00+00:00,-1,target,12,64.454823850443,0.7309041873009328,8882.960035656712,2025,True,False
2025-08-15 04:00:00+00:00,2025-08-18 00:00:00+00:00,1,stop,17,-91.88272883095894,-1.034370620402843,8791.077306825753,2025,True,False
2025-08-28 12:00:00+00:00,2025-08-29 04:00:00+00:00,-1,target,4,91.01577323003578,1.0353199050970396,8882.093080055789,2025,False,False
2025-08-29 08:00:00+00:00,2025-08-29 12:00:00+00:00,1,target,1,29.19573356075359,0.3287033056015915,8911.288813616542,2025,False,False
2025-09-06 00:00:00+00:00,2025-09-07 08:00:00+00:00,1,target,8,18.338443867207634,0.20578890720258444,8929.62725748375,2025,False,False
2025-09-15 12:00:00+00:00,2025-09-16 04:00:00+00:00,1,target,4,37.97760764439853,0.42529891281374843,8967.604865128147,2025,False,False
2025-09-19 20:00:00+00:00,2025-09-22 04:00:00+00:00,1,stop,14,-96.8256132625701,-1.0797265793800834,8870.779251865577,2025,False,False
2025-10-07 16:00:00+00:00,2025-10-08 16:00:00+00:00,1,target,6,72.64365651030207,0.8189095281006421,8943.422908375878,2025,True,False
2025-10-15 20:00:00+00:00,2025-10-16 16:00:00+00:00,1,stop,5,-92.41903499505186,-1.0333743125185066,8851.003873380827,2025,False,True
2025-10-20 00:00:00+00:00,2025-10-20 04:00:00+00:00,-1,stop,1,-92.88678351269365,-1.0494491341490464,8758.117089868134,2025,False,False
2025-10-23 04:00:00+00:00,2025-10-23 04:00:00+00:00,1,target,0,40.176157018538646,0.45873053084682563,8798.293246886673,2025,False,False
2025-10-24 08:00:00+00:00,2025-10-24 12:00:00+00:00,-1,target,1,14.363088478951612,0.16324857646719235,8812.656335365624,2025,False,False
2025-10-29 16:00:00+00:00,2025-10-29 16:00:00+00:00,1,stop,0,-95.05363474022955,-1.0786036709360223,8717.602700625393,2025,True,False
2025-11-02 12:00:00+00:00,2025-11-03 00:00:00+00:00,-1,target,3,117.06932672105782,1.3429073420914144,8834.67202734645,2025,False,False
2025-11-08 00:00:00+00:00,2025-11-08 08:00:00+00:00,-1,target,2,45.13634341131649,0.5109000455433258,8879.808370757768,2025,False,True
2025-11-24 04:00:00+00:00,2025-11-26 16:00:00+00:00,-1,stop,15,-91.9166025278501,-1.035119213051287,8787.891768229918,2025,False,True
