time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1670198400,17099.5,17103,17068,17072,2421.385,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670198700,17072.1,17083.1,17071.9,17081.2,798.377,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670199000,17081.2,17103.6,17078.9,17090.7,796.478,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670199300,17090.8,17097.5,17071.6,17083.5,1286.613,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670199600,17083.6,17091.6,17072.4,17084.8,474.16,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670199900,17084.9,17115.8,17080.4,17115.7,1135.748,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670200200,17115.7,17167.6,17113.5,17154.9,3132.355,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670200500,17154.9,17249.9,17150.1,17206.3,8941.219,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670200800,17206.2,17249.3,17192.1,17243.8,5915.592,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670201100,17243.9,17259.8,17212.5,17230.7,5346.075,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670201400,17230.7,17230.7,17192.2,17200.7,2354.048,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670201700,17200.6,17215.6,17193.4,17205.8,1615.937,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670202000,17205.8,17208.8,17189.5,17190.5,1881.244,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670202300,17190.5,17193.9,17187.7,17189.3,862.602,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670202600,17189.4,17209.7,17189.3,17206.4,1012.56,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670202900,17206.3,17208.2,17190.7,17193.9,901.447,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670203200,17194,17209,17192.6,17205.6,550.736,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670203500,17205.5,17209.7,17194.9,17197.6,804.712,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670203800,17197.6,17226,17197.5,17226,1260.978,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670204100,17226,17239.2,17221.1,17229.4,1169.822,2133.1043999999997,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670204400,17229.4,17232,17224.1,17225.7,876.09,2055.8396499999994,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670204700,17225.7,17249.6,17209.1,17247,1785.261,2105.1838499999994,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670205000,17247.1,17282.7,17240.5,17257.8,3735.15,2252.1174499999993,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670205300,17257.8,17279.6,17253.7,17256.9,1413.535,2258.4635499999995,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670205600,17256.9,17287.7,17256.8,17263.7,1900.72,2329.7915499999995,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670205900,17263.7,17267.4,17253.9,17254,928.661,2319.4371999999994,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670206200,17253.9,17264.4,17253.9,17256.8,662.837,2195.9612999999995,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670206500,17256.8,17261.2,17228.1,17230.2,2065.514,1852.1760499999996,43.8689278238053,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670206800,17230.1,17245.6,17230.1,17243.4,941.855,1603.4891999999995,34.844643772640595,,,,0,,,0,100,60,-60,53,-53,-93,-103
1670207100,17243.4,17268.3,17243.4,17250.4,1033.281,1387.8494999999996,35.07039179920901,37.927987798551634,-2.857595999342621,,0,,,0,100,60,-60,53,-53,-93,-103
1670207400,17250.5,17251.3,17238.9,17239,619.902,1301.1421999999995,28.033834774377567,32.649623448742396,-4.615788674364829,,0,,,0,100,60,-60,53,-53,-93,-103
1670207700,17238.9,17245.7,17236.2,17239.5,617.372,1251.2139499999996,20.243807248488096,27.78267794069156,-7.538870692203464,,0,,,0,100,60,-60,53,-53,-93,-103
1670208000,17239.6,17263.2,17239.5,17255.3,855.058,1199.9046499999997,24.00820913263468,24.095283718500113,-0.08707458586543382,,0,,,0,100,60,-60,53,-53,-93,-103
1670208300,17255.3,17340,17255.3,17293.1,6563.219,1484.9354999999998,45.86545062966978,30.039155670264183,15.826294959405597,,0,30.039155670264183,,0,100,60,-60,53,-53,-93,-103
1670208600,17293.1,17296.6,17275.7,17276.1,1332.307,1500.9228499999997,51.62025377416299,40.49797117882248,11.122282595340508,,0,,,0,100,60,-60,53,-53,-93,-103
