time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1667174400,20615.5,20639.9,20614.4,20633.5,1483.663,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667174700,20633.5,20656.6,20633,20653.9,1457.54,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667175000,20653.9,20660.3,20640.9,20651.3,1096.124,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667175300,20651.3,20664.3,20645.9,20647.9,1010.788,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667175600,20648,20648.6,20621.2,20624,1007.224,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667175900,20624.1,20624.1,20600,20600.1,1194.759,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667176200,20600.1,20602,20532.8,20544.9,2530.445,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667176500,20545,20557.4,20525.9,20555.9,1589.928,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667176800,20555.9,20581.4,20531.5,20551.6,1222.069,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667177100,20551.5,20557.7,20535.2,20554.4,894.125,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667177400,20554.5,20556.4,20531.6,20537.2,460.917,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667177700,20537.3,20555.7,20530.9,20532.8,714.24,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667178000,20532.7,20557.8,20525.2,20552,695.887,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667178300,20552,20560,20551.1,20555.9,361.687,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667178600,20556,20556,20537,20540.3,398.459,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667178900,20540.4,20550.3,20534.8,20545.1,441.642,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667179200,20545.1,20550.8,20525.3,20544.4,684.735,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667179500,20544.3,20560.4,20538.9,20560,623.161,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667179800,20559.9,20562.3,20511.1,20512.8,1007.037,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667180100,20512.8,20535.2,20505.6,20505.7,1244.651,1005.95405,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667180400,20505.7,20523.1,20450,20466.6,5960.567,1229.79925,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667180700,20466.5,20547.5,20465,20508.8,3939.494,1353.8969499999998,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667181000,20508.7,20531.4,20506.4,20519.9,813.728,1339.77715,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667181300,20519.9,20530,20510.9,20512,531.739,1315.8247,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667181600,20512.1,20528.6,20484.1,20484.2,752.76,1303.1015,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667181900,20484.1,20496.1,20468,20475.3,1022.666,1294.49685,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667182200,20475.3,20478.4,20436,20450.6,2199.006,1277.9249000000002,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667182500,20450.5,20471.7,20440.6,20467.1,1394.492,1268.1531,-59.5850220373396,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667182800,20467,20472.6,20422.7,20429.2,1842.063,1299.1528000000003,-64.17621280091171,,,,0,,,0,100,60,-60,53,-53,-93,-103
1667183100,20429.2,20449.3,20416,20441.1,1865.79,1347.7360500000002,-66.40157416950609,-63.3876030025858,-3.0139711669202924,,0,,,0,100,60,-60,53,-53,-93,-103
1667183400,20441.2,20471.6,20435.2,20465.8,1223.808,1385.8806000000002,-60.61358355299259,-63.7304568411368,3.1168732881442125,,0,-63.7304568411368,,0,100,60,-60,53,-53,-93,-103
1667183700,20465.7,20477,20450,20453.7,1034.512,1401.8942000000002,-54.48946033503838,-60.50153935251236,6.0120790174739795,,0,,,0,100,60,-60,53,-53,-93,-103
1667184000,20453.7,20457.5,20440.1,20443.9,748.968,1404.5482500000003,-53.726043688382035,-56.27636252547101,2.550318837088973,,0,,,0,100,60,-60,53,-53,-93,-103
1667184300,20443.8,20453,20432.3,20442.7,874.021,1430.16495,-53.63627092870318,-53.95059165070787,0.3143207220046875,,0,,,0,100,60,-60,53,-53,-93,-103
1667184600,20442.7,20463.3,20442,20463.3,738.979,1447.1909500000002,-46.85913299806225,-51.407149205049166,4.548016206986915,,0,,,0,100,60,-60,53,-53,-93,-103
1667184900,20463.3,20468,20448.6,20460.1,916.332,1470.9254500000002,-39.51246203348042,-46.669288653415286,7.1568266199348685,,0,,,0,100,60,-60,53,-53,-93,-103
1667185200,20460,20466,20455.3,20462.1,748.688,1474.1231,-31.694297925750316,-39.355297652431,7.660999726680682,,0,,,0,100,60,-60,53,-53,-93,-103
