time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1609459200,28948.19,29546.42,28706,29302.11,43210.161,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609473600,29302.11,29422.32,28822,29107.71,26682.086,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609488000,29107.72,29454.45,28900,29341.99,29562.63,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609502400,29342,29668.86,29043.75,29210.84,49142.952,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609516800,29210.85,29388.1,28627.12,29048.47,43668.17,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609531200,29048.48,29350,28886.37,29337.16,18450.399,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609545600,29337.15,29500,28958.24,29364.67,29426.166,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609560000,29364.68,29878,29230,29777.33,36908.714,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609574400,29778.77,29950,29491.09,29775.52,44090.157,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609588800,29775,31873.02,29759.68,31717.01,144214.429,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609603200,31720.79,33480,31718.43,33115.41,153245.839,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609617600,33115.41,33146.49,30528,32199.91,137655.775,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609632000,32198.41,32928.16,32000.02,32601.49,40696.593,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609646400,32601.49,34832.25,32472,34472.24,111294.252,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609660800,34476,34743.92,33457,34464.06,96700.107,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609675200,34464.07,34663,32826.35,33540.46,94643.927,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609689600,33538.81,33886.96,32400,32823.72,86004.342,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609704000,32823.72,33948.13,32703.33,33054.53,58147.768,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609718400,33053.93,33647.69,32457,33562.22,46061.748,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609732800,33562.23,33653.56,31692.1,32186.58,70760.005,68028.31099999999,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609747200,32187.38,32642.7,27800,30760.39,185511.509,75143.37839999999,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609761600,30757.33,32190.01,30472.48,31758.38,90364.403,78327.49424999999,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609776000,31755.02,31940,30661.66,31689.27,71952.622,80446.99385,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609790400,31691.15,32075.19,30900,32031.07,41477.736,80063.73305,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609804800,32029.55,32900,31155.17,31217.58,71235.479,81442.0985,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609819200,31218.96,31575.46,29900,30844.23,103862.061,85712.6816,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609833600,30844.25,31850,30840,31824.53,48811.217,86681.93415,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609848000,31816.47,32450.05,31142.74,32133.79,60353.728,87854.18485,-19.314903398458025,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609862400,32130.05,34300,31802.25,33747,88437.876,90071.57080000002,3.242095984589241,,,,0,,,0,100,60,-60,53,-53,-93,-103
1609876800,33747,34500,33405,33999.52,61020.472,85911.87295000002,21.702820085912403,1.8766708906812066,19.826149195231196,,0,,,0,100,60,-60,53,-53,-93,-103
1609891200,33999.51,34244.66,33356.46,34182.5,51226.021,80810.88205000001,31.94483778123619,18.963251283912612,12.981586497323576,,0,,,0,100,60,-60,53,-53,-93,-103
1609905600,34182.5,35948.66,34173.2,34718.61,101468.715,79001.52905000003,43.78383031302643,32.477162726725005,11.306667586301423,,0,,,0,100,60,-60,53,-53,-93,-103
1609920000,34716.88,35350,33650,34994.66,78586.335,80896.01615000001,48.1204687984525,41.28304563090504,6.837423167547456,,0,,,0,100,60,-60,53,-53,-93,-103
1609934400,34994.67,35195.53,34113.48,34606.4,52222.198,77942.41345000002,49.65960317186067,47.18796742777986,2.4716357440808068,,0,,,0,100,60,-60,53,-53,-93,-103
1609948800,34606.39,35749.67,34371.33,34861.7,62878.183,76251.31725000001,51.94120137333194,49.90709111454837,2.0341102587835707,,0,,,0,100,60,-60,53,-53,-93,-103
1609963200,34861.71,37037.51,34330,36823.68,97638.378,76401.03980000001,58.39170229135686,53.33083561218316,5.060866679173699,,0,,,0,100,60,-60,53,-53,-93,-103
1609977600,36825.77,37795.42,36500,37555.54,65150.225,75358.33395000003,66.15611050208021,58.829671388923,7.326439113157207,,0,,,0,100,60,-60,53,-53,-93,-103
1609992000,37554.98,37790.36,36751,36906.64,44904.742,74696.18265000003,68.04585376404061,64.19788885249257,3.847964911548047,,0,,,0,100,60,-60,53,-53,-93,-103
1610006400,36909.86,38055,36337.36,37920,50755.317,74930.86110000004,68.60531151908492,67.60242526173525,1.0028862573496724,,0,,,0,100,60,-60,53,-53,-93,-103
1610020800,37919.72,39050,37558.8,39049.99,71581.266,74971.92415000004,71.67634327809354,69.4425028537397,2.2338404243538434,,0,,,0,100,60,-60,53,-53,-93,-103
