side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
-1,2022-08-18,23333.1,2022-09-09,21352.0,1948.0505239163995,0.08444758733301613,reverse,22.088858150899696
1,2022-09-10,21352.0,2022-09-18,19404.5,-2292.0199777502835,-0.0916636497751967,reverse,23.864348261192585
-1,2022-09-19,19404.5,2022-09-28,19407.3,-14.627266467902707,-0.0006443685742997383,reverse,22.701792704489463
1,2022-09-29,19407.4,2022-10-12,19148.0,-314.249422474548,-0.013859352618073589,reverse,22.522645652135758
-1,2022-10-13,19148.1,2022-10-13,19365.5,-265.038281585947,-0.011859283688721151,reverse,22.47545963242136
1,2022-10-14,19365.4,2022-10-15,19060.4,-358.4965775556733,-0.016241864356016402,reverse,21.898561393848333
-1,2022-10-16,19060.4,2022-10-16,19251.9,-229.00912179698742,-0.010552031961553797,reverse,21.811870067046847
1,2022-10-17,19251.8,2022-11-08,18534.0,-810.5750241310451,-0.03776618290237792,reverse,21.062863358404986
-1,2022-11-09,18533.9,2022-11-24,16592.4,2153.0585381414708,0.10430636833046471,reverse,19.560529554183255
1,2022-11-25,16592.5,2022-12-19,16429.2,-235.5196660809895,-0.010336875094169007,reverse,22.672296578328158
-1,2022-12-20,16429.2,2022-12-26,16912.9,-675.1380592535261,-0.029956202980059934,reverse,22.869273262025686
1,2022-12-27,16912.8,2022-12-27,16698.2,-288.0470745282676,-0.013182270233196073,reverse,21.712467603524004
-1,2022-12-28,16698.2,2023-01-03,16667.2,29.255194417093275,0.0013574157693643626,reverse,21.532119432377527
1,2023-01-04,16667.3,2023-01-30,22819.9,7947.8487711663465,0.36845740161873863,reverse,25.55191188040172
-1,2023-01-31,22819.9,2023-02-17,24581.5,-2293.760214302835,-0.07773437876590161,reverse,30.646601382372193
1,2023-02-18,24581.3,2023-02-24,23175.6,-1568.2257888315412,-0.0576571540154508,reverse,26.42145165387333
-1,2023-02-25,23175.5,2023-03-14,24682.5,-1679.4228179657346,-0.06555807857435654,reverse,26.450218876833667
1,2023-03-15,24682.5,2023-04-02,28161.2,3358.3046446855283,0.14036744252000408,reverse,25.611073347965522
-1,2023-04-03,28161.3,2023-04-11,30185.1,-1974.466147454126,-0.07240051240532218,reverse,28.251364110830032
1,2023-04-12,30185.1,2023-04-17,29420.0,-653.176534785968,-0.025834269225545006,reverse,24.96290934559135
-1,2023-04-18,29420.1,2023-05-27,26841.6,2146.3518275595497,0.08718798372541221,reverse,23.538727891249344
1,2023-05-28,26841.6,2023-06-05,25714.7,-1135.9341190912426,-0.04246234762458266,reverse,26.19000190838655
-1,2023-06-06,25714.6,2023-06-06,27221.5,-1513.8675820533588,-0.05913025090804452,reverse,26.352410106385214
1,2023-06-07,27221.5,2023-06-07,26325.9,-803.7396196641067,-0.033384014473853335,reverse,23.679534310901353
-1,2023-06-08,26325.9,2023-06-17,26508.9,-173.39731602199353,-0.007454804963932857,reverse,23.34064912301052
1,2023-06-18,26508.8,2023-07-06,29874.4,2916.608912416117,0.12639813194109134,reverse,24.539584172800126
-1,2023-07-07,29874.3,2023-08-08,29759.0,87.32956223950029,0.0033614344101786237,reverse,25.929715465949833
1,2023-08-09,29758.9,2023-08-16,28714.4,-927.0391861971223,-0.03558119419736616,reverse,25.596955116450168
-1,2023-08-17,28714.4,2023-08-29,27700.1,875.0112695447816,0.03484140187501751,reverse,24.670561113893775
1,2023-08-30,27700.1,2023-10-11,26864.5,-796.2047868833453,-0.030650873101541097,reverse,25.58477355505345
-1,2023-10-12,26864.5,2023-10-16,28486.3,-1532.6891335403152,-0.06089981760315656,reverse,25.92705751457818
1,2023-10-17,28486.3,2023-11-06,35057.4,5434.513923103544,0.23006046064248437,reverse,26.346636556431037
-1,2023-11-07,35057.5,2023-11-10,37330.4,-1898.5405845322593,-0.06536590458532415,reverse,29.98635299119193
1,2023-11-11,37330.3,2023-11-13,36486.2,-626.7530357929796,-0.023100352796522013,reverse,26.825004726432073
-1,2023-11-14,36486.2,2023-12-02,39435.0,-2155.3431646110243,-0.08136000734524294,reverse,27.561946235632156
1,2023-12-03,39435.1,2023-12-12,41515.0,1270.0411960186898,0.052215982715905405,reverse,24.9642659072484
-1,2023-12-13,41514.9,2024-01-08,46972.7,-3377.4686059217943,-0.1320317849735877,reverse,27.262222034191442
1,2024-01-09,46972.6,2024-01-12,42788.9,-1986.5410883343377,-0.08952228426784971,reverse,21.20224765706782
-1,2024-01-13,42789.0,2024-01-29,43287.7,-245.55876645734412,-0.012160692000280379,reverse,20.310500712864183
1,2024-01-30,43287.6,2024-02-23,50771.9,3435.387067913067,0.17231063976750854,reverse,21.66071278930805
-1,2024-02-24,50771.9,2024-02-27,57074.5,-2913.2605713217476,-0.12469766248653288,reverse,24.812656279011627
1,2024-02-28,57074.5,2024-03-16,65351.0,2952.0083083781806,0.1444397147587802,reverse,21.919504300300968
-1,2024-03-17,65351.0,2024-05-05,63988.0,476.1698209893815,0.02036703340423253,reverse,23.135631423504332
1,2024-05-06,63987.9,2024-05-11,60809.2,-1195.8140742301948,-0.05015174118856853,reverse,23.25167721287627
-1,2024-05-12,60809.2,2024-05-12,61455.8,-252.1348502762704,-0.011138576070726236,reverse,22.756531562503138
1,2024-05-13,61455.7,2024-05-31,67577.9,2216.464527773667,0.09906991621607104,reverse,23.48711305316158
-1,2024-06-01,67577.9,2024-06-05,71133.3,-1306.0306568673734,-0.05313818052943358,reverse,25.224556130430948
1,2024-06-06,71133.3,2024-06-08,69346.5,-595.5987022281113,-0.025606477556924856,reverse,22.96755842262973
-1,2024-06-09,69346.6,2024-07-12,57870.0,3739.444727533818,0.16507896565945562,reverse,20.778012115343106
1,2024-07-13,57870.0,2024-07-31,64601.8,3054.0291062689794,0.11576808536374637,reverse,27.91495575371844
-1,2024-08-01,64601.8,2024-08-19,59398.5,2356.1985671815155,0.08008446746065903,reverse,28.236555477350848
1,2024-08-20,59398.4,2024-08-30,59096.3,-177.34667704563637,-0.005583452584581378,reverse,31.68213254396212
-1,2024-08-31,59096.4,2024-09-12,58097.0,518.3680195749463,0.016419807297906496,reverse,31.302734455119833
1,2024-09-13,58097.1,2024-10-01,60776.8,1462.5413665911133,0.04560144310129085,reverse,32.81191917138305
-1,2024-10-02,60776.7,2024-10-14,66064.9,-2934.6960992987742,-0.0875538232579261,reverse,34.97700506851713
1,2024-10-15,66064.9,2024-10-26,67071.8,450.36203076126526,0.014733453013627641,reverse,30.800249660354645
-1,2024-10-27,67071.9,2024-10-28,69940.0,-1341.8749823846267,-0.04328295456070285,reverse,31.665244189596514
1,2024-10-29,69939.9,2024-11-03,68762.5,-513.6305650987546,-0.017326036354069624,reverse,29.39548375276224
-1,2024-11-04,68762.5,2024-11-06,75579.9,-2902.7383514701623,-0.09969372768587521,reverse,30.559927826890274
1,2024-11-07,75579.9,2024-11-26,92021.4,5683.385842354379,0.2169292272151723,reverse,29.0489304146656
-1,2024-11-27,92021.5,2024-12-16,106023.2,-4867.529009948934,-0.15273291133050426,reverse,34.29413388022255
1,2024-12-17,106023.2,2024-12-18,100181.1,-1499.7392703863686,-0.0555745398177002,reverse,26.242590409141837
-1,2024-12-19,100181.2,2024-12-31,93548.9,1674.4870692557602,0.06573614161140018,end_of_data,24.62966280463563
