side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
1,2019-10-26,8650.0,2019-11-09,8811.15,181.20742774566435,0.018120742774566434,signal,10.093150289017341
1,2019-12-02,7388.0,2019-12-17,6618.96,-1063.831688574919,-0.10454107742284786,signal,9.646570817009774
1,2019-12-19,7278.11,2020-01-23,8409.6,1410.6011812948052,0.15488707920050684,signal,9.815219013702261
1,2020-01-29,9399.72,2020-02-04,9198.35,-230.37100807978086,-0.021912267067529564,signal,10.400721695948803
1,2020-02-06,9630.0,2020-02-15,9914.99,298.8673080080117,0.029079180166147432,signal,10.429786617706243
1,2020-03-22,6183.84,2020-05-11,8561.09,4056.6532459543937,0.3837372013182747,signal,12.60342142622951
1,2020-06-02,10232.41,2020-06-05,9617.29,-885.9198123561551,-0.060584812864222515,signal,14.183279512213861
1,2020-07-08,9258.51,2020-07-17,9151.69,-165.19043604142408,-0.01203172486717622,signal,13.650369839242359
1,2020-07-22,9388.0,2020-08-11,11392.64,2886.7397752522616,0.21292540264167018,signal,15.005000051626808
1,2020-09-16,10776.88,2020-11-26,17155.34,9715.687754149823,0.5910692454587971,signal,21.301863499275875
1,2020-12-17,21346.81,2021-01-12,34056.9,15546.089670801448,0.5946116328388176,signal,33.92841988365994
1,2021-02-04,37651.92,2021-02-24,49702.03,13311.095804479202,0.3193797018850566,signal,48.347266316679914
1,2021-03-10,54917.78,2021-03-20,58145.61,3201.6952018635925,0.05824629464264582,signal,56.583618449575994
1,2021-04-02,58797.56,2021-04-03,57134.65,-1672.6307292851054,-0.02876781493993962,signal,57.32024133398727
1,2021-04-06,59243.4,2021-04-06,58059.99,-1155.082231788646,-0.020465401968826968,signal,55.877017450902194
1,2021-04-12,60093.26,2021-04-18,56140.05,-3660.897959452261,-0.06625168987337347,signal,53.439884249209804
1,2021-05-01,57688.29,2021-05-12,49595.76,-7256.267738017154,-0.14071014897477457,signal,47.95185080159774
1,2021-06-01,37244.36,2021-06-21,31606.0,-6723.301508455852,-0.15181259659180613,signal,40.93459361232851
1,2021-06-29,34486.58,2021-07-15,31866.43,-2869.5876643652728,-0.07643794238222523,signal,36.11528230710758
1,2021-07-23,32268.12,2021-08-17,44704.84,13331.909153370287,0.3847254683570037,signal,41.331002299273194
1,2021-08-22,48846.11,2021-08-24,47719.36,-1129.9163277067896,-0.023555809868994682,signal,47.414385235173825
1,2021-09-07,52683.98,2021-09-07,46864.39,-5191.970150493309,-0.11090700047718496,signal,44.228153541205515
1,2021-10-02,48123.93,2021-10-24,60902.82,11019.757169106355,0.26490850996583193,signal,47.12139064933388
1,2021-11-10,67010.65,2021-11-12,64156.08,-2265.7580368518666,-0.04307745171849538,signal,51.47701911471681
1,2021-12-20,46668.65,2022-01-04,45833.42,-925.0168308319729,-0.018388076578174067,signal,49.85509507855423
1,2022-01-15,43042.4,2022-01-21,36425.98,-7607.6812767381525,-0.1541417994814415,signal,45.56168423558218
1,2022-01-30,38150.0,2022-02-18,39966.8,1965.087367034826,0.04709873132372223,signal,42.71619508445822
1,2022-03-01,43155.0,2022-03-06,38401.1,-4829.724087855537,-0.11060365079365082,signal,41.2618021090667
1,2022-03-17,41105.9,2022-04-05,45477.4,4106.439134748414,0.10579409038605164,signal,40.87934781976449
1,2022-05-05,39684.1,2022-05-05,36534.7,-3424.5606505731093,-0.07982207861586886,signal,41.200017942840745
1,2022-05-21,29188.9,2022-06-12,26564.7,-3565.2453587229793,-0.09035908684465672,signal,37.682766603556125
1,2022-06-26,21481.9,2022-08-06,22943.3,2421.155277064856,0.06749534957336166,signal,37.09159401382206
1,2022-08-09,23804.3,2022-08-17,23333.1,-776.3955276497103,-0.0202848455951236,signal,37.89583948715789
1,2022-09-10,21352.0,2022-09-18,19404.5,-3435.4734006303647,-0.0916636497751967,signal,35.76990360929523
1,2022-09-29,19407.4,2022-10-12,19148.0,-471.5632556446538,-0.013859352618073592,signal,33.79752308156511
1,2022-10-14,19365.4,2022-10-15,19060.4,-544.6926278485813,-0.0162418643560164,signal,33.272242187211305
1,2022-10-17,19251.8,2022-11-08,18534.0,-1245.3351856637812,-0.037766182902377925,signal,32.360144428542725
1,2022-11-25,16592.5,2022-12-19,16429.2,-327.81386817657494,-0.010336875094169008,signal,31.556996345402816
1,2022-12-27,16912.8,2022-12-27,16698.2,-413.5196791392595,-0.013182270233196075,signal,31.170365647472316
1,2023-01-04,16667.3,2023-01-30,22819.9,11400.137694454334,0.36845740161873863,signal,36.65083750082421
1,2023-02-18,24581.3,2023-02-24,23175.6,-2440.3301578561604,-0.057657154015450796,signal,41.114656922793245
1,2023-03-15,24682.5,2023-04-02,28161.2,5595.516953544371,0.14036744252000405,signal,42.67248218347052
1,2023-04-12,30185.1,2023-04-17,29420.0,-1173.8817726200366,-0.025834269225545006,signal,44.86306949461707
1,2023-05-28,26841.6,2023-06-05,25714.7,-1878.6335078090422,-0.042462347624582654,signal,43.313616809079825
1,2023-06-07,27221.5,2023-06-07,26325.9,-1413.5320084486218,-0.03338401447385333,signal,41.64505378944084
1,2023-06-18,26508.8,2023-07-06,29874.4,5170.55319817839,0.12639813194109134,signal,43.503681582571005
1,2023-08-09,29758.9,2023-08-16,28714.4,-1638.7623360354944,-0.03558119419736616,signal,45.248708562261406
1,2023-08-30,27700.1,2023-10-11,26864.5,-1360.7512980762608,-0.0306508731015411,signal,43.72557713738911
1,2023-10-17,28486.3,2023-11-06,35057.4,9895.415725253411,0.23006046064248437,signal,47.97318129588252
1,2023-11-11,37330.3,2023-11-13,36486.2,-1221.6887116817672,-0.023100352796522016,signal,52.28822772853205
1,2023-12-03,39435.1,2023-12-12,41515.0,2696.329840826847,0.05221598271590542,signal,52.99977302394497
1,2024-01-09,46972.6,2024-01-12,42788.9,-4861.8235313275445,-0.08952228426784971,signal,51.889984647937894
1,2024-01-30,43287.6,2024-02-23,50771.9,8515.514408101413,0.17231063976750854,signal,53.691798973659886
1,2024-02-28,57074.5,2024-03-16,65351.0,8364.555214188364,0.14443971475878017,signal,62.109210013787745
1,2024-05-06,63987.9,2024-05-11,60809.2,-3322.3500113657255,-0.05015174118856853,signal,64.60051919208384
1,2024-05-13,61455.7,2024-05-31,67577.9,6230.554825915812,0.09906991621607104,signal,66.02304875467392
