side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
1,2021-01-13 20:00:00,36035.42,2021-01-15 16:00:00,35255.64,-221.28445290772217,-0.022128445290772215,signal,9.891803675383832
1,2021-01-18 16:00:00,36448.41,2021-01-20 00:00:00,35097.16,-367.0461334852146,-0.03755441128982032,signal,9.59254532412496
1,2021-01-23 00:00:00,32990.08,2021-01-26 04:00:00,31640.7,-389.0659506084198,-0.04138214730003689,signal,9.209503886833764
1,2021-01-27 00:00:00,32474.81,2021-01-27 00:00:00,31817.08,-186.85703022867358,-0.020743417436468434,signal,8.916793591700205
1,2021-01-28 16:00:00,31937.9,2021-01-31 04:00:00,33632.41,463.1377405011177,0.05252987187636012,signal,9.050544654770512
1,2021-02-02 12:00:00,34821.6,2021-02-05 08:00:00,37745.41,773.784351254898,0.08342342956670587,signal,9.66478981353668
1,2021-02-05 16:00:00,38006.64,2021-02-05 16:00:00,37638.22,-102.34093693402465,-0.010188722549533404,signal,9.995847070616342
1,2021-02-06 04:00:00,39440.83,2021-02-07 04:00:00,39056.38,-101.78282148043942,-0.010242639163526841,signal,9.888736211405964
1,2021-02-08 16:00:00,43785.81,2021-02-10 12:00:00,44397.24,132.28919754010167,0.013457130974623978,signal,9.899052661739313
1,2021-02-17 08:00:00,51188.71,2021-02-18 20:00:00,51619.7,78.82009330963746,0.00791542021668446,signal,9.999710584557885
1,2021-02-19 16:00:00,53939.51,2021-02-22 00:00:00,55954.31,369.5078857011996,0.03683427685939296,signal,10.218986856834812
1,2021-02-25 08:00:00,50414.54,2021-02-25 20:00:00,47089.37,-690.5478278960304,-0.06642358900825036,signal,10.053277092173364
1,2021-02-27 08:00:00,47198.02,2021-02-28 00:00:00,44646.33,-529.0242983327984,-0.054536464983064865,signal,9.438159344958526
1,2021-03-01 04:00:00,46351.91,2021-03-04 16:00:00,48019.76,325.0840240939681,0.03546434483498088,signal,9.331419117592784
1,2021-03-07 04:00:00,49582.55,2021-03-12 04:00:00,56718.79,1360.0044828119544,0.14335447864218354,signal,10.169719144355112
1,2021-03-13 12:00:00,59914.58,2021-03-14 16:00:00,60019.15,13.492606801290187,0.0012444454254707234,signal,10.851726375634982
1,2021-03-18 00:00:00,58959.01,2021-03-21 00:00:00,57813.98,-216.04180730657944,-0.019911070250331526,signal,10.744975249563076
1,2021-03-24 12:00:00,56589.25,2021-03-24 20:00:00,52311.54,-808.3730857562406,-0.0760544762476972,signal,10.2271390835677
1,2021-03-26 12:00:00,52759.33,2021-03-31 08:00:00,58076.84,983.8508138306613,0.10023765616432191,signal,10.309808269440833
1,2021-03-31 16:00:00,59367.07,2021-03-31 16:00:00,58644.25,-136.75453576457664,-0.012669348933676525,signal,10.728413384348674
1,2021-04-05 20:00:00,59082.45,2021-04-06 16:00:00,58301.21,-146.1053011625417,-0.013716266082398378,signal,10.581548508858543
1,2021-04-08 20:00:00,57778.71,2021-04-12 12:00:00,60075.19,411.89694040937366,0.039226254878310766,signal,10.709220035377916
1,2021-04-13 08:00:00,61133.16,2021-04-14 20:00:00,63019.1,330.8617280788368,0.03033428093689243,signal,11.075430542162731
1,2021-04-20 12:00:00,56292.06,2021-04-22 20:00:00,51714.61,-918.5504196342874,-0.08177542809767482,signal,10.775901485443201
1,2021-04-24 20:00:00,50698.62,2021-04-29 04:00:00,54469.06,761.0970914128065,0.07383249228479975,signal,10.691747487566172
1,2021-04-30 16:00:00,57139.14,2021-05-02 04:00:00,56682.01,-94.00618044377262,-0.008496295271507366,signal,11.020113925462725
1,2021-05-03 12:00:00,58727.95,2021-05-03 12:00:00,57682.93,-200.49590422163735,-0.018285355865477967,signal,10.867279163814947
1,2021-05-05 20:00:00,57243.4,2021-05-07 00:00:00,55770.02,-282.1616921088689,-0.026225993040245765,signal,10.620396001306322
1,2021-05-07 16:00:00,57558.07,2021-05-09 12:00:00,57461.83,-22.73547127607263,-0.0021712144795681646,signal,10.46256095919114
1,2021-05-10 04:00:00,59428.56,2021-05-10 08:00:00,58168.62,-226.51944521253768,-0.021690317079868588,signal,10.332639875565665
1,2021-05-12 08:00:00,57176.69,2021-05-12 08:00:00,56472.06,-130.88790114192417,-0.012817566564276538,signal,10.148680485915795
1,2021-05-14 20:00:00,50190.35,2021-05-15 20:00:00,46793.41,-686.6255424541448,-0.06814729733903022,signal,9.7346449432736
1,2021-05-16 04:00:00,48428.12,2021-05-16 16:00:00,45573.29,-557.5975085051961,-0.05942036661757675,signal,9.107354883953871
1,2021-05-18 08:00:00,45175.9,2021-05-19 00:00:00,40635.3,-890.6263887820348,-0.10095908769941493,signal,8.37832702077541
1,2021-05-20 12:00:00,40458.36,2021-05-21 20:00:00,37211.02,-639.8654454841808,-0.08072362572284206,signal,7.608509125766164
1,2021-05-22 12:00:00,38137.97,2021-05-23 12:00:00,33306.95,-925.7071181304209,-0.1271088491338161,signal,6.821527000460609
1,2021-05-24 08:00:00,36612.34,2021-05-28 00:00:00,38225.25,276.57612570985486,0.043531699284995264,signal,6.493388376820025
1,2021-05-30 16:00:00,35490.0,2021-06-04 04:00:00,36631.46,209.71820033113644,0.03164678134685824,signal,6.7334104800508205
1,2021-06-07 12:00:00,36382.01,2021-06-07 16:00:00,35642.68,-142.2076869886948,-0.020811146497953296,signal,6.763815917553387
1,2021-06-09 12:00:00,34932.99,2021-06-12 00:00:00,35576.0,119.69339902342077,0.0178977522393589,signal,6.749171234224288
1,2021-06-13 20:00:00,37610.11,2021-06-16 04:00:00,40130.0,452.2384516194089,0.06646683564605367,signal,7.031905628418497
1,2021-06-23 00:00:00,32496.0,2021-06-25 16:00:00,32192.38,-71.35770898955352,-0.009838632139340196,signal,7.218925314738782
1,2021-06-27 04:00:00,33119.04,2021-06-30 12:00:00,34191.68,228.7659904684627,0.03187121848942479,signal,7.294059364577116
1,2021-07-03 08:00:00,34476.47,2021-07-05 04:00:00,34237.24,-55.04476119379102,-0.007435465985931947,signal,7.377316401565498
1,2021-07-07 08:00:00,34699.66,2021-07-07 20:00:00,33845.64,-184.33684431062733,-0.025099462646031804,signal,7.253877065273461
1,2021-07-09 20:00:00,33420.44,2021-07-12 16:00:00,32828.59,-130.24630165337723,-0.01820036764925913,signal,7.092879868629766
1,2021-07-15 04:00:00,32620.19,2021-07-15 08:00:00,31866.95,-165.58640921395983,-0.023579674888466254,signal,6.941343078086478
1,2021-07-16 20:00:00,31898.02,2021-07-16 20:00:00,31382.95,-114.03466863469917,-0.016639323537949995,signal,6.7979919273835225
1,2021-07-17 16:00:00,31737.87,2021-07-19 12:00:00,30672.99,-229.25891145186782,-0.03403556996736068,signal,6.622860275048362
1,2021-07-21 08:00:00,30797.85,2021-07-27 16:00:00,37780.52,1470.4630059385247,0.22611252863430398,signal,7.240461348405914
1,2021-07-28 00:00:00,39448.06,2021-07-29 00:00:00,39595.02,25.693072435165973,0.003223542298404513,signal,7.985293383051216
1,2021-07-31 04:00:00,41824.69,2021-07-31 16:00:00,41296.62,-104.8529373146238,-0.013119483013502305,signal,7.941701004053808
1,2021-08-01 04:00:00,42421.51,2021-08-01 04:00:00,41704.99,-137.02795476181024,-0.017382042624131108,signal,7.816729207040307
1,2021-08-04 20:00:00,39745.17,2021-08-08 20:00:00,43787.71,783.2195345263308,0.10116062266182285,signal,8.136078261028345
1,2021-08-09 16:00:00,45871.79,2021-08-10 08:00:00,45360.61,-99.17618291433224,-0.011638096202480878,signal,8.474202994089925
1,2021-08-13 20:00:00,46466.15,2021-08-15 04:00:00,45788.25,-126.96249434749339,-0.015081820314357904,signal,8.356839991011174
1,2021-08-16 12:00:00,47541.91,2021-08-16 12:00:00,46350.8,-211.66324841569747,-0.025541367605971248,signal,8.18326400084899
1,2021-08-19 20:00:00,46719.82,2021-08-22 16:00:00,48680.23,334.4734803684607,0.04144001164816139,signal,8.240608202741893
1,2021-08-23 04:00:00,50306.82,2021-08-23 16:00:00,49287.3,-174.38504085632346,-0.020755906455625635,signal,8.316572160527535
1,2021-08-27 20:00:00,48292.5,2021-08-30 00:00:00,47989.05,-55.75639956642906,-0.006780442615312877,signal,8.19728559009372
1,2021-09-01 20:00:00,48200.43,2021-09-04 12:00:00,49917.51,286.5786420214495,0.03510593671052316,signal,8.30865580295401
1,2021-09-06 00:00:00,51799.56,2021-09-07 12:00:00,46644.0,-844.399886071122,-0.09997926623314944,signal,8.025451327954151
1,2021-09-10 04:00:00,46732.16,2021-09-10 20:00:00,44860.83,-307.863766628505,-0.04052370819153238,signal,7.445018565922176
1,2021-09-11 12:00:00,45575.02,2021-09-17 08:00:00,47416.58,290.5954799623514,0.039887019468121024,signal,7.432657594074856
1,2021-09-18 12:00:00,48384.34,2021-09-19 00:00:00,47850.55,-87.28553465790436,-0.011526772401979517,signal,7.530647090842823
1,2021-09-22 20:00:00,43373.59,2021-09-24 16:00:00,42337.69,-182.32979250423296,-0.024371255526692493,signal,7.392006666165768
1,2021-09-25 20:00:00,42637.02,2021-09-26 04:00:00,41214.97,-246.84144680796084,-0.033835795395644346,signal,7.173617696693518
1,2021-09-26 12:00:00,43058.86,2021-09-28 04:00:00,41762.05,-215.5851720323791,-0.03060208804877783,signal,6.938701913938048
1,2021-09-29 12:00:00,42374.1,2021-09-29 12:00:00,41694.15,-112.88536450753635,-0.016538335327475912,signal,6.77091513599763
1,2021-09-30 04:00:00,43566.97,2021-10-03 12:00:00,47863.5,657.9867204365077,0.09806966722725953,signal,7.040216699904855
1,2021-10-03 20:00:00,48774.38,2021-10-03 20:00:00,48187.3,-92.27570834195004,-0.01253062878503006,signal,7.319693596104456
1,2021-10-05 12:00:00,49849.99,2021-10-07 20:00:00,53814.99,574.1680689614957,0.0789988624872342,signal,7.557100462973009
1,2021-10-11 16:00:00,57500.0,2021-10-12 08:00:00,57259.99,-36.621886815692456,-0.004671999913043514,signal,7.822229457586847
1,2021-10-14 04:00:00,58117.79,2021-10-17 00:00:00,61175.2,406.1287535654665,0.05208082413319564,signal,8.003164199161095
1,2021-10-19 20:00:00,64219.99,2021-10-21 12:00:00,63040.21,-154.67141889717044,-0.01886172989126904,signal,8.12495418017722
1,2021-10-25 04:00:00,62129.8,2021-10-26 20:00:00,60358.75,-233.13444900882016,-0.02899139181198077,signal,7.926891769167176
1,2021-10-28 16:00:00,61186.92,2021-10-31 08:00:00,60523.94,-88.4225496118475,-0.011329904659361772,signal,7.762069394507872
