side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
-1,2023-08-15 08:00:00,29396.9,2023-08-20 00:00:00,26090.9,167.46005195947876,0.11201706812623098,reverse,1.4108894808641024
1,2023-08-20 04:00:00,26090.9,2023-08-25 16:00:00,25961.9,-9.04240955673216,-0.005441780467519326,reverse,1.6575559473812076
-1,2023-08-25 20:00:00,25961.8,2023-08-25 20:00:00,26051.7,-6.548542329307843,-0.003964511320478606,reverse,1.6546504422623114
1,2023-08-26 00:00:00,26051.7,2023-08-31 12:00:00,26909.5,53.29613546955303,0.03241037053244123,reverse,1.6714888191945736
-1,2023-08-31 16:00:00,26909.4,2023-09-03 08:00:00,25930.4,60.91755405013101,0.03589952953243104,reverse,1.666022472740171
1,2023-09-03 12:00:00,25930.5,2023-09-09 12:00:00,25881.9,-4.169797537638877,-0.002373303638572281,reverse,1.7553126652998183
-1,2023-09-09 16:00:00,25881.9,2023-09-12 08:00:00,26087.2,-14.77938351994143,-0.008436150359903997,reverse,1.7588591103338747
1,2023-09-12 12:00:00,26087.2,2023-09-15 16:00:00,26386.9,19.068684344658234,0.010982648578613294,reverse,1.74622892420789
-1,2023-09-15 20:00:00,26386.9,2023-09-18 08:00:00,27184.7,-53.94920389446005,-0.030749817144113147,reverse,1.7809788145971914
1,2023-09-18 12:00:00,27184.6,2023-09-20 08:00:00,27085.4,-7.048874599163379,-0.004147300309734081,reverse,1.6965285756710033
-1,2023-09-20 12:00:00,27085.5,2023-09-24 12:00:00,26566.0,31.617765031273766,0.01868959406324417,reverse,1.6755072632639605
1,2023-09-24 16:00:00,26566.0,2023-09-24 16:00:00,26432.5,-9.512879663693571,-0.005522707596175563,reverse,1.7181748881131562
-1,2023-09-24 20:00:00,26432.5,2023-09-26 04:00:00,26256.3,10.56275419556582,0.006169369147829404,reverse,1.7064221791171374
1,2023-09-26 08:00:00,26256.3,2023-09-26 12:00:00,26114.8,-10.135563903062003,-0.005886488195214102,reverse,1.717195782031952
-1,2023-09-26 16:00:00,26114.8,2023-09-26 16:00:00,26235.8,-8.78636353018455,-0.00513570465789514,reverse,1.714802433617285
1,2023-09-26 20:00:00,26235.8,2023-09-30 20:00:00,26950.9,45.49515136106929,0.026743020986590923,reverse,1.7243816275355364
-1,2023-10-01 00:00:00,26951.0,2023-10-01 04:00:00,27092.1,-10.017718261216114,-0.005738044970501968,reverse,1.7504118267577273
1,2023-10-01 08:00:00,27092.1,2023-10-03 04:00:00,27528.1,27.03956928150885,0.01558520565035564,reverse,1.748911576655031
-1,2023-10-03 08:00:00,27528.0,2023-10-06 12:00:00,27926.5,-26.387626613481046,-0.014983407802964255,reverse,1.7738703266742974
1,2023-10-06 16:00:00,27926.6,2023-10-08 08:00:00,27799.2,-8.77274766950627,-0.005059677869844443,reverse,1.7299000920079746
-1,2023-10-08 12:00:00,27799.2,2023-10-13 04:00:00,26857.8,57.55640351681019,0.03338121600621606,reverse,1.695020646126959
1,2023-10-13 08:00:00,26857.9,2023-10-18 12:00:00,28235.3,90.39733653644626,0.05075908205779296,reverse,1.8265763292797526
-1,2023-10-18 16:00:00,28235.4,2023-10-20 00:00:00,29222.8,-66.37691117161899,-0.035487770670859904,reverse,1.9031209811989798
1,2023-10-20 04:00:00,29222.9,2023-10-22 04:00:00,29800.5,34.71956493169463,0.019255438371961666,reverse,1.8209238308612985
-1,2023-10-22 08:00:00,29800.4,2023-10-23 00:00:00,30724.0,-57.878428053859075,-0.031508369015180955,reverse,1.865388125878893
1,2023-10-23 04:00:00,30723.9,2023-10-26 04:00:00,34648.7,226.14258084098236,0.1271803270418142,reverse,1.8916980941756119
-1,2023-10-26 08:00:00,34648.6,2023-11-01 20:00:00,35437.4,-46.63284028955091,-0.023277093446777152,reverse,2.026183177484573
1,2023-11-02 00:00:00,35437.5,2023-11-03 00:00:00,34680.0,-42.76230119317493,-0.021864973544973545,reverse,1.9348418085749595
-1,2023-11-03 04:00:00,34680.1,2023-11-05 00:00:00,35292.1,-34.71402780498425,-0.01815583144223921,reverse,1.928874878493972
1,2023-11-05 04:00:00,35292.4,2023-11-06 04:00:00,34918.5,-20.806767832390815,-0.011089051750518565,reverse,1.8663950010165888
-1,2023-11-06 08:00:00,34918.5,2023-11-06 08:00:00,35253.1,-18.707435986579807,-0.010087104257055673,reverse,1.8634749638774943
1,2023-11-06 12:00:00,35253.1,2023-11-06 20:00:00,35057.4,-11.098739828941579,-0.006048509209119115,reverse,1.829861427525487
-1,2023-11-07 00:00:00,35057.5,2023-11-07 20:00:00,35406.5,-19.068029138402245,-0.01046005134422021,reverse,1.8320121313464983
