sig,e_bar,x_bar,dir,variant,entry,stop_d,gross_r,cost_r,net_r,n_swaps,t_entry,t_exit
39850,39851,39909,long,A,38955.9,519.4281815446011,-1.0,0.09149714953600208,-1.0914971495360022,4,1645871400,1645923600
40094,40095,40146,short,A,43093.2,1014.6116390798707,-1.0,0.051816578851468675,-1.0518165788514686,4,1646091000,1646136900
40129,40130,40130,short,A,43450.3,281.6191786096024,-1.0,0.15428743246294832,-1.1542874324629484,0,1646122500,1646122500
40417,40418,40419,long,A,41671.9,561.4556701013207,-1.0,0.07422117580980143,-1.0742211758098015,0,1646381700,1646382600
40811,40812,40831,short,A,38930.7,274.5984651816543,2.0,0.1495707139980911,1.850429286001909,1,1646736300,1646753400
40830,40831,40841,short,A,38628.0,540.0215961623617,-1.0,0.07546464861702944,-1.0754646486170294,1,1646753400,1646762400
41008,41009,41015,long,A,39055.3,248.85813241816504,-1.0,0.15693800970254818,-1.1569380097025481,0,1646913600,1646919000
41070,41071,41086,long,A,38414.9,405.578359336032,2.0,0.09992574447598114,1.9000742555240189,1,1646969400,1646982900
41510,41511,41516,short,A,39077.5,305.07406582117255,-1.0,0.12809184515509206,-1.128091845155092,0,1647365400,1647369900
41550,41551,41801,short,A,39669.4,2074.4099254857138,-1.0,0.035951655978766005,-1.035951655978766,16,1647401400,1647626400
41624,41625,41801,short,A,41085.3,616.7743228229228,-1.0,0.10691415653976902,-1.106914156539769,11,1647468000,1647626400
41719,41720,41732,long,A,40836.8,290.27131616533734,-1.0,0.1484226018924316,-1.1484226018924315,1,1647553500,1647564300
42032,42033,42057,long,A,40811.7,285.6915547298486,2.0,0.15070919243907752,1.8492908075609225,1,1647835200,1647856800
42714,42715,42743,short,A,46888.5,593.9133839405986,-1.0,0.08763270269256217,-1.087632702692562,2,1648449000,1648474200
42752,42753,42764,short,A,47410.9,514.8548267492879,-1.0,0.0920859580929734,-1.0920859580929734,0,1648483200,1648493100
43031,43032,43041,short,A,47060.8,439.2539054592344,2.0,0.11303062621171792,1.886969373788282,1,1648734300,1648742400
43061,43062,43071,long,A,45705.9,351.0469533506839,-1.0,0.13019882258981286,-1.1301988225898127,0,1648761300,1648769400
43177,43178,43241,short,A,46773.8,433.770656202636,2.0,0.13155347228776704,1.868446527712233,4,1648865700,1648922400
43226,43227,43241,short,A,46697.0,306.1480935303407,2.0,0.16091994704882126,1.8390800529511788,1,1648909800,1648922400
43625,43626,43626,long,A,43671.0,397.8130230147508,-1.0,0.10977770327639749,-1.1097777032763976,0,1649268900,1649268900
43654,43655,43817,long,A,43176.1,566.472551844774,-1.0,0.11813980179985556,-1.1181398017998556,10,1649295000,1649440800
44088,44089,44090,long,A,41130.0,350.5435918202129,-1.0,0.11733205501327433,-1.1173320550132744,0,1649685600,1649686500
44105,44106,44110,long,A,40335.0,288.8243951495897,-1.0,0.13965233088814902,-1.139652330888149,0,1649700900,1649704500
44304,44305,44383,short,A,41041.4,520.0392385726591,2.0,0.09628217312491165,1.9037178268750883,4,1649880000,1649950200
44403,44404,44448,long,A,39817.8,306.4644799844318,2.0,0.14421820761167892,1.855781792388321,2,1649969100,1650008700
44782,44783,44790,short,A,40593.5,451.89038601984066,-1.0,0.09477108569891034,-1.0947710856989104,1,1650310200,1650316500
45498,45499,45506,short,A,40473.5,261.8188007176068,-1.0,0.16308814486571185,-1.1630881448657118,1,1650954600,1650960900
45673,45674,45700,short,A,39225.8,458.67505284434446,-1.0,0.09492698094216151,-1.0949269809421616,2,1651112100,1651135500
45955,45956,45959,long,A,37705.5,254.59123848818854,-1.0,0.14810211154123948,-1.1481021115412395,0,1651365900,1651368600
46054,46055,46067,short,A,38589.7,314.69911222170776,-1.0,0.12936844089765975,-1.1293684408976596,1,1651455900,1651466700
46321,46322,46391,short,A,39834.3,357.54349935685605,2.0,0.13592149231468922,1.8640785076853108,4,1651696200,1651758300
46490,46491,46613,long,A,35902.0,700.2912238969948,-1.0,0.07382482920791872,-1.0738248292079187,8,1651848300,1651958100
46748,46749,46753,long,A,33693.2,486.99160606857185,-1.0,0.07299166054824119,-1.0729916605482412,1,1652080500,1652084100
48220,48221,48252,long,A,29013.4,387.3124133336205,2.0,0.08314960453451718,1.9168503954654827,2,1653405300,1653433200
48476,48477,48517,long,A,28917.0,367.07758320157154,-1.0,0.09177434564698249,-1.0917743456469824,3,1653635700,1653671700
48763,48764,48783,short,A,30572.0,270.4179524701576,-1.0,0.12549063288889795,-1.1254906328888978,2,1653895800,1653912900
48785,48786,48812,short,A,30523.8,325.8481890368239,-1.0,0.09882703075683136,-1.0988270307568313,1,1653915600,1653939000
49090,49091,49110,short,A,30251.4,278.2346729212659,-1.0,0.11470614594835665,-1.1147061459483567,1,1654190100,1654207200
50126,50127,50136,long,A,24340.9,1101.8665688116926,-1.0,0.022090605785644656,-1.0220906057856447,0,1655122500,1655130600
50138,50139,50142,long,A,22826.4,428.04629148961976,2.0,0.05625992440255494,1.943740075597445,1,1655133300,1655136000
50291,50292,50292,long,A,20882.9,136.79455043069174,-1.0,0.15265885910111984,-1.1526588591011198,0,1655271000,1655271000
50354,50355,50357,short,A,21794.3,519.9014720044106,-1.0,0.04192005826791563,-1.0419200582679156,0,1655327700,1655329500
50462,50463,50493,long,A,20447.2,385.5492785250899,2.0,0.05595081407627689,1.9440491859237232,1,1655424900,1655451900
50797,50798,50818,short,A,20790.9,315.0329067052953,2.0,0.06962574078180041,1.9303742592181996,1,1655726400,1655744400
50864,50865,50867,short,A,20523.4,250.0914484869827,-1.0,0.08206358163849112,-1.0820635816384911,0,1655786700,1655788500
50908,50909,50939,short,A,21392.0,376.9588562029094,2.0,0.06299127771975858,1.9370087222802415,2,1655826300,1655853300
51135,51136,51144,short,A,21023.7,273.244405265581,-1.0,0.07694100810432306,-1.0769410081043231,0,1656030600,1656037800
51378,51379,51590,short,A,21376.4,505.1616054322549,2.0,0.07257187720874086,1.927428122791259,13,1656249300,1656439200
51750,51751,51764,long,A,19139.2,327.3478032074381,-1.0,0.06168318773535363,-1.0616831877353536,1,1656584100,1656595800
51795,51796,51805,long,A,18849.9,241.95686286744603,2.0,0.07790603571483218,1.9220939642851678,0,1656624600,1656632700
52536,52537,52680,long,A,21643.3,541.9865373525281,-1.0,0.05970025317982018,-1.05970025317982,9,1657291500,1657420200
52737,52738,52771,long,A,20923.0,321.26196681040165,-1.0,0.07229156389279769,-1.0722915638927977,2,1657472400,1657502100
52795,52796,52820,long,A,20431.2,156.74440314376625,2.0,0.14468543402598638,1.8553145659740136,2,1657524600,1657546200
52953,52954,52988,long,A,19368.0,137.05184714469942,2.0,0.156863847134449,1.843136152865551,2,1657666800,1657697400
53032,53033,53051,short,A,19801.0,332.4955937439954,-1.0,0.06282806567380941,-1.0628280656738094,1,1657737900,1657754100
53233,53234,53310,short,A,20923.3,345.8624578793351,-1.0,0.07713241750368632,-1.0771324175036863,5,1657918800,1657987200
53686,53687,53689,short,A,23833.6,253.89276179704757,-1.0,0.0938727037009889,-1.093872703700989,0,1658326500,1658328300
53942,53943,53954,short,A,22885.0,169.09764702157918,2.0,0.1427794852575266,1.8572205147424734,1,1658556900,1658566800
54191,54192,54200,long,A,22100.6,576.8924333383147,-1.0,0.038309741509539356,-1.0383097415095393,0,1658781000,1658788200
54272,54273,54330,long,A,20877.3,243.55564766117095,2.0,0.0998624122805655,1.9001375877194344,3,1658853900,1658905200
54425,54426,54448,short,A,23115.5,225.52729531842124,2.0,0.11376984308605868,1.8862301569139412,2,1658991600,1659011400
54485,54486,54520,short,A,23923.6,329.3057703314298,-1.0,0.08063993525917727,-1.0806399352591773,2,1659045600,1659076200
54982,54983,55008,long,A,22817.4,204.6871659014032,2.0,0.123736697845531,1.876263302154469,2,1659492900,1659515400
55160,55161,55176,long,A,22582.1,199.7323873689129,2.0,0.11928018191659623,1.8807198180834037,1,1659653100,1659666600
55503,55504,55531,short,A,24128.1,150.68738639884032,2.0,0.1689268498733209,1.831073150126679,1,1659961800,1659986100
56159,56160,56218,long,A,24009.4,211.99047845791574,-1.0,0.13194437412222165,-1.1319443741222217,3,1660552200,1660604400
56385,56386,56394,long,A,23408.4,145.62460820520937,-1.0,0.1607448101560806,-1.1607448101560807,0,1660755600,1660762800
56545,56546,56553,long,A,21771.9,180.33533682447887,-1.0,0.12073008198715199,-1.120730081987152,0,1660899600,1660905900
56606,56607,56734,long,A,20937.1,252.28870426496724,2.0,0.11950366183788967,1.8804963381621103,8,1660954500,1661068800
56674,56675,56690,short,A,21179.7,205.83845867145283,2.0,0.10855397793113629,1.8914460220688638,1,1661015700,1661029200
56693,56694,57054,long,A,21106.6,399.68282597044526,2.0,0.11961096623034553,1.8803890337696545,23,1661032800,1661356800
56715,56716,56734,short,A,21193.6,146.4920417136127,-1.0,0.16058821847804147,-1.1605882184780414,2,1661052600,1661068800
56745,56746,56749,short,A,21368.9,158.28655039937075,-1.0,0.13500136269369956,-1.1350013626936994,0,1661079600,1661082300
56794,56795,56824,short,A,21567.6,130.224036480653,2.0,0.18383730566942377,1.8161626943305762,2,1661123700,1661149800
56954,56955,57054,short,A,21487.3,241.6270297702431,-1.0,0.1231646580612191,-1.1231646580612191,7,1661267700,1661356800
57251,57252,57274,long,A,20704.6,322.9573674910898,-1.0,0.06763540701886184,-1.0676354070188618,1,1661535000,1661554800
57610,57611,57624,short,A,20365.9,181.35917490279462,2.0,0.11847222238144905,1.881527777618551,1,1661858100,1661869800
57920,57921,58077,short,A,20155.6,269.3432018876738,2.0,0.11187444787474692,1.8881255521252531,9,1662137100,1662277500
58100,58101,58114,short,A,19773.3,150.58950985420597,-1.0,0.1385277866977356,-1.1385277866977357,1,1662299100,1662310800
58421,58422,58459,short,A,19350.5,128.49220511215754,2.0,0.1671623191558701,1.83283768084413,2,1662588000,1662621300
58584,58585,58587,short,A,21049.4,141.59017320831117,-1.0,0.1486642718420266,-1.1486642718420266,0,1662734700,1662736500
58823,58824,58846,short,A,21807.8,441.0725850774579,-1.0,0.054881347920884734,-1.0548813479208847,2,1662949800,1662969600
58873,58874,58936,short,A,22304.6,216.79910547961117,-1.0,0.12551533337649823,-1.1255153333764982,4,1662994800,1663050600
59058,59059,59078,long,A,20368.3,312.81835059981313,-1.0,0.06869340132635056,-1.0686934013263505,1,1663161300,1663178400
59257,59258,59266,long,A,19653.3,219.61768298921015,-1.0,0.09441057394735686,-1.0944105739473569,1,1663340400,1663347600
59515,59516,59540,long,A,18410.3,255.96086777004166,2.0,0.07983811423220928,1.9201618857677907,2,1663572600,1663594200
59579,59580,59595,short,A,19545.9,172.7475262811531,2.0,0.1193703026834588,1.8806296973165413,1,1663630200,1663643700
59626,59627,59630,long,A,19263.9,134.61294449820343,-1.0,0.15097667297717599,-1.150976672977176,1,1663672500,1663675200
59657,59658,59749,long,A,18962.5,340.9264016478555,2.0,0.07397527700436056,1.9260247229956395,6,1663700400,1663782300
59870,59871,59913,short,A,19361.9,210.2966920542858,2.0,0.10219708541327009,1.89780291458673,2,1663892100,1663929900
59937,59938,59962,long,A,18757.7,300.4627460225274,2.0,0.06586298555134777,1.9341370144486523,1,1663952400,1663974000
60372,60373,60387,long,A,18793.2,212.74605416898703,-1.0,0.09319480014539441,-1.0931948001453944,1,1664343900,1664356500
60391,60392,60435,long,A,18951.1,402.4143763823049,2.0,0.05486392334806958,1.9451360766519303,3,1664361000,1664399700
60617,60618,60775,short,A,19660.2,294.46309231630585,2.0,0.10348770625306834,1.8965122937469316,10,1664564400,1664705700
60691,60692,60774,long,A,19340.9,155.57547469655765,-1.0,0.15850600840587142,-1.1585060084058714,5,1664631000,1664704800
60929,60930,60952,short,A,19555.0,193.3925045964461,-1.0,0.1066769627036472,-1.1066769627036472,1,1664845200,1664865000
60972,60973,60980,short,A,19936.4,139.97780507214702,-1.0,0.15025883560011014,-1.1502588356001102,1,1664883900,1664890200
61271,61272,61279,long,A,19641.8,167.03675436965204,-1.0,0.1240571219082839,-1.124057121908284,1,1665153000,1665159300
61547,61548,61561,long,A,19346.8,131.94681991915058,-1.0,0.15469015481014706,-1.1546901548101471,1,1665401400,1665413100
61573,61574,61590,long,A,19317.1,250.44452713190913,-1.0,0.08137347113704782,-1.0813734711370477,1,1665424800,1665439200
62231,62232,62296,short,A,19535.4,155.97773016620704,-1.0,0.15279865897909778,-1.1527986589790977,4,1666017000,1666074600
62424,62425,62465,long,A,19178.0,116.05678512685336,-1.0,0.19251239792295777,-1.1925123979229577,3,1666190700,1666226700
62843,62844,62903,short,A,19523.1,181.54684504357647,2.0,0.13119579133574558,1.8688042086642545,4,1666567800,1666620900
62918,62919,63000,long,A,19295.9,116.73925156959376,2.0,0.21074550478279735,1.7892544952172027,5,1666635300,1666708200
63021,63022,63072,short,A,20266.7,182.4267503689298,-1.0,0.12942567607136024,-1.1294256760713601,3,1666728000,1666773000
63481,63482,63489,long,A,20730.5,150.0390952875896,-1.0,0.14576652477195404,-1.145766524771954,1,1667142000,1667148300
64060,64061,64101,long,A,21304.5,133.52911930732807,-1.0,0.1858751306737473,-1.1858751306737474,3,1667663100,1667699100
64371,64372,64421,long,A,18296.3,664.958617065975,-1.0,0.032054911317714645,-1.0320549113177147,3,1667943000,1667987100
64548,64549,64561,short,A,17242.8,935.7962463196818,-1.0,0.019439225228293586,-1.0194392252282936,1,1668102300,1668113100
64636,64637,64850,long,A,16806.9,536.7223347474737,-1.0,0.0554257035232127,-1.0554257035232126,14,1668181500,1668373200
64857,64858,64860,long,A,16434.2,131.26298150117327,-1.0,0.12520056920886796,-1.125200569208868,0,1668380400,1668382200
65024,65025,65109,short,A,16930.1,241.05635203682323,2.0,0.08954701802134045,1.9104529819786595,5,1668530700,1668606300
65310,65311,65314,long,A,16697.4,101.99192566050988,-1.0,0.16371295954916015,-1.1637129595491602,0,1668788100,1668790800
65625,65626,65685,long,A,15729.2,203.7291753004738,2.0,0.09419183075618807,1.905808169243812,4,1669071600,1669124700
65672,65673,65682,long,A,15721.6,100.0803134153557,2.0,0.16572977675602585,1.834270223243974,1,1669113900,1669122000
66075,66076,66211,short,A,16515.4,130.72336155331868,2.0,0.1888761328244254,1.8111238671755747,9,1669476600,1669598100
66274,66275,66400,long,A,16261.0,245.77048581375675,2.0,0.09527523177760397,1.904724768222396,8,1669655700,1669768200
66292,66293,66318,short,A,16187.5,116.55406742966079,-1.0,0.1541612866564574,-1.1541612866564575,2,1669671900,1669694400
67979,67980,67991,long,A,17026.0,121.72127221884512,-1.0,0.14757017957966284,-1.147570179579663,1,1671190200,1671200100
69723,69724,69770,short,A,16639.0,126.09476038060893,-1.0,0.1537291077082769,-1.153729107708277,3,1672759800,1672801200
70580,70581,70581,short,A,18150.0,157.59527345313109,-1.0,0.11516842861025157,-1.1151684286102517,0,1673531100,1673531100
71194,71195,71276,long,A,20759.5,178.37577101915304,2.0,0.1483854132698211,1.851614586730179,5,1674083700,1674156600
71253,71254,71274,long,A,20776.2,129.99726085200018,2.0,0.16861040652967532,1.8313895934703246,1,1674136800,1674154800
71402,71403,71422,short,A,22504.0,228.0512717982856,-1.0,0.10953431569587847,-1.1095343156958786,2,1674270900,1674288000
71433,71434,71861,short,A,22776.8,650.0796367726616,-1.0,0.08706679120268096,-1.087066791202681,27,1674298800,1674683100
71472,71473,71496,short,A,23137.5,255.4898195291862,2.0,0.09554221199491467,1.9044577880050853,1,1674333900,1674354600
71538,71539,71547,long,A,22899.9,243.42425564915175,-1.0,0.09407402700660082,-1.0940740270066007,0,1674393300,1674400500
71782,71783,71860,long,A,22531.9,283.175467885907,2.0,0.10145007515825752,1.8985499248417426,5,1674612900,1674682200
71837,71838,71858,long,A,22573.4,235.34803612282485,2.0,0.10119029413770557,1.8988097058622944,1,1674662400,1674680400
72639,72640,72670,long,A,23561.8,205.27880977067616,-1.0,0.12740524961742064,-1.1274052496174207,2,1675384200,1675411200
73111,73112,73121,short,A,23166.9,170.99835726935999,-1.0,0.14293166256269896,-1.1429316625626988,1,1675809000,1675817100
73402,73403,73499,long,A,21588.0,144.29382104719116,2.0,0.198983156670373,1.801016843329627,6,1676070900,1676157300
73610,73611,73635,long,A,21749.5,162.39960682892706,-1.0,0.14865765669883244,-1.1486576566988325,2,1676258100,1676279700
73671,73672,73753,long,A,21577.9,213.02767063358624,2.0,0.1291467085856707,1.8708532914143292,5,1676313000,1676385900
73914,73915,73949,short,A,24629.7,187.98569531467365,-1.0,0.1454311029051262,-1.1454311029051263,2,1676531700,1676562300
74401,74402,74522,short,A,24684.4,461.42893656785236,2.0,0.07409135251528104,1.925908647484719,7,1676970000,1677078000
74688,74689,74708,long,A,23889.7,210.65284076700118,-1.0,0.11964535302838486,-1.119645353028385,1,1677228300,1677245400
75173,75174,75213,short,A,23749.3,205.3414176752085,2.0,0.12837996006093969,1.8716200399390603,2,1677664800,1677699900
75290,75291,75331,long,A,23330.0,162.7296848083206,-1.0,0.16702207733035734,-1.1670220773303575,3,1677770100,1677806100
75304,75305,75331,long,A,23379.4,210.77925771601804,-1.0,0.12311996104931659,-1.1231199610493166,2,1677782700,1677806100
76006,76007,76017,long,A,20114.5,287.04703281968614,-1.0,0.07392794585453957,-1.0739279458545397,1,1678414500,1678423500
76621,76622,76651,short,A,24821.4,254.2803626648638,-1.0,0.10298308813769218,-1.102983088137692,1,1678968000,1678994100
76657,76658,76675,short,A,24680.5,446.67262215144,-1.0,0.05829309030534693,-1.058293090305347,1,1679000400,1679015700
76753,76754,76756,short,A,26761.8,244.9817824317106,-1.0,0.10923995953641955,-1.1092399595364195,0,1679086800,1679088600
76827,76828,76832,short,A,27295.5,358.1333358230513,2.0,0.08040790850653477,1.9195920914934652,1,1679153400,1679157000
77087,77088,77092,long,A,27510.0,280.28354441380725,2.0,0.09815060694174957,1.9018493930582505,0,1679387400,1679391000
77297,77298,77305,short,A,27462.4,226.67157685647908,-1.0,0.1211550225257765,-1.1211550225257765,0,1679576400,1679582700
77887,77888,77927,short,A,28321.5,228.90202664929166,-1.0,0.13733764379537564,-1.1373376437953757,2,1680107400,1680142500
77932,77933,79042,short,A,28473.2,780.6529128401562,-1.0,0.17689682281154295,-1.176896822811543,70,1680147900,1681146000
78122,78123,78258,short,A,28559.4,200.5936761740668,2.0,0.21284969603403617,1.7871503039659637,9,1680318900,1680440400
78274,78275,78284,long,A,28120.1,230.20961189848822,-1.0,0.12214998221881224,-1.1221499822188123,0,1680455700,1680463800
78323,78324,78334,long,A,27700.5,175.20432137270473,2.0,0.1667996957554087,1.8332003042445912,1,1680499800,1680508800
78500,78501,78504,short,A,28582.9,183.98947716560724,-1.0,0.15535073222841322,-1.1553507322284133,0,1680659100,1680661800
78636,78637,78645,long,A,27920.9,181.0101578710346,-1.0,0.1627342346222751,-1.162734234622275,1,1680781500,1680788700
79750,79751,79783,long,A,29404.9,284.0911367670524,2.0,0.11489073320426581,1.885109266795734,2,1681784100,1681812900
80062,80063,80099,long,A,28070.0,324.9143596776048,-1.0,0.09589511534952203,-1.095895115349522,2,1682064900,1682097300
80134,80135,80195,long,A,27288.7,210.55570843080932,2.0,0.1581159411355506,1.8418840588644494,4,1682129700,1682183700
80328,80329,80353,short,A,27661.1,253.61678468582977,2.0,0.12106383667798114,1.878936163322019,2,1682304300,1682325900
80761,80762,80954,long,A,29087.8,271.79717662475014,2.0,0.17765360405735373,1.8223463959426462,12,1682694000,1682866800
81016,81017,81051,long,A,28537.3,255.25977042663362,-1.0,0.12409477195351622,-1.1240947719535161,2,1682923500,1682954100
81325,81326,81332,short,A,29145.0,202.91646671434864,2.0,0.14363053167601353,1.8563694683239864,0,1683201600,1683207000
81825,81826,81923,long,A,27691.2,408.0030961512675,-1.0,0.09026719735074143,-1.0902671973507414,6,1683651600,1683738900
81922,81923,81923,short,A,27872.8,501.99552022081843,2.0,0.05552400146467299,1.944475998535327,0,1683738900,1683738900
81930,81931,82005,long,A,27643.7,503.52823037074995,-1.0,0.06999750038651942,-1.0699975003865194,5,1683746100,1683812700
82127,82128,82359,long,A,26393.9,577.5011471123216,2.0,0.08089542892442722,1.9191045710755728,14,1683923400,1684131300
82406,82407,82433,short,A,27492.0,201.41961712578996,2.0,0.15150520309519885,1.8484947969048011,2,1684174500,1684197900
82491,82492,82557,long,A,27066.1,208.43866671828073,-1.0,0.1584189849219755,-1.1584189849219755,4,1684251000,1684309500
82584,82585,82597,long,A,26747.9,207.43897155906234,2.0,0.13603535675052955,1.8639646432494705,1,1684334700,1684345500
84348,84349,84371,short,A,27149.8,207.16466828190823,2.0,0.14547016269681065,1.8545298373031893,2,1685922300,1685942100
84429,84430,84513,long,A,25618.4,338.1323453596415,2.0,0.09659963161837941,1.9034003683816205,5,1685995200,1686069900
84501,84502,84514,long,A,25720.0,341.9679966082731,2.0,0.07934836086747289,1.920651639132527,1,1686060000,1686070800
84908,84909,85153,long,A,25658.2,293.5021000210327,2.0,0.16435117839546382,1.8356488216045361,16,1686426300,1686645900
85134,85135,85153,short,A,26009.0,182.7138802131485,-1.0,0.1501773974040172,-1.1501773974040173,1,1686629700,1686645900
85169,85170,85294,short,A,26070.6,228.70756534034808,2.0,0.1641470143068196,1.8358529856931805,8,1686661200,1686772800
85357,85358,85385,long,A,25007.0,184.48320869979943,2.0,0.14300697166933374,1.8569930283306664,1,1686830400,1686854700
85913,85914,85927,short,A,28846.9,238.73916208069204,-1.0,0.12747585789764024,-1.1274758578976403,1,1687330800,1687342500
85929,85930,85935,short,A,28821.7,308.1743805011538,-1.0,0.09866781739141407,-1.0986678173914142,1,1687345200,1687349700
86710,86711,86764,short,A,30572.1,248.8680439290256,-1.0,0.14311398095834846,-1.1431139809583484,3,1688048100,1688095800
87389,87390,87419,long,A,30390.3,467.8857284060141,-1.0,0.06852477977737755,-1.0685247797773776,1,1688659200,1688685300
88434,88435,88451,long,A,30178.7,182.7761211394427,-1.0,0.17419413598185454,-1.1741941359818546,1,1689599700,1689614100
88748,88749,89029,long,A,29689.6,200.63429575018745,2.0,0.294477590578852,1.705522409421148,18,1689882300,1690134300
89210,89211,89224,short,A,29190.1,176.48163282134192,-1.0,0.17449722675206283,-1.1744972267520628,1,1690298100,1690309800
90581,90582,90642,short,A,29848.2,246.55879282720707,-1.0,0.14769217346679728,-1.1476921734667973,4,1691532000,1691586000
91331,91332,91343,long,A,29137.0,228.45149598970966,-1.0,0.13455606787265087,-1.134556067872651,1,1692207000,1692216900
91905,91906,91908,long,A,26008.2,209.0132176638108,-1.0,0.12443327886484733,-1.1244332788648472,0,1692723600,1692725400
92159,92160,92184,long,A,26091.8,164.09842209401904,-1.0,0.16774597006318978,-1.1677459700631898,1,1692952200,1692973800
92799,92800,92856,long,A,26016.6,193.86693990158165,-1.0,0.15634093680638286,-1.1563409368063828,3,1693528200,1693578600
93742,93743,93761,long,A,25820.2,157.2977651903675,-1.0,0.1731767197520752,-1.1731767197520753,1,1694376900,1694393100
94000,94001,94008,short,A,26108.5,172.95348427638964,-1.0,0.1509567737778391,-1.150956773777839,0,1694609100,1694615400
94019,94020,94049,short,A,26176.5,287.84375948927845,-1.0,0.10094335569947373,-1.1009433556994737,2,1694626200,1694652300
94053,94054,94095,short,A,26162.3,423.21679031054373,-1.0,0.07201765194059379,-1.0720176519405937,3,1694656800,1694693700
95832,95833,95860,short,A,28289.1,350.6924857486374,2.0,0.08953970294791812,1.9104602970520819,2,1696257900,1696282200
96068,96069,96114,short,A,27695.9,169.9166331011329,-1.0,0.1898914950886281,-1.1898914950886281,3,1696470300,1696510800
96405,96406,96484,long,A,27898.1,223.24078785029633,-1.0,0.15933502942057812,-1.1593350294205782,5,1696773600,1696843800
96655,96656,96699,long,A,27113.1,181.02058287084947,-1.0,0.16625480109889987,-1.1662548010988998,2,1696998600,1697037300
97491,97492,97512,short,A,28626.7,286.2001067185374,-1.0,0.10552465841566314,-1.105524658415663,1,1697751000,1697769000
97875,97876,97878,short,A,31536.9,372.06447533291066,-1.0,0.08476192190018103,-1.084761921900181,0,1698096600,1698098400
98527,98528,98705,short,A,34506.6,326.80080836772686,-1.0,0.16947048961299127,-1.1694704896129913,11,1698683400,1698842700
98753,98754,98760,short,A,35437.9,312.83845391881187,-1.0,0.113278593331742,-1.113278593331742,0,1698886800,1698892200
98870,98871,98881,long,A,34511.8,234.12132870384812,-1.0,0.15551743705528337,-1.1555174370552834,1,1698992100,1699001100
98896,98897,98966,long,A,34346.1,263.7353296665533,2.0,0.15887989695191,1.84112010304809,4,1699015500,1699077600
99316,99317,99387,short,A,35593.0,215.90865897091862,2.0,0.20111958550883702,1.798880414491163,4,1699393500,1699456500
99423,99424,99429,short,A,35703.0,371.53750114817376,-1.0,0.0960952794527226,-1.0960952794527226,0,1699489800,1699494300
99573,99574,99582,short,A,36977.4,385.5008158165947,-1.0,0.10119604265263056,-1.1011960426526306,1,1699624800,1699632000
99816,99817,99853,short,A,37202.3,231.86699425050756,2.0,0.17809586540543001,1.82190413459457,2,1699843500,1699875900
100480,100481,100534,short,A,37290.0,320.0164483254557,2.0,0.13575192846281064,1.8642480715371894,3,1700441100,1700488800
100672,100673,100743,long,A,36014.9,494.2625464706289,2.0,0.08889643432169504,1.9111035656783049,4,1700613900,1700676900
101210,101211,101310,long,A,36971.2,313.46005677649373,2.0,0.1633545036856506,1.8366454963143495,7,1701098100,1701187200
102075,102076,102147,short,A,43937.5,520.4055626094851,2.0,0.10764741295057587,1.8923525870494242,5,1701876600,1701940500
102249,102250,102265,long,A,43395.0,332.5745648641605,2.0,0.13765852785133903,1.8623414721486609,1,1702033200,1702046700
102664,102665,102764,long,A,41276.4,751.6134368705461,2.0,0.07303968942941513,1.9269603105705848,6,1702406700,1702495800
102818,102819,102827,short,A,42783.6,303.1081665022066,-1.0,0.1411496116838823,-1.1411496116838822,0,1702545300,1702552500
103044,103045,103077,short,A,42559.5,279.6770223825297,2.0,0.16891285740086945,1.8310871425991306,2,1702748700,1702777500
103133,103134,103138,long,A,41828.5,303.0224873834595,2.0,0.13803761021560146,1.8619623897843987,0,1702828800,1702832400
103219,103220,103249,long,A,41202.3,427.7771129258981,2.0,0.1069121082406351,1.893087891759365,2,1702906200,1702932300
103762,103763,103830,short,A,43759.9,278.11384741846996,2.0,0.1919612363625677,1.8080387636374322,4,1703394900,1703455200
104132,104133,104152,short,A,43583.5,284.31722243004333,2.0,0.1617228534627852,1.8382771465372147,1,1703727900,1703745000
104284,104285,104583,short,A,42562.0,642.5302343682997,-1.0,0.1354633375121596,-1.1354633375121597,19,1703864700,1704132900
104612,104613,104617,short,A,44878.2,546.1575821969818,-1.0,0.08217079001168906,-1.082170790011689,0,1704159900,1704163500
104878,104879,104880,short,A,43980.5,616.2752188163868,-1.0,0.0713650308452587,-1.0713650308452587,0,1704399300,1704400200
104988,104989,105140,short,A,44044.0,372.04391372673126,-1.0,0.1834950055120199,-1.18349500551202,10,1704498300,1704634200
105331,105332,105363,long,A,46639.8,733.0153429350976,-1.0,0.07062632248965603,-1.070626322489656,2,1704807000,1704834900
105370,105371,105421,long,A,46103.3,1221.6675750281502,-1.0,0.04396477863363312,-1.043964778633633,3,1704842100,1704887100
105991,105992,106008,short,A,42869.8,320.93097760839737,2.0,0.14092637406659803,1.859073625933402,1,1705401000,1705415400
106015,106016,106036,short,A,43108.6,409.71475684695906,-1.0,0.11100301426777263,-1.1110030142677727,1,1705422600,1705440600
106577,106578,106584,long,A,40885.7,369.5140419860327,-1.0,0.11064721594949684,-1.110647215949497,0,1705928400,1705933800
106624,106625,106658,long,A,39752.8,450.75633613597165,-1.0,0.09789237435519801,-1.097892374355198,2,1705970700,1706000400
106683,106684,106721,long,A,39049.0,564.3943275639103,2.0,0.08060337033569603,1.919396629664304,3,1706023800,1706057100
107260,107261,107262,long,A,42082.6,329.8512215875671,2.0,0.13459747939182237,1.8654025206081777,1,1706543100,1706544000
