sig,e_bar,x_bar,dir,variant,entry,stop_d,gross_r,cost_r,net_r,n_swaps,t_entry,t_exit
50292,50293,50301,long,B,21085.0,455.7001367880839,-1.0,0.04626946164338161,-1.0462694616433816,0,1655271900,1655279100
50353,50354,50357,short,B,21674.2,640.0014720044092,-1.0,0.03386585960828959,-1.0338658596082897,0,1655326800,1655329500
50451,50452,50457,long,B,20836.1,503.4757286632921,-1.0,0.04138451729404913,-1.0413845172940492,0,1655415000,1655419500
50591,50592,50594,long,B,19120.2,193.67227810804616,-1.0,0.09872450609236494,-1.098724506092365,0,1655541000,1655542800
50641,50642,50643,long,B,17798.0,315.41333043179475,2.0,0.056427545328014146,1.943572454671986,0,1655586000,1655586900
50907,50908,50925,short,B,21519.6,249.35885620291083,2.0,0.0910462068430637,1.9089537931569363,1,1655825400,1655840700
50970,50971,50998,long,B,20166.2,306.00257388372484,2.0,0.07315128665716936,1.9268487133428307,2,1655882100,1655906400
51134,51135,51144,short,B,21107.0,189.94440526558174,-1.0,0.11112198840754497,-1.111121988407545,0,1656029700,1656037800
51427,51428,51476,long,B,21099.9,262.9777722481158,-1.0,0.09347323650155426,-1.0934732365015543,3,1656293400,1656336600
51794,51795,51805,long,B,18882.2,274.2568628674453,2.0,0.0688485961757909,1.931151403824209,0,1656623700,1656632700
51796,51797,51805,long,B,18851.5,243.55686286744458,2.0,0.0774008162942216,1.9225991837057783,0,1656625500,1656632700
52018,52019,52076,short,B,19184.0,162.60727592090552,-1.0,0.137443788252569,-1.137443788252569,3,1656825300,1656876600
52192,52193,52222,short,B,20352.2,124.63854165776502,2.0,0.18125165538305688,1.8187483446169432,2,1656981900,1657008000
52487,52488,52771,short,B,21912.2,682.2383033911537,2.0,0.06391502468163152,1.9360849753183684,18,1657247400,1657502100
52535,52536,52680,long,B,21454.5,353.18653735252883,-1.0,0.09081455295671492,-1.090814552956715,9,1657290600,1657420200
52795,52796,52820,long,B,20431.2,156.74440314376625,2.0,0.14468543402598638,1.8553145659740136,2,1657524600,1657546200
52954,52955,52988,long,B,19400.0,169.05184714469942,2.0,0.12738103938946044,1.8726189606105397,2,1657667700,1657697400
53185,53186,53187,short,B,20856.5,152.6326361781248,-1.0,0.13664508798537764,-1.1366450879853776,0,1657875600,1657876500
53188,53189,53228,short,B,20885.1,214.02419886419375,-1.0,0.1083170086514849,-1.1083170086514849,2,1657878300,1657913400
53232,53233,53310,short,B,20919.0,350.1624578793344,-1.0,0.0761695732932942,-1.076169573293294,5,1657917900,1657987200
53685,53686,53689,short,B,23770.5,316.9927617970461,-1.0,0.07498751663995094,-1.074987516639951,0,1658325600,1658328300
53785,53786,53791,long,B,22552.5,258.72335718089744,2.0,0.09196265756309041,1.9080373424369097,1,1658415600,1658420100
53863,53864,53869,short,B,23446.6,162.94527746493623,-1.0,0.14389247951690662,-1.1438924795169065,0,1658485800,1658490300
53941,53942,53953,short,B,22893.9,160.19764702157772,2.0,0.1507704073627668,1.8492295926372333,1,1658556000,1658565900
54130,54131,54167,long,B,21893.6,210.5067573179076,-1.0,0.11544473113183365,-1.1154447311318336,2,1658726100,1658758500
54857,54858,54874,long,B,22944.4,201.54320081444166,2.0,0.12010497948916907,1.879895020510831,1,1659380400,1659394800
55652,55653,55691,long,B,22820.6,164.89820388886073,2.0,0.1536151722857617,1.8463848277142383,2,1660095900,1660130100
55795,55796,55833,short,B,24622.0,362.40873561724584,2.0,0.07541324839604512,1.924586751603955,2,1660224600,1660257900
55887,55888,55902,long,B,23736.4,165.09250272397549,2.0,0.15168406551973182,1.8483159344802682,1,1660307400,1660320000
56159,56160,56218,long,B,24009.4,211.99047845791574,-1.0,0.13194437412222165,-1.1319443741222217,3,1660552200,1660604400
56547,56548,56553,long,B,21736.6,171.09585823738234,-1.0,0.1270434025927275,-1.1270434025927276,0,1660901400,1660905900
56606,56607,56734,long,B,20937.1,252.28870426496724,2.0,0.11950366183788967,1.8804963381621103,8,1660954500,1661068800
56606,56607,56734,long,B,20937.1,252.28870426496724,2.0,0.11950366183788967,1.8804963381621103,8,1660954500,1661068800
56744,56745,56749,short,B,21380.9,146.28655039937075,-1.0,0.1461576607119992,-1.1461576607119992,0,1661078700,1661082300
57250,57251,57274,long,B,20707.2,325.557367491092,-1.0,0.06710367566968903,-1.067103675669689,1,1661534100,1661554800
57635,57636,57642,long,B,19632.0,159.63748661378122,2.0,0.12297863375597148,1.8770213662440285,0,1661880600,1661886000
57913,57914,57921,short,B,20354.1,125.82855699416905,2.0,0.17065740888211167,1.8293425911178884,1,1662130800,1662137100
58823,58824,58846,short,B,21807.8,441.0725850774579,-1.0,0.054881347920884734,-1.0548813479208847,2,1662949800,1662969600
58976,58977,58985,long,B,20797.3,251.0984648158119,-1.0,0.08282527738771892,-1.082825277387719,0,1663087500,1663094700
59457,59458,59461,long,B,19739.8,118.68676849178519,-1.0,0.16631845529913702,-1.166318455299137,0,1663520400,1663523100
59514,59515,59540,long,B,18402.2,247.86086777004311,2.0,0.08241091941528648,1.9175890805847136,2,1663571700,1663594200
59625,59626,59630,long,B,19301.8,172.51294449820125,-1.0,0.11803983207887522,-1.1180398320788751,1,1663671600,1663675200
59937,59938,59962,long,B,18757.7,300.4627460225274,2.0,0.06586298555134777,1.9341370144486523,1,1663952400,1663974000
60187,60188,60254,long,B,18850.9,231.40425186588982,2.0,0.10386541001817638,1.8961345899818236,5,1664177400,1664236800
60612,60613,60826,short,B,19613.0,358.3637023475385,2.0,0.09386077546263255,1.9061392245373674,13,1664559900,1664751600
60830,60831,60887,long,B,19070.1,192.24802975237617,2.0,0.1155625185268012,1.8844374814731988,3,1664756100,1664806500
60971,60972,60980,short,B,19909.9,166.47780507214702,-1.0,0.12617264199811512,-1.126172641998115,1,1664883000,1664890200
61270,61271,61279,long,B,19632.9,158.13675436965423,-1.0,0.1309797306929848,-1.1309797306929847,1,1665152100,1665159300
63021,63022,63072,short,B,20266.7,182.4267503689298,-1.0,0.12942567607136024,-1.1294256760713601,3,1666728000,1666773000
64367,64368,64423,long,B,18084.9,771.505715248295,-1.0,0.027308817139765917,-1.027308817139766,3,1667939400,1667988900
64371,64372,64421,long,B,18296.3,664.958617065975,-1.0,0.032054911317714645,-1.0320549113177147,3,1667943000,1667987100
64635,64636,64850,long,B,16935.8,665.6223347474715,-1.0,0.04503509638295512,-1.045035096382955,14,1668180600,1668373200
64854,64855,64863,long,B,16381.7,117.4405649700584,-1.0,0.14716119174329792,-1.147161191743298,1,1668377700,1668384900
64865,64866,64868,long,B,16254.0,148.19848757492218,-1.0,0.10967723264910341,-1.1096772326491033,0,1668387600,1668389400
65310,65311,65314,long,B,16697.4,101.99192566050988,-1.0,0.16371295954916015,-1.1637129595491602,0,1668788100,1668790800
66483,66484,66489,short,B,17034.6,126.05005847329085,-1.0,0.13514154778126908,-1.1351415477812692,0,1669843800,1669848300
67978,67979,67991,long,B,17019.9,115.62127221884657,-1.0,0.15530009448445703,-1.1553000944844571,1,1671189300,1671200100
70579,70580,70580,short,B,18178.9,128.69527345312963,-1.0,0.1412553818973056,-1.1412553818973057,0,1673530200,1673530200
70580,70581,70581,short,B,18150.0,157.59527345313109,-1.0,0.11516842861025157,-1.1151684286102517,0,1673531100,1673531100
71175,71176,71184,long,B,20995.5,311.6308456735678,-1.0,0.07107849818949664,-1.0710784981894967,1,1674066600,1674073800
71251,71252,71274,long,B,20776.5,130.29726085199945,2.0,0.16822462234948543,1.8317753776505146,1,1674135000,1674154800
71401,71402,71422,short,B,22543.8,188.25127179828633,-1.0,0.13292668761788304,-1.132926687617883,2,1674270000,1674288000
71781,71782,71858,long,B,22487.4,238.67546788590698,2.0,0.1201272810061304,1.8798727189938695,5,1674612000,1674680400
72543,72544,72544,short,B,23732.6,149.789739719512,-1.0,0.15843942345076742,-1.1584394234507673,0,1675297800,1675297800
73670,73671,73753,long,B,21542.7,177.8276706335855,2.0,0.15445820328263607,1.845541796717364,5,1676312100,1676385900
73756,73757,73836,short,B,21978.8,416.4683504281056,-1.0,0.06728715392464756,-1.0672871539246476,5,1676389500,1676460600
73921,73922,73948,short,B,24592.6,152.02253919056238,-1.0,0.1706667520365341,-1.1706667520365341,1,1676538000,1676561400
74490,74491,74522,long,B,24002.3,160.64986761963155,-1.0,0.16584235888124854,-1.1658423588812485,2,1677050100,1677078000
75283,75284,75286,long,B,23363.3,154.7003561358615,-1.0,0.15102292317596086,-1.1510229231759608,0,1677763800,1677765600
75903,75904,75934,long,B,21746.3,154.5174004085893,-1.0,0.156217959505991,-1.156217959505991,2,1678321800,1678348800
76620,76621,76651,short,B,24756.6,319.0803626648667,-1.0,0.086121959278523,-1.086121959278523,2,1678967100,1678994100
76681,76682,76695,short,B,25570.0,423.88528331901034,-1.0,0.06364068549107416,-1.063640685491074,1,1679022000,1679033700
77088,77089,77095,long,B,27607.5,246.16329124139156,2.0,0.11215116543484811,1.8878488345651518,0,1679388300,1679393700
78504,78505,78550,short,B,28553.7,190.67117973647692,2.0,0.17446297099527586,1.8255370290047241,3,1680662700,1680703200
79932,79933,79946,long,B,28767.5,201.61605335137574,-1.0,0.15053222199080857,-1.1505322219908085,1,1681947900,1681959600
80061,80062,80099,long,B,28142.4,397.31435967760626,-1.0,0.07862304303662113,-1.078623043036621,2,1682064000,1682097300
80761,80762,80954,long,B,29087.8,271.79717662475014,2.0,0.17765360405735373,1.8223463959426462,12,1682694000,1682866800
80763,80764,80954,long,B,29064.2,202.9597097360238,2.0,0.237715022665095,1.762284977334905,12,1682695800,1682866800
81074,81075,81143,long,B,27792.4,276.1191959898606,2.0,0.12279743129936208,1.877202568700638,4,1682975700,1683036900
81140,81141,81143,short,B,27975.8,293.21774884015394,-1.0,0.09540964048274872,-1.0954096404827487,0,1683035100,1683036900
81929,81930,82005,long,B,27417.0,297.6848115542416,-1.0,0.11742848020188794,-1.117428480201888,5,1683745200,1683812700
82150,82151,82217,short,B,26786.5,235.9775435226329,-1.0,0.1384857622982488,-1.1384857622982487,4,1683944100,1684003500
82584,82585,82597,long,B,26747.9,207.43897155906234,2.0,0.13603535675052955,1.8639646432494705,1,1684334700,1684345500
82584,82585,82597,long,B,26747.9,207.43897155906234,2.0,0.13603535675052955,1.8639646432494705,1,1684334700,1684345500
84347,84348,84394,short,B,27132.6,224.36466828190896,2.0,0.14088438809038967,1.8591156119096104,3,1685921400,1685962800
84545,84546,84580,short,B,27170.2,257.7185267093846,2.0,0.11702271615889147,1.8829772838411085,2,1686099600,1686130200
84857,84858,84898,long,B,25525.8,158.88750961655023,-1.0,0.18716107434603807,-1.1871610743460381,3,1686380400,1686416400
84907,84908,85003,long,B,25605.1,240.4021000210305,2.0,0.1416575936608743,1.8583424063391256,6,1686425400,1686510900
85168,85169,85294,short,B,26080.1,219.20756534034808,2.0,0.17132321113867796,1.828676788861322,8,1686660300,1686772800
85928,85929,85935,short,B,28886.1,243.77438050115597,-1.0,0.12501246208625064,-1.1250124620862507,1,1687344300,1687349700
85954,85955,86139,short,B,29974.4,925.1070283309164,-1.0,0.05200361744824098,-1.052003617448241,11,1687367700,1687533300
86507,86508,86509,short,B,30554.0,184.6844756307073,-1.0,0.1654389189760345,-1.1654389189760346,0,1687865400,1687866300
86520,86521,86588,short,B,30730.5,236.09145608915787,2.0,0.15879952041060633,1.8412004795893937,4,1687877100,1687937400
86522,86523,86636,short,B,30638.2,328.39145608915715,2.0,0.12921745134708784,1.8707825486529122,7,1687878900,1687980600
86530,86531,86589,short,B,30620.1,233.5680377971912,2.0,0.15272815936816925,1.8472718406318307,3,1687886100,1687938300
86613,86614,86635,long,B,30193.5,188.5078438075834,-1.0,0.16898046180250537,-1.1689804618025055,1,1687960800,1687979700
87032,87033,87044,short,B,30564.7,183.6895372945619,-1.0,0.17554488391078676,-1.1755448839107867,1,1688337900,1688347800
87388,87389,87419,long,B,30406.0,543.4390253737402,-1.0,0.06210569801605362,-1.0621056980160537,2,1688658300,1688685300
88511,88512,88525,long,B,30043.0,184.98292090004543,-1.0,0.16240958815994466,-1.1624095881599446,0,1689669000,1689680700
90580,90581,90642,short,B,29901.0,193.7587928272078,-1.0,0.18827130097023165,-1.1882713009702317,4,1691531100,1691586000
91904,91905,91908,long,B,25968.7,169.5132176638108,-1.0,0.15319572336537646,-1.1531957233653765,0,1692722700,1692725400
92588,92589,92615,short,B,27906.2,248.4060102992953,2.0,0.12469860114366112,1.875301398856339,2,1693338300,1693361700
97796,97797,97805,short,B,30317.4,190.01990181439032,-1.0,0.15954855102290158,-1.1595485510229016,0,1698025500,1698032700
97808,97809,97811,short,B,30656.1,205.95237899714994,-1.0,0.14885042915879224,-1.1488504291587922,0,1698036300,1698038100
97860,97861,97866,short,B,30991.7,366.8929322960066,-1.0,0.08447069232447388,-1.0844706923244738,0,1698083100,1698087600
97874,97875,97878,short,B,31459.8,449.16447533291284,-1.0,0.0700407127626969,-1.070040712762697,0,1698095700,1698098400
97896,97897,97947,short,B,34740.9,546.8869942650344,2.0,0.07400641983522056,1.9259935801647794,3,1698115500,1698160500
99316,99317,99387,short,B,35593.0,215.90865897091862,2.0,0.20111958550883702,1.798880414491163,4,1699393500,1699456500
99451,99452,99463,short,B,36727.0,229.99575266914326,-1.0,0.1684682632193598,-1.1684682632193597,1,1699515000,1699524900
99465,99466,99473,short,B,36762.7,232.4067117605664,-1.0,0.16688265242510428,-1.1668826524251044,1,1699527600,1699533900
100094,100095,100102,short,B,37853.5,248.70633240719326,2.0,0.15220159307413428,1.8477984069258657,0,1700093700,1700100000
100671,100672,100746,long,B,36123.4,602.7625464706289,2.0,0.07311427735191482,1.926885722648085,4,1700613000,1700679600
101126,101127,101180,long,B,37314.8,229.11877409077715,-1.0,0.18973452600080884,-1.1897345260008088,3,1701022500,1701070200
101210,101211,101310,long,B,36971.2,313.46005677649373,2.0,0.1633545036856506,1.8366454963143495,7,1701098100,1701187200
102561,102562,102565,long,B,41831.1,381.3621041936567,-1.0,0.10968866476244858,-1.1096886647624487,0,1702314000,1702316700
103043,103044,103077,short,B,42570.7,268.4770223825326,2.0,0.17600566551528607,1.823994334484714,2,1702747800,1702777500
104119,104120,104128,short,B,43499.7,318.380633322442,-1.0,0.14414250961528302,-1.144142509615283,1,1703716200,1703723400
104611,104612,104617,short,B,45002.4,421.95758219697746,-1.0,0.10665147848674529,-1.1066514784867454,0,1704159000,1704163500
104612,104613,104617,short,B,44878.2,546.1575821969818,-1.0,0.08217079001168906,-1.082170790011689,0,1704159900,1704163500
104884,104885,104887,short,B,44258.1,425.1329047416584,-1.0,0.10410415074056531,-1.1041041507405653,0,1704404700,1704406500
105990,105991,106008,short,B,42923.3,267.43097760839737,2.0,0.16932997779453232,1.8306700222054677,1,1705400100,1705415400
106014,106015,106036,short,B,43123.0,395.3147568469576,-1.0,0.11508491451942654,-1.1150849145194266,1,1705421700,1705440600
106020,106021,106036,short,B,43095.9,424.4335717174836,-1.0,0.10712200337032653,-1.1071220033703266,1,1705427100,1705440600
106607,106608,106658,long,B,40236.7,966.9378783387438,-1.0,0.04847855953325079,-1.0484785595332509,3,1705955400,1706000400
106682,106683,106721,long,B,39031.0,546.3943275639103,2.0,0.08322032771228094,1.916779672287719,3,1706022900,1706057100
106992,106993,107118,short,B,41960.0,419.16634313390387,-1.0,0.14414897806023969,-1.1441489780602396,8,1706301900,1706414400
108218,108219,108219,short,B,44993.0,297.6877369125068,-1.0,0.15114159712001796,-1.1511415971200178,0,1707405300,1707405300
108329,108330,108460,short,B,47583.1,758.9183625169535,-1.0,0.09028594824449164,-1.0902859482444915,8,1707505200,1707622200
108982,108983,109076,short,B,52222.5,450.96750388135115,2.0,0.1540153656354666,1.8459846343645334,6,1708092900,1708176600
110033,110034,110108,short,B,56842.2,893.2510216219016,-1.0,0.07763493387791907,-1.077634933877919,4,1709038800,1709105400
110126,110127,110130,short,B,59231.9,467.322235409345,-1.0,0.12674744643407898,-1.126747446434079,0,1709122500,1709125200
110356,110357,110491,short,B,62687.4,556.6514225536739,2.0,0.1621658588167821,1.837834141183218,8,1709329500,1709450100
110630,110631,110648,short,B,66769.2,1113.7000777987414,-1.0,0.06324997852135339,-1.0632499785213534,1,1709576100,1709591400
110670,110671,110674,short,B,67892.0,834.5418576601078,2.0,0.08135242034516506,1.918647579654835,0,1709612100,1709614800
110734,110735,111001,long,B,63107.8,2695.858613402088,2.0,0.04400923082916308,1.955990769170837,16,1709669700,1709909100
112117,112118,112139,long,B,61596.0,1204.4279698831524,2.0,0.053954060869496744,1.9460459391305032,1,1710914400,1710933300
112183,112184,112261,short,B,67747.0,878.2370986151072,2.0,0.0983531954368685,1.9016468045631314,5,1710973800,1711043100
112335,112336,112339,long,B,64544.6,622.0155593488162,-1.0,0.10376685764512274,-1.1037668576451227,0,1711110600,1711113300
112656,112657,112659,short,B,70899.4,504.6888851980475,2.0,0.1404813977073777,1.8595186022926222,0,1711399500,1711401300
112702,112703,112820,short,B,70680.1,1125.0636795264727,-1.0,0.08701013132092371,-1.0870101313209237,7,1711440900,1711546200
112924,112925,112988,short,B,71278.3,678.4970084248052,2.0,0.12816493649969768,1.8718350635003023,4,1711640700,1711697400
112992,112993,113020,long,B,70013.2,443.1608651182614,-1.0,0.16667520039317718,-1.1666752003931773,1,1711701900,1711726200
113231,113232,113244,short,B,71000.6,448.0963976636849,-1.0,0.15844938805620332,-1.1584493880562032,0,1711917000,1711927800
113362,113363,113378,long,B,66596.7,517.5572380748199,-1.0,0.13575217064173883,-1.1357521706417388,1,1712034900,1712048400
113996,113997,114044,short,B,71795.1,633.7395759935316,2.0,0.13198054006469956,1.8680194599353004,3,1712605500,1712647800
114461,114462,114467,short,B,67683.2,466.3060453257058,2.0,0.14514759282763445,1.8548524071723655,0,1713024000,1713028500
115984,115985,115988,long,B,62440.2,381.18213856813964,-1.0,0.16380673090966005,-1.16380673090966,0,1714394700,1714397400
116101,116102,116107,long,B,60352.4,547.6769820733243,-1.0,0.11019707231720006,-1.1101970723172,0,1714500000,1714504500
116105,116106,116107,long,B,60388.0,583.2769820733229,-1.0,0.10353228715685667,-1.1035322871568567,0,1714503600,1714504500
116193,116194,116198,long,B,57021.7,540.226600538299,2.0,0.10555144812044014,1.89444855187956,0,1714582800,1714586400
116677,116678,116735,long,B,63151.8,501.2859141752633,2.0,0.1536951145470704,1.8463048854529296,4,1715018400,1715069700
116833,116834,116850,long,B,62358.4,410.16692406064976,-1.0,0.16039350844943356,-1.1603935084494337,1,1715158800,1715173200
117346,117347,117399,short,B,62825.5,603.0249009469844,2.0,0.12137427058992169,1.8786257294100783,3,1715620500,1715667300
117897,117898,117930,short,B,67247.0,451.4379558671644,2.0,0.16534757219653023,1.8346524278034697,2,1716116400,1716145200
118133,118134,118161,long,B,69751.7,471.1837837035273,-1.0,0.1643188702111957,-1.1643188702111957,2,1716328800,1716353100
118314,118315,118318,long,B,67370.2,635.6301002187538,-1.0,0.11181906107898155,-1.1118190610789815,1,1716491700,1716494400
118777,118778,118792,long,B,67997.6,461.5346470658842,-1.0,0.15543246526789886,-1.155432465267899,1,1716908400,1716921000
119073,119074,119301,long,B,67242.1,666.5747953873652,2.0,0.17855238125353218,1.8214476187464679,14,1717174800,1717379100
119250,119251,119255,short,B,67984.9,430.6976909291261,-1.0,0.15784830388419083,-1.157848303884191,0,1717334100,1717337700
119553,119554,119662,short,B,71355.9,622.7239379762759,2.0,0.15870262161620172,1.8412973783837983,7,1717606800,1717704000
120128,120129,120208,long,B,66671.0,895.2484354856861,2.0,0.0949518833326787,1.9050481166673212,5,1718124300,1718195400
120703,120704,120712,long,B,65800.0,708.1953471094894,2.0,0.09291221732614277,1.9070877826738573,0,1718641800,1718649000
121085,121086,121309,long,B,63717.0,524.0317211750589,-1.0,0.20852679443711675,-1.2085267944371167,13,1718985600,1719186300
121364,121365,121373,long,B,61298.4,566.006388613474,-1.0,0.10829983765759349,-1.1082998376575934,0,1719236700,1719243900
121383,121384,121389,long,B,60402.4,839.434240625822,-1.0,0.0719560831292375,-1.0719560831292374,0,1719253800,1719258300
122258,122259,122276,long,B,59875.8,495.6122869927931,-1.0,0.12745642240487587,-1.127456422404876,1,1720041300,1720056600
122282,122283,122301,long,B,58923.6,688.4029935015715,-1.0,0.09030233538613758,-1.0903023353861376,1,1720062900,1720079100
122283,122284,122301,long,B,58927.9,606.4956368228814,-1.0,0.10250516364086486,-1.102505163640865,1,1720063800,1720079100
122763,122764,122775,short,B,56884.0,679.5324497312104,-1.0,0.08831457574062584,-1.0883145757406258,1,1720495800,1720505700
122827,122828,122862,short,B,57850.8,532.8297358267446,-1.0,0.12648727626927078,-1.1264872762692708,3,1720553400,1720584000
123106,123107,123113,short,B,58081.7,382.5496070435911,-1.0,0.15182789089463541,-1.1518278908946353,0,1720804500,1720809900
123411,123412,123414,short,B,63550.5,446.09496245672926,-1.0,0.14245957777692755,-1.1424595777769275,0,1721079000,1721080800
123617,123618,123674,long,B,64406.9,749.3489873230355,-1.0,0.10013230119660349,-1.1001323011966035,3,1721264400,1721314800
123793,123794,123875,short,B,66892.4,532.2403720316652,-1.0,0.1602430301828473,-1.1602430301828472,5,1721422800,1721495700
124251,124252,124290,short,B,66337.6,761.7037912485685,2.0,0.1014610992986117,1.8985389007013882,3,1721835000,1721869200
124297,124298,124341,long,B,64188.0,399.0208630234483,-1.0,0.18740629107307014,-1.18740629107307,3,1721876400,1721915100
124302,124303,124342,long,B,64109.0,436.4550075180232,-1.0,0.16304312878587252,-1.1630431287858725,2,1721880900,1721916000
125228,125229,125305,long,B,60094.0,499.69274349736224,-1.0,0.15333392569148738,-1.1533339256914874,5,1722714300,1722782700
125229,125230,125305,long,B,60216.8,622.4927434973652,-1.0,0.11801663034215105,-1.118016630342151,4,1722715200,1722782700
125370,125371,125505,long,B,51611.8,2620.771331476768,2.0,0.029441577017145417,1.9705584229828546,9,1722842100,1722962700
125503,125504,125543,short,B,56324.0,857.3413189814455,-1.0,0.07292269556572374,-1.0729226955657238,2,1722961800,1722996900
125576,125577,125590,short,B,57380.1,411.7653001142171,2.0,0.14701580119356408,1.852984198806436,1,1723027500,1723039200
126044,126045,126070,long,B,58648.0,855.2469310555753,-1.0,0.07611752540246153,-1.0761175254024615,2,1723448700,1723471200
126076,126077,126177,short,B,59920.0,888.7105038498339,-1.0,0.09338159011342433,-1.0933815901134243,7,1723477500,1723567500
126334,126335,126352,long,B,58048.4,498.7986683826821,2.0,0.12277711606281876,1.8772228839371812,1,1723709700,1723725000
127161,127162,127355,short,B,64068.8,887.5608994788854,-1.0,0.11982750486467336,-1.1198275048646733,12,1724454000,1724627700
128033,128034,128069,long,B,57443.8,453.4082213604197,2.0,0.14062960263200505,1.859370397367995,2,1725238800,1725270300
128137,128138,128182,short,B,59280.0,650.5158779230769,2.0,0.10616374226021036,1.8938362577397896,3,1725332400,1725372000
128346,128347,128356,long,B,57123.8,506.25057720682526,-1.0,0.1190430425432955,-1.1190430425432956,1,1725520500,1725528600
128494,128495,128497,long,B,53751.0,818.7889783816208,-1.0,0.06564695106942164,-1.0656469510694215,0,1725653700,1725655500
129379,129380,129383,long,B,58697.0,434.11230462944513,-1.0,0.1352115555676389,-1.135211555567639,0,1726450200,1726452900
129444,129445,129502,long,B,57822.1,507.7650925763519,2.0,0.13892834113915098,1.861071658860849,4,1726508700,1726560000
129528,129529,129530,short,B,60076.1,369.5010776892377,-1.0,0.16258707654034485,-1.1625870765403448,0,1726584300,1726585200
130296,130297,130307,long,B,63791.9,535.5717265201238,-1.0,0.12566095476563816,-1.1256609547656382,1,1727275500,1727284500
130341,130342,130375,long,B,63123.7,450.5048877130321,2.0,0.15553062555146416,1.8444693744485359,2,1727316000,1727345700
130403,130404,130467,short,B,65366.1,504.5251380590271,-1.0,0.15806277226699852,-1.1580627722669985,4,1727371800,1727428500
130992,130993,131358,long,B,60753.5,1061.3600808175033,2.0,0.1296512653782962,1.8703487346217038,23,1727901900,1728230400
131157,131158,131168,short,B,61545.0,551.6675311573126,-1.0,0.11769765544074529,-1.1176976554407454,1,1728050400,1728059400
131173,131174,131352,short,B,61952.9,541.0478921795147,-1.0,0.18378115123865704,-1.1837811512386571,11,1728064800,1728225000
132156,132157,132213,short,B,66038.4,621.5015198053152,-1.0,0.12963258404458528,-1.1296325840445853,4,1728949500,1728999900
132523,132524,132727,short,B,68731.5,432.5036470864725,-1.0,0.2725399503427373,-1.2725399503427373,13,1729279800,1729462500
132835,132836,132868,long,B,67450.6,710.304236233671,-1.0,0.10540577147194395,-1.1054057714719439,2,1729560600,1729589400
133215,133216,133482,long,B,66738.7,1325.8527673216304,2.0,0.09463249547192241,1.9053675045280776,16,1729902600,1730142000
133778,133779,133796,long,B,70266.2,505.13606303028064,-1.0,0.14675420431337563,-1.1467542043133756,1,1730409300,1730424600
134767,134768,134790,short,B,81253.0,843.7712201854447,-1.0,0.10159378863521792,-1.1015937886352178,1,1731299400,1731319200
134817,134818,134824,short,B,84263.2,1107.1124407577445,-1.0,0.07611078775551242,-1.0761107877555125,0,1731344400,1731349800
134844,134845,135000,short,B,88572.0,1790.0501054107008,-1.0,0.07669427776632075,-1.0766942777663207,10,1731368700,1731508200
134846,134847,135000,short,B,87746.6,2615.450105410695,-1.0,0.05015624910168229,-1.0501562491016823,9,1731370500,1731508200
136682,136683,136723,long,B,96227.9,618.825496997204,2.0,0.18115850759863975,1.8188414924013603,3,1733022900,1733058900
137714,137715,137790,short,B,100940.0,1047.9848453950108,-1.0,0.12280568804550836,-1.1228056880455084,5,1733951700,1734019200
138186,138187,138265,short,B,106159.7,2035.375709258049,-1.0,0.06650055657259472,-1.0665005565725947,5,1734376500,1734446700
138395,138396,138405,long,B,100895.2,1032.5995289894636,-1.0,0.10308394785359827,-1.1030839478535983,1,1734564600,1734572700
138401,138402,138406,long,B,100813.1,1322.365402765994,-1.0,0.07623694614902134,-1.0762369461490213,0,1734570000,1734573600
138482,138483,138530,long,B,96909.4,1825.0002407573047,-1.0,0.061862704715672304,-1.0618627047156723,3,1734642900,1734685200
138545,138546,138613,long,B,93924.5,2050.785920899929,2.0,0.05587511052821953,1.9441248894717804,4,1734699600,1734759900
139126,139127,139196,long,B,96227.4,1194.3454592889175,-1.0,0.09829436457178428,-1.0982943645717842,4,1735222500,1735284600
139194,139195,139202,short,B,96077.0,759.0664328637358,-1.0,0.13353407634901424,-1.1335340763490143,1,1735283700,1735290000
139205,139206,139227,short,B,96743.5,1037.2241864603711,2.0,0.09840147755164166,1.9015985224483583,1,1735293600,1735312500
139209,139210,139227,short,B,96572.5,785.3157526112482,2.0,0.12973633492162384,1.8702636650783762,1,1735297200,1735312500
139478,139479,139509,long,B,93666.7,770.3739097326761,-1.0,0.13496048566348537,-1.1349604856634854,2,1735539300,1735566300
139811,139812,139903,short,B,97062.0,912.6121365252329,-1.0,0.1414538058758664,-1.1414538058758663,6,1735839000,1735920900
141250,141251,141259,short,B,104697.2,676.2266210421658,-1.0,0.1548256113292997,-1.1548256113292996,0,1737134100,1737141300
141263,141264,141292,short,B,105248.0,994.0202645873942,2.0,0.11170460397614726,1.8882953960238527,1,1737145800,1737171000
141264,141265,141310,short,B,104989.3,1252.7202645873913,2.0,0.09763754762942717,1.9023624523705729,3,1737146700,1737187200
141721,141722,141726,long,B,104367.6,700.1950577304087,-1.0,0.15725306367757033,-1.1572530636775704,1,1737558000,1737561600
142793,142794,142796,long,B,97050.5,604.3223970453546,2.0,0.16059391555649447,1.8394060844435056,0,1738522800,1738524600
142808,142809,142815,long,B,97140.0,968.0814516599348,-1.0,0.10586165019924362,-1.1058616501992435,1,1738536300,1738541700
142808,142809,142815,long,B,97140.0,968.0814516599348,-1.0,0.10586165019924362,-1.1058616501992435,1,1738536300,1738541700
