time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1620543600,58401.36,58419.96,58196.95,58217.82,1636.046,2618.451950000004,-26.58998342432961,-16.7261812218462,-9.86380220248341,-4.07740732314699,0,,,0,100,60,-60,53,-53,-93,-103
1620544500,58217.82,58272.17,57970,58110.5,2607.4,2654.5278500000045,-42.04335519774294,-27.530748069478122,-14.512607128264818,-6.195722381415607,0,,,0,100,60,-60,53,-53,-93,-103
1620545400,58110.5,58120.78,57888,57926.23,3140.157,2687.198100000004,-54.8199072460857,-41.15108195605275,-13.668825290032949,-8.15169412368815,0,,,0,100,60,-60,53,-53,-93,-103
1620546300,57926.23,58096.46,57731.37,57997.2,2837.763,2736.889850000004,-61.56486793506299,-52.80937679296388,-8.75549114209911,-10.261252745547159,0,,,0,100,60,-60,53,-53,-93,-103
1620547200,57997.21,58059.08,57868.76,57967.39,1529.996,2708.6240500000044,-63.015620626233726,-59.800131935794134,-3.2154886904395923,-12.9680558889092,0,,,0,100,60,-60,53,-53,-93,-103
1620548100,57967.38,58181.6,57870.06,58153.38,2141.289,2693.873450000004,-58.103993746935345,-60.89482743607736,2.790833689142012,-14.615137817940333,0,-60.89482743607736,,0,100,60,-60,53,-53,-93,-103
1620549000,58153.38,58250,58101.53,58132.01,1492.328,2611.3807500000044,-48.21230610709973,-56.44397349342293,8.231667386323203,-14.653501415941905,0,,,0,100,60,-60,53,-53,-93,-103
1620549900,58132.01,58308.3,58062.89,58212.1,1631.176,2452.8178000000044,-37.53550216133321,-47.950600671789424,10.415098510456211,-14.209187873805423,0,,,0,100,60,-60,53,-53,-93,-103
1620550800,58211.6,58284.64,58010.98,58031.06,1649.631,2253.5003000000042,-35.7735959554309,-40.50713474128795,4.73353878585705,-14.842672265432935,0,,,0,100,60,-60,53,-53,-93,-103
1620551700,58035.57,58437.02,57971.04,58257.13,2876.511,1962.4792000000045,-23.682538772895512,-32.33054562988654,8.648006856991024,-14.673947086065498,0,,,0,100,60,-60,53,-53,-93,-103
1620552600,58257.12,58275.95,57643.04,57924.41,5448.82,2049.6454500000045,-36.39508857203229,-31.95040776678623,-4.444680805246062,-17.464140229597422,0,,-31.95040776678623,0,100,60,-60,53,-53,-93,-103
1620553500,57924.41,58125.58,57842.32,58004.25,2520.888,2074.2258000000043,-40.699662101474736,-33.59242981546752,-7.107232286007218,-18.82775006104711,0,,,0,100,60,-60,53,-53,-93,-103
1620554400,58004.24,58007.15,57688.64,57713.87,2562.006,2084.731750000004,-52.503169994508056,-43.19930688933837,-9.30386310516969,-21.601512524269573,0,,,0,100,60,-60,53,-53,-93,-103
1620555300,57713.87,57888,57600.01,57862.19,3098.608,2176.355500000004,-58.60833923772524,-50.60372377790268,-8.00461545982256,-22.98894883732751,0,,,0,100,60,-60,53,-53,-93,-103
1620556200,57862.18,57943.28,57750.7,57929.1,1530.44,2171.314400000004,-56.35740013677851,-55.8229697896706,-0.5344303471079073,-22.097491840845965,0,,,0,100,60,-60,53,-53,-93,-103
1620557100,57929.1,58113.38,57926.76,58027.03,2074.485,2193.5976500000043,-43.53671724726496,-52.83415220725624,9.297434959991278,-19.110662247787182,0,-52.83415220725624,,0,100,60,-60,53,-53,-93,-103
1620558000,58027.02,58147.19,57950,58115.04,1525.699,2203.539400000004,-29.632962404259246,-43.175693262767574,13.542730858508328,-15.800700600427346,0,,,0,100,60,-60,53,-53,-93,-103
1620558900,58115.03,58202.64,57980,58101.32,1594.754,2235.348950000004,-17.091003356544057,-30.086894336022763,12.995890979478705,-16.915594883306508,0,,,0,100,60,-60,53,-53,-93,-103
1620559800,58101.32,58285.64,58064.36,58175.18,2214.573,2288.6138000000037,-2.286518865506876,-16.33682820877007,14.050309343263192,-16.344920162908434,0,,,0,100,60,-60,53,-53,-93,-103
1620560700,58175.62,58225,57975,57975.01,1854.073,2298.332150000004,-0.8299389118839962,-6.7358203779783175,5.905881466094321,-15.34836468631098,0,,,0,100,60,-60,53,-53,-93,-103
1620561600,57975,58077.21,57200,57303.18,8551.765,2644.118100000004,-28.44037904439058,-10.518945607260493,-17.921433437130084,-16.973386369776,0,,-10.518945607260493,0,100,60,-60,53,-53,-93,-103
1620562500,57303.19,57417,56808.15,56996.42,11632.121,3095.3541500000038,-51.24337034817626,-26.837896101483622,-24.40547424669264,-18.12889451142856,0,,,0,100,60,-60,53,-53,-93,-103
1620563400,56996.41,57282.8,56918.69,57193.84,5785.493,3227.6209500000036,-60.129434715551845,-46.60439470270624,-13.525040012845608,-19.49874828372351,0,,,0,100,60,-60,53,-53,-93,-103
1620564300,57193.85,57219.58,56316,56523.14,9739.865,3572.726050000004,-70.35269545852276,-60.575166840750306,-9.777528617772454,-20.621752952567206,0,,,0,100,60,-60,53,-53,-93,-103
1620565200,56523.14,57052.84,56495,57016.65,7091.513,3850.8019000000045,-71.24369165743116,-67.24194061050193,-4.001751046929229,-20.227820526722287,0,,,0,100,60,-60,53,-53,-93,-103
1620566100,57014.11,57100,56875,56907.85,2913.648,3889.4198500000043,-68.01843085852323,-69.87160599149239,1.853175132969156,-21.172503533343377,1,-69.87160599149239,,0,100,60,-60,53,-53,-93,-103
1620567000,56907.86,57152.56,56855.94,57117.11,2862.314,3957.9191500000043,-62.62445403375406,-67.2955255165695,4.671071482815435,-18.58745986474157,0,,,0,100,60,-60,53,-53,-93,-103
1620567900,57117.11,57475.32,57115,57284,4441.761,4098.448400000004,-50.83003468062875,-60.49097319096868,9.660938510339932,-15.18096623205489,0,,,0,100,60,-60,53,-53,-93,-103
1620568800,57284.01,57529.81,57284,57330.67,4196.364,4225.785050000004,-38.186169991506574,-50.54688623529646,12.360716243789888,-12.586674961749614,0,,,0,100,60,-60,53,-53,-93,-103
1620569700,57330.84,57461.77,57222.92,57375,2318.655,4197.892250000004,-28.861200097214862,-39.29246825645006,10.431268159235195,-10.695204717467542,0,,,0,100,60,-60,53,-53,-93,-103
1620570600,57375,57433,57237.95,57329.37,1737.098,4012.306150000004,-22.008229009818784,-29.685199699513408,7.676970689694624,-9.996817926760377,0,,,0,100,60,-60,53,-53,-93,-103
