time,open,high,low,close,Smoothed Heiken Ashi (Open),Smoothed Heiken Ashi (High,Smoothed Heiken Ashi (Low),Smoothed Heiken Ashi (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Bars (Open),Bars (High,Bars (Low),Bars (Close),Mny Flow
1746057600,2.1897,2.1957,2.1858,2.1925,,,,,2.1911,2.1957,2.1858,2.190925,2.1911,2.1957,2.1858,2.190925,
1746058500,2.1926,2.1948,2.1896,2.1927,,,,,2.1910125000000003,2.1948,2.1896,2.192425,2.1910125000000003,2.1948,2.1896,2.192425,
1746059400,2.1927,2.1927,2.187,2.1901,,,,,2.19171875,2.1927,2.187,2.190625,2.19171875,2.1927,2.187,2.190625,
1746060300,2.1901,2.1964,2.19,2.1956,,,,,2.191171875,2.1964,2.19,2.193025,2.191171875,2.1964,2.19,2.193025,
1746061200,2.1957,2.2019,2.1948,2.198,,,,,2.1920984375000003,2.2019,2.1920984375000003,2.1976,2.1920984375000003,2.2019,2.1920984375000003,2.1976,
1746062100,2.1979,2.2026,2.1976,2.1992,,,,,2.19484921875,2.2026,2.19484921875,2.199325,2.19484921875,2.2026,2.19484921875,2.199325,
1746063000,2.1992,2.2037,2.196,2.199,,,,,2.197087109375,2.2037,2.196,2.199475,2.197087109375,2.2037,2.196,2.199475,
1746063900,2.1991,2.2015,2.195,2.2007,,,,,2.1982810546875,2.2015,2.195,2.1990749999999997,2.1982810546875,2.2015,2.195,2.1990749999999997,
1746064800,2.2007,2.2098,2.2,2.2064,,,,,2.1986780273437496,2.2098,2.1986780273437496,2.204225,2.1986780273437496,2.2098,2.1986780273437496,2.204225,
1746065700,2.2064,2.2189,2.2062,2.2186,2.1947448486328125,2.2018,2.1930477197265623,2.1979225,2.201451513671875,2.2189,2.201451513671875,2.212525,2.201451513671875,2.2189,2.201451513671875,2.212525,
1746066600,2.2187,2.2193,2.2104,2.2119,2.1969709228515626,2.2049818181818184,2.195582362837358,2.2010411363636364,2.2069882568359374,2.2193,2.2069882568359374,2.215075,2.2069882568359374,2.2193,2.2069882568359374,2.215075,
1746067500,2.2119,2.2143,2.2017,2.2029,2.1995274147727275,2.2066760330578514,2.196694660503293,2.202251838842975,2.2110316284179685,2.2143,2.2017,2.2077,2.2110316284179685,2.2143,2.2017,2.2077,
1746068400,2.2029,2.214,2.202,2.2078,2.2013162146702285,2.2080076634109695,2.197659267684512,2.2030560499624343,2.2093658142089843,2.214,2.202,2.206675,2.2093658142089843,2.214,2.202,2.206675,
1746069300,2.2078,2.2093,2.2035,2.2082,2.2025351587491855,2.208242633699884,2.198721219014601,2.2038094954238097,2.208020407104492,2.2093,2.2035,2.2072,2.208020407104492,2.2093,2.2035,2.2072,
1746070200,2.2082,2.2133,2.2062,2.2078,2.203457894167924,2.2091621548453597,2.200080997375583,2.204730496255844,2.207610203552246,2.2133,2.2062,2.208875,2.207610203552246,2.2133,2.2062,2.208875,
1746071100,2.2079,2.2079,2.2024,2.2032,2.2043278410057785,2.2089949633782258,2.200502634216386,2.204843133300236,2.208242601776123,2.208242601776123,2.2024,2.20535,2.208242601776123,2.208242601776123,2.2024,2.20535,
1746072000,2.2033,2.2077,2.2014,2.2057,2.204776651893466,2.2087595154912756,2.2006657916315886,2.204785290882011,2.206796300888062,2.2077,2.2014,2.204525,2.206796300888062,2.2077,2.2014,2.204525,
1746072900,2.2058,2.2058,2.1979,2.198,2.2049373789026596,2.208221421765589,2.200162920425845,2.2042561470852817,2.205660650444031,2.2058,2.1979,2.2018750000000002,2.205660650444031,2.2058,2.1979,2.2018750000000002,
1746073800,2.198,2.2023,2.196,2.2011,2.204724732778906,2.207411676939485,2.199406025802964,2.203364120342503,2.2037678252220156,2.2037678252220156,2.196,2.19935,2.2037678252220156,2.2037678252220156,2.196,2.19935,
1746074700,2.2012,2.206,2.1985,2.2059,2.2041491291120154,2.2071550084050333,2.1992412938387886,2.2032797348256845,2.2015589126110076,2.206,2.1985,2.2029,2.2015589126110076,2.206,2.1985,2.2029,
1746075600,2.206,2.21,2.2033,2.2094,2.2038000976926497,2.207672279604118,2.1997845961054643,2.203987964857378,2.2022294563055036,2.21,2.2022294563055036,2.2071750000000003,2.2022294563055036,2.21,2.2022294563055036,2.2071750000000003,
1746076500,2.2094,2.2131,2.208,2.2098,2.2039641214126684,2.208659137857915,2.200678711023153,2.205094698519673,2.204702228152752,2.2131,2.204702228152752,2.210075,2.204702228152752,2.2131,2.204702228152752,2.210075,
1746077400,2.2099,2.2146,2.2073,2.2116,2.2045867564424335,2.2097392946110213,2.2018825817462164,2.2061411169706417,2.207388614076376,2.2146,2.2073,2.2108499999999998,2.207388614076376,2.2146,2.2073,2.2108499999999998,
1746078300,2.2116,2.2141,2.2094,2.2109,2.2054108565507526,2.2105321501362902,2.2031983499811205,2.207115459339616,2.209119307038188,2.2141,2.209119307038188,2.2115,2.209119307038188,2.2141,2.209119307038188,2.2115,
1746079200,2.211,2.214,2.201,2.2021,2.206301546908633,2.2111626682933285,2.2027986499845533,2.2070990121869585,2.210309653519094,2.214,2.201,2.207025,2.210309653519094,2.214,2.201,2.207025,
1746080100,2.2022,2.2059,2.1996,2.2046,2.206731688699708,2.2107089698326408,2.202217077260089,2.2063673736075113,2.2086673267595467,2.2086673267595467,2.1996,2.203075,2.2086673267595467,2.2086673267595467,2.1996,2.203075,
1746081000,2.2046,2.2053,2.1971,2.198,2.206575229550629,2.209829368659392,2.2012866995764364,2.205436942042509,2.2058711633797734,2.2058711633797734,2.1971,2.20125,2.2058711633797734,2.2058711633797734,2.1971,2.20125,
1746081900,2.198,2.1991,2.1954,2.1957,2.206027111757767,2.208689589210391,2.200216390562539,2.203912043489326,2.203560581689887,2.203560581689887,2.1954,2.19705,2.203560581689887,2.203560581689887,2.1954,2.19705,
1746082800,2.1956,2.1981,2.1918,2.1971,2.204986780682708,2.207165171325764,2.1986861377329863,2.202409853763994,2.2003052908449434,2.2003052908449434,2.1918,2.1956500000000005,2.2003052908449434,2.2003052908449434,2.1918,2.1956500000000005,
1746083700,2.1971,2.1994,2.1951,2.1986,2.2037123924535744,2.205753321993807,2.198034112690625,2.2015262439887224,2.1979776454224718,2.1994,2.1951,2.1975499999999997,2.1979776454224718,2.1994,2.1951,2.1975499999999997,
1746084600,2.1985,2.2006,2.1955,2.196,2.2026308343186036,2.2048163543585693,2.1975733649286933,2.2008214723544093,2.1977638227112357,2.2006,2.1955,2.1976500000000003,2.1977638227112357,2.2006,2.1955,2.1976500000000003,
