time,open,high,low,close,Volume,Volume MA,Lt Blue Wave,Blue Wave,VWAP,Mny Flow,Buy,Blue Wave Crossing UP,Blue Wave Crossing Down,Zero,100%,OB 1 Solid,OS 1 Solid,Trigger 1,Trigger 2,Plot,Plot
1735689600,93548.8,94449.2,93460.2,94363.6,5744.609,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735693200,94363.6,94363.7,93545,93588,3991.464,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735696800,93587.9,94082.4,93561.8,94064.4,2297.236,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735700400,94064.4,94070.2,93692.6,93810,1928.71,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735704000,93810,93810.1,93502,93545,2241.616,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735707600,93544.9,93914.7,93520.3,93760,2482.025,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735711200,93760,93760,93533.3,93734.2,1970.927,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735714800,93734.2,93785.4,93627.7,93660.7,1157.915,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735718400,93660.7,93735.2,93258.8,93398.2,3525.325,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735722000,93398.2,93462.9,92796.5,93382.1,8669.812,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735725600,93382.1,93510,93250.1,93307.7,2989.11,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735729200,93307.8,93692.3,93160,93420.1,3820.741,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735732800,93420.1,93967.9,93375,93788.3,4760.931,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735736400,93788.4,94035.4,93570,93995.2,3460.306,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735740000,93995.3,94430,93622.7,94147.2,9401.935,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735743600,94147.2,94489.5,93854.4,94409.9,4503.897,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735747200,94409.9,94475,93900,94070.1,4168.835,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735750800,94070.1,94180,93729.2,94123.7,3256.958,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735754400,94123.6,94375.1,93918.6,94321.6,2460.722,,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735758000,94321.6,94823.2,94129.7,94612.1,5021.183,3892.71285,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735761600,94612.1,94850,94561.7,94767.3,2694.085,3740.1866500000006,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735765200,94767.3,95161.2,94661,94962.4,5078.627,3794.5448000000006,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735768800,94962.4,94985.6,94662.5,94770.6,2550.915,3807.2287499999998,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735772400,94770.5,94940,94522.1,94580.9,3058.776,3863.7320499999996,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735776000,94580.9,95369.4,94357.4,95112.2,9868.473,4245.0749,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735779600,95112.2,95523.5,94698.7,94846.7,6455.116,4443.72945,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735783200,94846.6,95222.8,94786.8,95222.7,3931.154,4541.7408,,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735786800,95222.8,95289.5,94900,95000,2543.974,4611.04375,68.59724954008183,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735790400,95000,96031.4,94971.3,95698.7,9450.259,4907.29045,74.43603586171524,,,,0,,,0,100,60,-60,53,-53,-93,-103
1735794000,95698.7,95794,95380,95579.5,4304.61,4689.03035,75.67578076300923,72.90302205493543,2.7727587080737948,,0,,,0,100,60,-60,53,-53,-93,-103
1735797600,95579.6,95691.2,95326.9,95569,2762.217,4677.6857,73.27287878434781,74.46156513635742,-1.1886863520096114,,0,,74.46156513635742,0,100,60,-60,53,-53,-93,-103
1735801200,95569.1,95897.4,95493.2,95815.3,3623.189,4667.8081,73.39873422030742,74.11579792255482,-0.7170637022474011,,0,,,0,100,60,-60,53,-53,-93,-103
1735804800,95815.4,96204.2,95612.5,96125.3,6135.686,4736.54585,75.2444322767374,73.97201509379754,1.2724171829398614,,0,73.97201509379754,,0,100,60,-60,53,-53,-93,-103
1735808400,96125.2,96800,96012,96722,8406.161,4983.838600000001,80.80372598231779,76.48229749312087,4.321428489196919,,0,,,0,100,60,-60,53,-53,-93,-103
1735812000,96721.9,96794.2,96515,96693.9,5842.919,4805.887800000001,82.87678598171314,79.6416480802561,3.235137901457037,,0,,,0,100,60,-60,53,-53,-93,-103
1735815600,96693.9,96870.9,96438.4,96715.4,4864.523,4823.919100000001,81.51036417620529,81.7302920467454,-0.21992787054011842,,0,,81.7302920467454,0,100,60,-60,53,-53,-93,-103
1735819200,96715.4,96888.6,96575.2,96829.9,5272.205,4879.087600000001,79.29558784079117,81.2275793329032,-1.931991492112033,,0,,,0,100,60,-60,53,-53,-93,-103
1735822800,96830,96991.8,96403.9,96426.1,6788.169,5055.648150000001,73.73082047361454,78.178924163537,-4.448103689922462,,0,,,0,100,60,-60,53,-53,-93,-103
1735826400,96426,97440,95910.8,97216.3,26301.626,6247.693350000001,71.63624605062087,74.88755145500886,-3.251305404387992,,0,,,0,100,60,-60,53,-53,-93,-103
1735830000,97216.7,97295.2,96112.4,96428.5,14355.632,6714.415800000001,64.81705464674579,70.0613737236604,-5.244319076914607,,0,,,0,100,60,-60,53,-53,-93,-103
1735833600,96428.5,97650,96018.7,97195.5,17340.669,7446.745000000001,64.3996335202589,66.95097807254184,-2.5513445522829414,,0,,,0,100,60,-60,53,-53,-93,-103
1735837200,97195.5,97603.2,96300,96734.4,12161.399,7800.883600000001,61.31044730623736,63.50904515774735,-2.1985978515099944,,0,,,0,100,60,-60,53,-53,-93,-103
1735840800,96734.4,97338.5,96372.5,97288.4,7153.047,8030.9902,60.065941824574146,61.92534088369013,-1.8593990591159866,,0,,,0,100,60,-60,53,-53,-93,-103
1735844400,97288.5,97777,97166,97292.7,7969.638,8276.5333,64.5212948496048,61.965894660138765,2.5554001894660345,,0,61.965894660138765,,0,100,60,-60,53,-53,-93,-103
1735848000,97292.7,97822.4,97250,97265.8,6730.277,8119.6235,65.89499141103174,63.49407602840356,2.4009153826281775,,0,,,0,100,60,-60,53,-53,-93,-103
1735851600,97265.9,97324.8,97012.6,97180,3206.172,7957.176299999999,60.376370245482825,63.597552168706464,-3.2211819232236394,,0,,63.597552168706464,0,100,60,-60,53,-53,-93,-103
1735855200,97180,97180.1,96642.7,96863.8,3587.248,7939.980999999998,48.66200358106247,58.31112174585902,-9.649118164796548,,0,,,0,100,60,-60,53,-53,-93,-103
1735858800,96863.8,97057,96751.6,96967.5,2591.132,7942.3389,39.71206085075505,49.58347822576678,-9.871417375011731,,0,,,0,100,60,-60,53,-53,-93,-103
1735862400,96967.6,97045.1,96760,96799.9,3127.288,7626.19035,30.2409030614449,39.538322497754145,-9.297419436309244,,0,,,0,100,60,-60,53,-53,-93,-103
1735866000,96800,96988,96622,96960.5,3060.294,7563.974550000001,21.99502408989492,30.64932933403163,-8.654305244136712,,0,,,0,100,60,-60,53,-53,-93,-103
1735869600,96960.6,97325.7,96825,96938,3661.927,7608.96005,23.317378940324417,25.18443536388808,-1.867056423563664,,0,,,0,100,60,-60,53,-53,-93,-103
1735873200,96938.1,97065.8,96785.7,97019.1,1539.117,7504.756449999999,20.238263248107938,21.850222092775763,-1.611958844667825,,0,,,0,100,60,-60,53,-53,-93,-103
1735876800,97019.1,97034.9,96721.9,96779.2,2087.706,7302.35745,10.61744650903955,18.05769623249064,-7.440249723451089,,0,,,0,100,60,-60,53,-53,-93,-103
1735880400,96779.3,96833.9,96555,96727.3,3071.717,7035.635250000001,-4.012502047033378,8.947735903371374,-12.960237950404752,,0,,,0,100,60,-60,53,-53,-93,-103
1735884000,96727.3,96884.6,96460.4,96504.8,2913.301,6889.154350000002,-17.497938653729385,-3.630998063907738,-13.866940589821647,,0,,,0,100,60,-60,53,-53,-93,-103
1735887600,96504.7,96614.8,96236.6,96275,6420.965,6966.976450000002,-33.72914993686494,-18.413196879209234,-15.315953057655708,,0,,,0,100,60,-60,53,-53,-93,-103
1735891200,96275.1,96497,96068,96090.6,5565.314,6981.631900000003,-46.26111773399843,-32.496068774864256,-13.765048959134177,,0,,,0,100,60,-60,53,-53,-93,-103
1735894800,96090.6,96673.8,96061.5,96511.8,4941.962,6889.321550000003,-47.044672702167226,-42.34498012434353,-4.699692577823697,,0,,,0,100,60,-60,53,-53,-93,-103
1735898400,96511.8,96609.9,96362.3,96443.9,2275.109,5687.995700000003,-44.666712831690646,-45.99083442261877,1.3241215909281223,,0,-45.99083442261877,,0,100,60,-60,53,-53,-93,-103
1735902000,96443.8,96788,96439.5,96710.5,3327.347,5136.581450000003,-34.093834587547846,-41.935073373801906,7.84123878625406,,0,,,0,100,60,-60,53,-53,-93,-103
1735905600,96710.4,96886.1,96615.3,96615.4,3329.887,4436.042350000002,-22.522014823115803,-33.76085408078476,11.238839257668957,,0,,,0,100,60,-60,53,-53,-93,-103
1735909200,96615.3,96797.6,96422.5,96464.1,4620.659,4059.005350000002,-21.886628474137893,-26.167492628267183,4.28086415412929,,0,,,0,100,60,-60,53,-53,-93,-103
1735912800,96464,97321,96464,96970.4,12345.567,4318.6313500000015,-1.9720701846368343,-15.460237827296849,13.488167642660015,,0,,,0,100,60,-60,53,-53,-93,-103
1735916400,96970.4,97637.7,96707.3,97479.5,13608.294,4600.564150000001,20.67070693202436,-1.0626639089167942,21.733370840941152,,0,,,0,100,60,-60,53,-53,-93,-103
1735920000,97479.6,98423,97353.6,97822.3,16372.957,5082.698150000001,42.629056204435884,20.442564317274464,22.18649188716142,,0,,,0,100,60,-60,53,-53,-93,-103
1735923600,97822.4,98259.8,97784.3,97986.8,5541.175,5199.448300000001,54.72640761301203,39.342056916490755,15.384350696521274,,0,,,0,100,60,-60,53,-53,-93,-103
1735927200,97986.8,98665,97955,98483.7,6684.239,5354.297850000001,63.959955736148885,53.77180651786559,10.188149218283293,,0,,,0,100,60,-60,53,-53,-93,-103
1735930800,98483.7,98949,98451.9,98545.5,7942.652,5621.873850000001,69.9861101007927,62.890824483317864,7.095285617474836,33.83142483772288,0,,,0,100,60,-60,53,-53,-93,-103
1735934400,98545.6,98705,98248.5,98269.5,5463.411,5738.68,68.89281740532135,67.6129610807543,1.2798563245670493,35.77253165192631,0,,,0,100,60,-60,53,-53,-93,-103
1735938000,98269.5,98383.2,98143.6,98222.7,2800.3,5725.680300000001,64.49659393550938,67.79184048054114,-3.295246545031759,38.359777493953366,0,,67.79184048054114,0,100,60,-60,53,-53,-93,-103
1735941600,98222.6,98481.1,98200,98258.8,2056.984,5645.433150000001,61.009755608048714,64.79972231629314,-3.789966708244428,38.998514322548324,0,,,0,100,60,-60,53,-53,-93,-103
1735945200,98258.8,98341,98028.5,98145.7,2462.502,5691.602400000001,55.001081144357116,60.169143562638396,-5.168062418281281,38.12116412781804,0,,,0,100,60,-60,53,-53,-93,-103
1735948800,98145.7,98260,97828.1,97912,4278.998,5801.1669999999995,45.930182565812046,53.980339772739285,-8.050157206927238,34.72109874652783,0,,,0,100,60,-60,53,-53,-93,-103
1735952400,97912.1,98062.7,97762.1,97990.4,2329.236,5764.04295,36.58956504077366,45.84027625031427,-9.250711209540611,31.548133734463555,0,,,0,100,60,-60,53,-53,-93,-103
1735956000,97990.4,98272.6,97811,98267.4,2660.099,5751.38285,34.54614745928187,39.02196502195585,-4.475817562673981,29.759465697931734,0,,,0,100,60,-60,53,-53,-93,-103
1735959600,98267.5,98267.5,98000.1,98149.4,2528.278,5556.7485,33.33753679949931,34.82441643318494,-1.486879633685632,28.759518098385346,0,,,0,100,60,-60,53,-53,-93,-103
1735963200,98149.3,98149.4,97830,97970.5,2278.305,5392.39805,25.340716530452568,31.074800263077908,-5.73408373262534,27.728970357945805,0,,,0,100,60,-60,53,-53,-93,-103
1735966800,97970.4,98162.4,97950,98087.3,1901.725,5240.3862,23.031928247832507,27.236727192594785,-4.204798944762278,28.261247848389043,0,,,0,100,60,-60,53,-53,-93,-103
1735970400,98087.3,98177.1,98003.2,98089.9,1419.475,5197.6045,22.43942252026768,23.60402243285091,-1.1645999125832311,28.2816625078622,0,,,0,100,60,-60,53,-53,-93,-103
1735974000,98089.9,98300,98062.8,98244.2,2143.615,5138.417900000001,28.46397261652363,24.6451077948746,3.8188648216490293,28.889412432744617,0,24.6451077948746,,0,100,60,-60,53,-53,-93,-103
1735977600,98244.2,98300,97853,97870,3366.568,5140.251950000001,18.8340757691348,23.245823635308696,-4.411747866173897,25.173373016665792,0,,23.245823635308696,0,100,60,-60,53,-53,-93,-103
1735981200,97870,97950,97438.2,97644.3,6694.994,5243.968700000001,-4.65859833477429,14.213150016961373,-18.87174835173566,19.728505325568584,0,,,0,100,60,-60,53,-53,-93,-103
1735984800,97644.3,97813,97543.1,97740,2618.766,4757.6286500000015,-17.908604405979055,-1.244375657206189,-16.664228748772867,17.292867968202454,0,,,0,100,60,-60,53,-53,-93,-103
1735988400,97739.9,97875,97650.8,97831.8,1946.401,4174.5340000000015,-22.61196054911566,-15.05972109662301,-7.5522394524926515,16.90634174842053,0,,,0,100,60,-60,53,-53,-93,-103
1735992000,97831.8,97971.9,97751.4,97835.2,2700.114,3490.8918500000023,-22.109153766672435,-20.876572907255724,-1.2325808594167107,16.661756666003146,0,,,0,100,60,-60,53,-53,-93,-103
1735995600,97835.1,98032.1,97698.3,97924.4,3313.132,3379.489700000002,-19.25135797129699,-21.32415742902837,2.0727994577313815,16.523414413007643,0,-21.32415742902837,,0,100,60,-60,53,-53,-93,-103
1735999200,97924.3,98054.1,97777,97992,2487.961,3169.675800000002,-11.983261313700053,-17.781257683889834,5.7979963701897805,16.12553134706902,0,,,0,100,60,-60,53,-53,-93,-103
1736002800,97992,98117.6,97472,97623.6,6723.905,3108.7384500000016,-23.16301768320027,-18.132545656065776,-5.030472027134493,13.896493472359168,0,,-18.132545656065776,0,100,60,-60,53,-53,-93,-103
1736006400,97623.5,97822.2,97535.7,97677.9,2797.839,2975.459850000002,-33.42386349075272,-22.856714162551015,-10.567149328201708,9.908864858234507,0,,,0,100,60,-60,53,-53,-93,-103
1736010000,97677.8,98018,97645.1,97982.5,1963.982,2933.6439500000015,-23.974135873095115,-26.853672349016033,2.8795364759209185,9.005747277153642,0,-26.853672349016033,,0,100,60,-60,53,-53,-93,-103
1736013600,97982.6,98106,97858,97931.9,2477.423,2954.665900000002,-9.905353174502274,-22.434450846116704,12.52909767161443,9.5354537242499,0,,,0,100,60,-60,53,-53,-93,-103
1736017200,97931.9,98334.6,97891.1,98120.3,2747.821,2968.9318500000018,8.86739914630368,-8.337363300431237,17.204762446734918,10.485507992208122,0,,,0,100,60,-60,53,-53,-93,-103
1736020800,98120.4,98662,98120.3,98577.4,4884.202,2999.1920500000015,31.86658115751784,10.276209043106414,21.590372114411423,11.761256149690812,0,,,0,100,60,-60,53,-53,-93,-103
1736024400,98577.4,98760.9,98300,98335.8,3607.559,3063.1082000000015,43.79869674921278,28.177559017678103,15.621137731534677,11.026056955919922,0,,,0,100,60,-60,53,-53,-93,-103
1736028000,98335.8,98461.1,98232,98372.5,1780.797,3019.1431000000016,46.511522874502035,40.725600260410886,5.785922614091149,9.749126575652072,0,,,0,100,60,-60,53,-53,-93,-103
1736031600,98372.4,98390.5,98076.4,98173.2,2263.439,3005.9011500000015,41.806989030968346,44.039069551561056,-2.23208052059271,8.291139460411129,0,,44.039069551561056,0,100,60,-60,53,-53,-93,-103
1736035200,98173.2,98349.8,98108.3,98178.3,1534.445,2968.7081500000013,37.64950377021471,41.9893385585617,-4.339834788346991,6.973104337318239,0,,,0,100,60,-60,53,-53,-93,-103
1736038800,98178.3,98287.7,98001.1,98086.6,2034.128,2975.3283000000015,28.385941134855777,35.947477978679615,-7.561536843823838,5.9920743718859,0,,,0,100,60,-60,53,-53,-93,-103
1736042400,98086.6,98196.7,98067,98195.5,1087.736,2958.741350000001,22.82041342781415,29.61861944429488,-6.79820601648073,4.797911579906133,0,,,0,100,60,-60,53,-53,-93,-103
1736046000,98195.5,98200,98030,98160.1,1000.43,2901.5821000000014,16.070418185801717,22.425590916157216,-6.355172730355498,4.948739584108958,0,,,0,100,60,-60,53,-53,-93,-103
1736049600,98160,98496.3,98160,98319.6,3094.445,2887.9759500000014,27.56156424062977,22.15079861808188,5.410765622547892,4.905950453581672,0,22.15079861808188,,0,100,60,-60,53,-53,-93,-103
1736053200,98319.6,98473.3,98225.3,98307.4,2003.14,2653.3832500000017,34.93378387770558,26.18858876804569,8.745195109659889,5.290384986646089,0,,,0,100,60,-60,53,-53,-93,-103
1736056800,98307.3,98463.4,98250,98413,1256.599,2585.2749000000013,41.55998804385678,34.68511205406404,6.874875989792734,5.459771193399637,0,,,0,100,60,-60,53,-53,-93,-103
1736060400,98412.9,98430.5,98225.3,98225.3,1010.052,2538.4574500000017,38.95529395406393,38.4830219585421,0.4722719955218295,2.9455935929162465,0,,,0,100,60,-60,53,-53,-93,-103
1736064000,98225.3,98225.4,97712.2,97826,5872.017,2697.052600000002,11.161325190403655,30.558869062774793,-19.397543872371138,-1.1129137252621981,0,,30.558869062774793,0,100,60,-60,53,-53,-93,-103
1736067600,97825.9,97901.5,97596,97620,2748.312,2668.811600000002,-12.750726492376366,12.45529755069708,-25.206024043073448,-3.433284983577992,0,,,0,100,60,-60,53,-53,-93,-103
1736071200,97619.9,97739.8,97533.6,97693.8,2889.49,2688.8880500000014,-27.61981660181027,-9.736405967927654,-17.88341063388262,-3.6299284019078915,0,,,0,100,60,-60,53,-53,-93,-103
1736074800,97693.8,97800,97569.6,97609.5,1684.387,2436.9121500000015,-35.93443579986317,-25.43499296468326,-10.499442835179906,-3.3950637025881907,0,,,0,100,60,-60,53,-53,-93,-103
1736078400,97609.5,97920,97520.6,97720,3267.791,2460.4097500000016,-38.65373706322753,-34.06932982163365,-4.58440724159388,-2.4210963306995605,0,,,0,100,60,-60,53,-53,-93,-103
1736082000,97720.1,97988,97633.9,97654.6,2646.162,2494.5187500000015,-38.40906045774168,-37.66574444027745,-0.743316017464231,-1.5133199650739972,0,,,0,100,60,-60,53,-53,-93,-103
1736085600,97654.5,97932.7,97227,97811.1,8117.988,2776.5470000000014,-41.605596145547814,-39.55613122217233,-2.0494649233754814,-2.4932876346819812,0,,,0,100,60,-60,53,-53,-93,-103
1736089200,97811,98248.5,97641.9,97986.6,5172.758,2897.793850000001,-28.846878593105778,-36.28717839879842,7.440299805692639,-0.4264709754031558,0,-36.28717839879842,,0,100,60,-60,53,-53,-93,-103
1736092800,97987.1,98297.3,97888,97995.7,3155.934,2811.3804500000015,-14.443618061437407,-28.298697600030327,13.85507953859292,2.6733129411942134,0,,,0,100,60,-60,53,-53,-93,-103
1736096400,97995.6,98038.7,97618,97695.1,3154.156,2788.7103000000016,-18.027144166472503,-20.439213607005218,2.412069440532715,4.157495445649316,0,,,0,100,60,-60,53,-53,-93,-103
1736100000,97695.1,97893.7,97530,97872,2854.515,2842.3962000000015,-21.446998907925877,-17.972587045278583,-3.474411862647294,5.421857457095045,0,,-17.972587045278583,0,100,60,-60,53,-53,-93,-103
1736103600,97872,98088,97804.9,98050,3358.659,2897.1572000000015,-10.12683508284301,-16.533659385747114,6.406824302904104,8.26324892253564,0,-16.533659385747114,,0,100,60,-60,53,-53,-93,-103
1736107200,98050,98687.6,97986.3,98244.9,6344.976,3137.6837500000015,11.50502976166459,-6.689601409701417,18.194631171366005,12.298848200698554,0,,,0,100,60,-60,53,-53,-93,-103
1736110800,98244.8,98500,98186,98475.4,2967.315,3184.343100000002,26.44880532069707,9.275666666506217,17.17313865419085,14.7168713842546,0,,,0,100,60,-60,53,-53,-93,-103
1736114400,98475.4,98745.4,98317.5,98661.1,3247.835,3292.348050000002,39.60560067047661,25.85314525094609,13.752455419530524,16.151380729311146,0,,,0,100,60,-60,53,-53,-93,-103
1736118000,98661.1,98852.6,98284.2,98340.2,4446.019,3464.6275000000023,44.42584579090898,36.82675059402755,7.599095196881429,15.540817884211837,0,,,0,100,60,-60,53,-53,-93,-103
1736121600,98340.2,98759.5,98150,98185.3,4542.346,3537.0225500000024,42.797246970138616,42.27623114384141,0.5210158262972087,13.907766039308376,0,,,0,100,60,-60,53,-53,-93,-103
