open_time,open,high,low,close,volume,quote_volume,trades
1749765600000,2633.59000000,2649.34000000,2632.73000000,2639.79000000,21892.64410000,57826754.82018900,187360
1749769200000,2639.80000000,2658.81000000,2638.50000000,2642.65000000,20485.71840000,54287698.75779500,121153
1749772800000,2642.66000000,2645.45000000,2496.63000000,2529.96000000,218772.02820000,558674494.30034900,865823
1749776400000,2529.96000000,2529.96000000,2455.03000000,2498.06000000,185169.39940000,461344978.69592000,756822
1749780000000,2498.06000000,2498.85000000,2436.98000000,2476.21000000,98666.21270000,243997286.50396400,506871
1749783600000,2476.22000000,2525.12000000,2474.40000000,2514.33000000,80540.99270000,201508388.65859800,298033
1749787200000,2514.32000000,2518.77000000,2495.22000000,2508.08000000,32832.94410000,82329857.83879200,185951
1749790800000,2508.07000000,2519.78000000,2503.32000000,2506.63000000,22748.86020000,57167129.82590600,144894
1749794400000,2506.63000000,2534.43000000,2492.00000000,2532.91000000,40680.51340000,102061839.46810400,205900
1749798000000,2532.91000000,2542.26000000,2515.99000000,2526.45000000,65257.17000000,164994014.38893400,223797
1749801600000,2526.46000000,2540.63000000,2510.67000000,2517.82000000,38391.61350000,97076285.47718100,201751
1749805200000,2517.82000000,2528.00000000,2506.84000000,2521.16000000,25057.29550000,63027862.73725100,191104
1749808800000,2521.16000000,2534.09000000,2509.28000000,2532.80000000,21309.68000000,53746877.19406000,140135
1749812400000,2532.80000000,2545.55000000,2522.00000000,2545.40000000,30324.02970000,76852422.88256800,123953
1749816000000,2545.41000000,2563.24000000,2536.56000000,2542.09000000,40982.89800000,104555693.62437200,199820
1749819600000,2542.09000000,2562.00000000,2534.89000000,2543.00000000,27382.51910000,69784925.19281100,214607
1749823200000,2543.00000000,2554.93000000,2502.90000000,2538.06000000,59134.20240000,149277622.53265200,294020
1749826800000,2538.06000000,2560.15000000,2530.41000000,2551.27000000,40230.91420000,102541431.44147700,245607
1749830400000,2551.28000000,2585.20000000,2544.39000000,2561.91000000,36885.27160000,94570561.91650200,215046
1749834000000,2561.90000000,2561.90000000,2522.00000000,2543.19000000,26857.53960000,68246351.56139700,216746
1749837600000,2543.19000000,2545.89000000,2510.00000000,2529.70000000,36581.95060000,92357100.00622300,248285
1749841200000,2529.69000000,2541.50000000,2521.12000000,2527.72000000,18173.00380000,45980430.47173100,177305
1749844800000,2527.72000000,2553.00000000,2524.19000000,2546.83000000,15404.69520000,39107511.24093000,140306
1749848400000,2546.83000000,2559.63000000,2542.49000000,2553.99000000,8965.62710000,22867188.08469700,69217
1749852000000,2554.00000000,2574.19000000,2554.00000000,2571.90000000,12937.49840000,33171814.63925300,85955
1749855600000,2571.90000000,2583.24000000,2565.99000000,2579.19000000,18889.43780000,48654826.87848200,74355
1749859200000,2579.19000000,2579.43000000,2558.45000000,2562.63000000,25957.50930000,66656645.27246600,125859
1749862800000,2562.63000000,2566.50000000,2550.27000000,2557.72000000,13715.20800000,35090372.89906300,86580
