open_time,open,high,low,close,volume,quote_volume,trades
1502928000000,301.13000000,312.18000000,298.00000000,302.00000000,7030.71034000,2154655.30035660,4522
1503014400000,302.00000000,311.79000000,283.94000000,293.96000000,9537.84646000,2858946.50935390,5658
1503100800000,293.31000000,299.90000000,278.00000000,290.91000000,2146.19773000,620022.58986170,1795
1503187200000,289.41000000,300.53000000,282.85000000,299.10000000,2510.13871000,742847.89455990,2038
1503273600000,299.10000000,346.52000000,294.60000000,323.29000000,5219.44542000,1689472.34121400,3925
1503360000000,321.04000000,330.41000000,144.21000000,309.80000000,7956.35088000,2454425.80331370,6577
1503446400000,312.25000000,324.99000000,309.41000000,315.74000000,8665.72569000,2753464.94504080,8540
1503532800000,315.74000000,328.04000000,314.01000000,323.42000000,6753.27192000,2159417.11415370,6495
1503619200000,323.42000000,338.28000000,323.42000000,327.24000000,7125.96962000,2354162.03829400,7452
1503705600000,327.24000000,335.44000000,323.41000000,330.79000000,4877.68521000,1601994.37731660,4400
1503792000000,332.18000000,348.13000000,330.73000000,348.13000000,4635.43715000,1554477.35816030,4973
1503878400000,348.11000000,351.00000000,331.95000000,346.00000000,4279.18170000,1463758.16910410,4526
1503964800000,347.00000000,377.60000000,346.00000000,374.70000000,3032.13425000,1102069.62058090,3265
1504051200000,374.70000000,393.71000000,362.05000000,385.93000000,4446.59608000,1679526.21251150,4812
1504137600000,384.64000000,389.36000000,377.78000000,384.79000000,4435.86855000,1704441.39426660,4574
1504224000000,386.44000000,394.39000000,383.18000000,388.46000000,4198.68434000,1635227.61376610,4124
1504310400000,388.58000000,394.32000000,320.08000000,343.14000000,8240.32724000,2904008.46138610,8217
1504396800000,343.56000000,367.28000000,320.08000000,341.77000000,5253.62211000,1801702.61780290,6153
1504483200000,339.29000000,344.55000000,267.94000000,283.77000000,6737.81061000,2002446.18180200,7403
1504569600000,286.81000000,321.52000000,235.55000000,312.09000000,8344.41924000,2397490.91783860,8999
1504656000000,313.29000000,336.34000000,312.09000000,335.00000000,5486.30988000,1793962.85849940,7089
1504742400000,335.01000000,342.50000000,320.17000000,334.49000000,3103.89745000,1027135.68695240,2635
1504828800000,334.49000000,335.10000000,272.00000000,302.99000000,4915.75693000,1494309.88661630,3227
1504915200000,300.01000000,307.00000000,281.66000000,296.74000000,2740.58822000,813750.35893590,1956
1505001600000,296.72000000,302.78000000,261.03000000,293.50000000,4156.45099000,1181903.77219990,2494
1505088000000,293.51000000,304.98000000,285.21000000,297.30000000,4829.64647000,1436811.81615690,3490
1505174400000,297.78000000,316.46000000,286.01000000,293.96000000,5176.31402000,1573452.41245190,5279
1505260800000,293.93000000,294.50000000,257.05000000,276.91000000,6451.22836000,1761080.89760690,4527
1505347200000,275.76000000,283.77000000,215.00000000,215.21000000,12601.95676000,3110767.78056470,8166
1505433600000,217.00000000,270.93000000,192.00000000,253.00000000,14223.89530000,3319311.82673500,9198
1505520000000,255.99000000,271.81000000,235.51000000,249.31000000,10362.06011000,2647152.37237080,8859
1505606400000,249.32000000,264.39000000,239.02000000,257.55000000,4614.53337000,1149704.29492940,5277
1505692800000,257.53000000,306.22000000,257.11000000,294.57000000,4125.97051000,1182937.63357400,3440
