feature,n_win,n_loss,mean_win,mean_loss,med_win,med_loss,mw_p,cliffs_d
x_hd_mfi_wave,371,350,0.8632474557327577,-1.276010006991901,1.6245665365797675,-3.837706035531822,0.057769819991516536,0.08169426261070467
x_hd_wt2_wave,371,350,1.3320627629066109,-5.558294919612234,-5.681954106370786,-15.258720687274256,0.06132507734852655,0.08056218713900654
x_trig_mfi,371,350,14.682308280942895,16.079448949388038,13.225958024761653,15.029562434154844,0.11841128590841364,-0.06723142087023493
x_wt_anchor_osc,371,350,72.02622017059457,73.57162825937242,72.69011100145252,74.15874007397592,0.17826997117065224,-0.05795918367346942
x_mfi_pivot_osc,371,350,17.18719074217566,18.443817784633552,15.267302501283693,16.428662777424794,0.1916637919690216,-0.05621871390065458
x_hd_wt2,371,350,0.5396166002063856,-3.2111341991360924,1.2535302058789803,-8.53744972926964,0.25012528684537183,0.04951867539468613
hd_trend_aligned,371,350,0.4528301886792453,0.4942857142857143,0.0,0.0,0.26557105727899255,-0.041455525606469035
x_h4_mfi_wave,371,350,-2.1727536534526286,-3.3193157836915064,-2.0385211610212153,-4.719661916940663,0.2822527385231678,0.046299576434347234
x_h1_wt2,371,350,47.40741295461043,48.365942439465144,49.674413904215776,52.29951210066774,0.302752050331218,-0.04437427801309202
x_mfi_div_delta,371,350,4.511903734847179,4.116307213719478,3.183783869000333,2.737913568597778,0.3249200373719149,0.04238737004235649
x_hd_mfi,371,350,1.0666123039628657,-0.030796574409030282,2.654206418657427,-0.6621131514603671,0.33075601464449367,0.04187909125914513
hd_wt2_wave_aligned,371,350,0.522911051212938,0.48857142857142855,1.0,0.0,0.35710105403013714,0.03433962264150936
x_h4_mfi,371,350,3.7336441387422505,3.0721475603226738,4.691079335190564,2.9937419439487334,0.4211425730615823,0.03463996919522527
x_mfi_anchor_osc,371,350,21.699094477022836,22.560124998353025,20.27330758921975,20.92703306546425,0.4223829607744628,-0.034547554871005026
x_wt_pivot_osc,371,350,56.55755485192938,57.43631222641952,56.343758162204516,57.44872953033122,0.43511422582683246,-0.03360800924143237
h1_wt2_wave_aligned,371,350,0.2749326145552561,0.25142857142857145,0.0,0.0,0.47444892983327414,0.023504043126684637
x_h4_wt2_wave,371,350,-9.606602790582022,-12.140217891768177,-16.3861238248147,-24.993530660072196,0.4759365905348496,0.03069695802849437
h4_trend_aligned,371,350,0.40161725067385445,0.4228571428571429,0.0,0.0,0.5629108446883202,-0.021239892183288367
x_trig_wt2,371,350,43.139993827626434,43.99655746564105,44.99489048859569,45.460110918347134,0.6458374430284828,-0.019792067770504462
atr_pct,371,350,0.005242391443763448,0.00547152511503425,0.004784211485048281,0.004756730153687942,0.6517561444936377,-0.019437812860993442
h4_wt2_wave_age,371,350,6.611859838274933,6.371428571428571,5.0,5.0,0.6553127004153123,0.019122063919907673
h1_wt2_wave_age,371,350,6.204851752021563,5.982857142857143,5.0,5.0,0.6606742101222922,0.018775510204081636
x_h4_wt2,371,350,19.625312711616864,18.311475372527568,24.135294855108764,23.616103935577023,0.6646984017348929,0.018667693492491422
wt_anchor_age,371,350,29.153638814016173,29.602857142857143,21.0,23.0,0.6754143285004106,-0.018028494416634566
x_h1_mfi,371,350,11.129351513811413,11.31608423284344,10.913134644073633,12.038628147549689,0.6811487031352699,-0.01769734308817872
hd_mfi_wave_aligned,371,350,0.4420485175202156,0.4542857142857143,0.0,0.0,0.7415497556062782,-0.012237196765498615
h4_wt2_wave_aligned,371,350,0.2560646900269542,0.24571428571428572,0.0,0.0,0.7490604000575141,0.010350404312668537
gap_bars,371,350,4.218328840970351,4.265714285714286,3.0,3.0,0.8524297182415839,-0.00795533307662688
x_wt_div_delta,371,350,15.46866531866518,16.135316032952876,13.103577711569855,12.669611622253283,0.8542380769802381,-0.00791682710820174
x_h1_wt2_wave,371,350,16.77134613579895,16.301272686174627,24.491835577764352,20.288221116160752,0.8695615886525532,0.007077396996534535
mfi_anchor_age,371,350,18.630727762803236,19.548571428571428,15.0,14.0,0.8916070819398251,0.00586830958798612
x_mfi_div_price,371,350,0.7296516185914071,0.8255896884539139,0.5042115740691253,0.5176655476605261,0.9041751565340248,-0.005190604543704236
x_wt_div_price,371,350,0.7367376519492904,0.7889550792161006,0.49425304229114553,0.4489843723272443,0.9864414322639801,0.000739314593761975
x_h1_mfi_wave,371,350,3.772235209351401,3.410394614090648,3.585145522255479,4.678820761480904,0.9901519713102489,0.0005390835579515141
x_trig_wt1,371,350,32.88566932303909,33.36646312748329,35.24145079689719,35.71256593922318,0.9995718141148772,-3.080477474004528e-05
