feature,side,bin,lo,hi,n,exp_r,lift,wr,n_test,exp_r_test
dow,short,3,3.0,4.0,19966,-0.08870755174699839,0.06488232346182542,0.313032154662927,7392,0.08491538130545487
avg_trade_usd,long,6,3932.5676750729867,4248.325422255218,14022,-0.08894063907292281,0.0326670369386827,0.3124375980601911,3842,-0.20543716912187585
to_lo96,short,3,3.394559543715912,4.2630907859857485,14014,-0.08909863086136961,0.0644912443474542,0.3274582560296846,4672,-0.17377978760679694
to_lo480,short,3,8.112032149136603,10.498686673315737,13975,-0.08936459231673603,0.06422528289208777,0.31520572450805007,5489,-0.12354359824562659
since_lo480,long,5,283.0,345.0,13902,-0.08962217051698898,0.031985505494616526,0.33175082721910515,5135,-0.20660128877830508
dn_wick,long,2,0.07527617575907615,0.1303459173940816,14022,-0.0898873077807538,0.03172036823085171,0.3196405648267009,5332,-0.17006193320767823
avg_trade_usd,long,4,3335.7220586943076,3636.4663395965376,14022,-0.09022804720142634,0.031379628810179166,0.3216374269005848,3756,-0.17621433632106448
since_hi96,long,8,87.0,94.0,13708,-0.09033069235190759,0.031276983659697916,0.32455500437700613,5354,-0.1716386655319684
gap,short,2,-0.00024081828591736935,0.0,8266,-0.09045586078613582,0.06313401442268798,0.307161867892572,1849,0.10475070026564831
to_lo96,long,0,-inf,1.6452133380945055,14014,-0.09066873587213944,0.030938940139466062,0.2986299414870843,6708,-0.12611607616033219
to_lo24,long,6,2.7777460511507455,3.273305348202158,14021,-0.09089581455322479,0.030711861458380715,0.3256543755794879,4798,-0.15977597422253104
since_hi24,long,0,-inf,2.0,11380,-0.09131376085724945,0.03029391515435606,0.3211775043936731,4617,-0.17702143535510906
disp96,long,9,8.336472893352562,inf,14014,-0.09140191943152644,0.03020575658007907,0.315541601255887,5047,-0.19141103748881666
range_z,long,8,0.5194963870763994,1.2015427041853557,13965,-0.09159949603290125,0.030008179978704252,0.30526315789473685,5469,-0.1341267726627765
since_hi24,long,7,20.0,22.0,11209,-0.09161001860535084,0.029997657406254666,0.32108127397626907,4070,-0.17498254822309153
to_lo24,long,0,-inf,0.7890299474097887,14022,-0.09185545188317537,0.029752224128430135,0.3248466695193268,6878,-0.15323112569969852
persist96,long,5,0.08615977776799404,0.10973952636742657,14014,-0.09283773908728638,0.02876993692431913,0.32167832167832167,5551,-0.19830041966775427
gap,long,2,-0.0002406507387152134,0.0,8265,-0.09293815760475735,0.028669518406848157,0.3017543859649123,1845,-0.2763386992983779
tbi_ma96,short,4,-0.004398452301730408,-0.002561718954374252,13965,-0.09302606370110222,0.06056381150772158,0.32402434658073753,4162,-0.10150681325316621
persist24,short,9,0.4017640112478412,inf,14022,-0.09329665599881747,0.06029321921000634,0.2940379403794038,5152,-0.07473195976065422
is_weekend,long,0,-inf,1.0,100110,-0.09366294954431553,0.027944726467289974,0.307811407451803,36765,-0.16208656833386334
tbi_z8,long,0,-inf,-1.327515395229576,14018,-0.09408240995040087,0.02752526606120463,0.3191610786132116,5344,-0.15721947065265007
to_hi480,short,9,26.539227958458635,inf,13976,-0.09423315123956483,0.05935672396925898,0.3669862621637092,6011,-0.08073919967420233
gap,long,1,-0.0010979054902918134,-0.0002406507387152134,14023,-0.09424601256512231,0.027361663446483192,0.30407188190829354,10055,-0.16780259935595818
persist6,long,9,0.7701447546473015,inf,14023,-0.0944088804690931,0.027198795542512408,0.30934892676317477,5462,-0.17876433152888385
to_lo480,long,6,15.835210705954447,19.01263849528156,13976,-0.09457729694613787,0.02703037906546764,0.3213365769891242,4676,-0.2973347894898738
pos24,long,0,-inf,0.16530169289538144,14022,-0.09466268417457613,0.026944991837029378,0.3147910426472686,7013,-0.14940458507780432
ats_z96,long,9,1.3835154352122612,inf,13965,-0.09470242553560614,0.02690525047599937,0.31521661296097386,5075,-0.16594848885356642
since_hi24,long,1,2.0,4.0,12211,-0.09502712859825509,0.02658054741335042,0.3202849889443944,4643,-0.14151925486271102
since_hi96,long,6,66.0,77.0,13330,-0.09505020087096168,0.026557475140643827,0.3303075768942236,4612,-0.14391965085911781
to_lo480,long,1,3.45672942223962,5.758062637871411,13976,-0.09506494182941444,0.026542734182191066,0.296508299942759,4952,-0.10124933875961696
vol_per_trade_z,short,8,0.8523756935663747,1.3763749906664944,13965,-0.09510740519174816,0.05848247001707564,0.3148585750089509,4523,-0.12572128987782957
since_hi480,long,3,121.0,185.0,13927,-0.09541253093495144,0.02619514507665406,0.33517627629783875,5063,-0.23927391901511535
avg_trade_usd,long,8,4628.881839960484,5173.094730728579,14022,-0.09583139495326322,0.025776281058342287,0.30309513621452006,5538,-0.20894746827453295
tbi_ma8,long,8,0.0161173750927148,0.026271524253034157,14018,-0.09590963668661719,0.02569803932498832,0.31737765729776,4789,-0.22699542169474035
dq_z96,long,3,-0.5653451655058099,-0.27971838742569427,13965,-0.09632323147445292,0.02528444453715259,0.31600429645542427,5123,-0.17298183573875245
flow_eff,long,9,0.13422220726245193,inf,14022,-0.09642141463258946,0.025186261379016042,0.28084438739124234,2894,-0.1320532670967056
pos480,long,1,0.15614852634877366,0.24517289721432828,13976,-0.0966889855967097,0.024918690414895805,0.31711505437893533,5009,-0.24963772647330607
tbi_ma24,long,8,0.008203145999246585,0.013945220758141363,14008,-0.09692568031549961,0.024681995696105893,0.3201741861793261,4458,-0.1659262741662245
tbi_z96,long,3,-0.565284459360545,-0.27987822453396793,13965,-0.09696900966217065,0.02463866634943486,0.3158610812746151,5120,-0.17386847200569483
since_lo96,long,1,7.0,18.0,14628,-0.09713304981746826,0.024474626194137247,0.2940251572327044,5542,-0.1462426712957987
wick_skew,long,7,0.16406505341665478,0.2787653193042731,14022,-0.09714445153942101,0.02446322447218449,0.3177863357580944,5253,-0.15129524536477884
dow,long,4,4.0,5.0,20056,-0.09717387777727315,0.024433798234332352,0.2664539289988033,7391,-0.047444728089835644
ats_rank480,long,7,0.7083333333333334,0.8104166666666667,13728,-0.09723482453497177,0.024372851476633733,0.31330128205128205,5206,-0.15208065840030396
dow,short,2,2.0,3.0,19960,-0.0972628112308744,0.05632706397794941,0.3191382765531062,7390,-0.17726100931228747
since_hi480,long,0,-inf,24.0,13948,-0.09726830269871288,0.024339373312892626,0.28448523085747063,5027,-0.13085233310136363
ats_rank480,long,9,0.9083333333333333,inf,13897,-0.09734675457036279,0.024260921441242714,0.3060372742318486,5069,-0.1484242495904298
close_loc,long,1,0.09578344378298942,0.19556328411440027,14022,-0.09738206244772656,0.02422561356387895,0.3189987163029525,5195,-0.1609712867584831
to_hi96,long,4,3.841933350723844,4.653215313478709,14014,-0.09743853559567574,0.02416914041592977,0.32274867989153705,4531,-0.12342584207832574
since_lo96,short,0,-inf,7.0,13353,-0.09754569757774639,0.05604417763107741,0.2961132329813525,5765,-0.056620763251205485
dq_cum24,long,8,0.3958373628143135,0.6713984031382848,14008,-0.09791561468203065,0.023692061329574854,0.3197458595088521,4449,-0.1651849920424918
efficiency,long,3,0.1299927759151608,0.17339316066625182,14022,-0.09794770982004412,0.023659966191561382,0.3177150192554557,4905,-0.1519110529564873
atr_rank,short,3,0.2625,0.375,13860,-0.09802414342312521,0.0555657317856986,0.33694083694083693,5148,0.00032344512590830733
pos96,long,7,0.7009118541033393,0.7852192451897078,14013,-0.09823863333125517,0.023369042680350338,0.32348533504602867,5277,-0.1912142943277024
vol_per_trade_z,long,9,1.376382922822436,inf,13965,-0.09827067217816733,0.023337003833438175,0.31349803079126387,5116,-0.16264535357386248
persist6,long,8,0.6225420758498785,0.7701447546473015,14023,-0.09830058264883468,0.023307093362770828,0.3141267916993511,5284,-0.1884054992679244
disp96,short,4,-1.287940129558084,0.20592146473901207,14014,-0.09896412327640737,0.054625751932416436,0.3304552590266876,4693,-0.16866370378280757
persist96,long,2,0.0310903507805305,0.047774787404416305,14014,-0.09911354861437795,0.02249412739722756,0.32867132867132864,4918,-0.11383880190254336
persist24,long,6,0.19952586450954224,0.24790925823396318,14021,-0.09919559273758528,0.022412083274020222,0.3180229655516725,5445,-0.2048658133065972
pos24,long,7,0.6930210695683544,0.7757625757628892,14021,-0.09939111480471126,0.022216561206894248,0.3217316881820127,4905,-0.12666372733069609
persist24,long,7,0.24790925823396318,0.30996883640007133,14021,-0.10018091425492733,0.02142676175667818,0.3153127451679623,5527,-0.17362014603624445
up_wick,long,5,0.2335456475583846,0.29658979325611984,14023,-0.10054832684608761,0.021059349165517896,0.3175497397133281,4867,-0.15673662212843004
to_lo480,short,2,5.758336747603367,8.112032149136603,13976,-0.10059239221040638,0.05299748299841743,0.3056668574699485,4976,-0.15886963672441698
trade_intensity,short,8,1.3141373668352854,1.863797282853465,14014,-0.10083501183277609,0.05275486337604772,0.3071214499785928,5117,-0.11293270673475542
dn_wick,long,3,0.1303459173940816,0.18671796679199476,14022,-0.10086193800347087,0.02074573800813463,0.31664527171587503,5263,-0.18342669251534252
tbi_ma96,long,8,0.0037665943258049315,0.00711019022383889,13965,-0.10112136544948112,0.020486310562124382,0.3218045112781955,4725,-0.1033383958982741
absorb,long,7,0.09135002431799084,0.1535570732341751,14010,-0.10123926095824806,0.020368415053357444,0.31670235546038544,4714,-0.19544416671546036
atr_pct,long,9,0.007703045775300532,inf,14024,-0.10133287905865954,0.02027479695294597,0.24771819737592699,1303,-0.04891956514064752
pos24,long,8,0.7757625757628892,0.8624114876420289,14021,-0.10133666328217616,0.02027101272942934,0.3163112474145924,5182,-0.20642950969399712
absorb_z,long,4,-0.047100871973871125,0.025583700912901224,12950,-0.10202071985473103,0.019586956156874474,0.3176061776061776,5137,-0.17807550144011164
to_hi24,long,1,0.6857763213570965,1.0799319024525007,14021,-0.10229310092322469,0.019314575088380817,0.3225162256615077,5202,-0.18810856998074288
m1_jump,long,1,0.1918858774627617,0.22570018994388683,14023,-0.10299592685859796,0.018611749153007548,0.3110604007701633,4501,-0.1804860531846716
to_lo96,long,3,3.3948238335643763,4.263557923913591,14014,-0.10304352351594767,0.018564152495657835,0.32167832167832167,4677,-0.15447879690510236
persist24,long,8,0.30996883640007133,0.40174855534352605,14021,-0.10305319756157029,0.018554478450035217,0.3057556522359318,5528,-0.14567732545250495
persist6,long,6,0.42622066487869886,0.5153824881809689,14023,-0.10321472672465425,0.01839294928695126,0.31648006845896026,5014,-0.16612914909380816
to_lo24,long,7,3.273305348202158,3.907747647814791,14021,-0.10322746448887865,0.018380211522726855,0.3181656087297625,5108,-0.1687751230031291
up_wick,long,8,0.4562250558654809,0.578237142945162,14022,-0.1032738706681988,0.0183338053434067,0.3163600057053202,4893,-0.16674372420971298
dq_cum24,short,7,0.2049077060274631,0.39576011540981604,14008,-0.10330535352223824,0.050284521686585565,0.31546259280411193,3871,-0.10510858123096642
persist96,long,1,0.015587318343824973,0.0310903507805305,14014,-0.10345692739279035,0.01815074861881516,0.3329527615241901,4906,-0.13321763693045682
up_wick,long,4,0.17673896880607054,0.2335456475583846,14021,-0.10353201131148682,0.01807566470011869,0.31381499179801725,4975,-0.176216489807969
atr_rank,long,8,0.8083333333333333,0.9125,13946,-0.1036884338630736,0.01791924214853191,0.2734117309622831,5083,-0.032980629245374385
to_hi24,long,8,3.6329734686110347,4.566741724951087,14021,-0.10375982308324237,0.017847852928363134,0.31024891234576707,5313,-0.216470707213683
atr_rank,long,5,0.48125,0.5916666666666667,13980,-0.10391888719973219,0.017688788811873316,0.3234620886981402,5175,-0.1275387364423656
tbi_ma24,short,7,0.004226762673645091,0.00820202739075934,14008,-0.10442950982672497,0.049160365382098836,0.3149628783552256,3873,-0.10342048408679455
kyle,short,6,3.617291630756133e-07,4.0455647280909474e-07,14023,-0.1044524781038545,0.04913739710496931,0.3094915495970905,3274,-0.04772769397463878
ats_z96,short,8,0.8547511537329922,1.3833591221143122,13965,-0.10464456054905018,0.04894531465977363,0.31192266380236305,4553,-0.1278130034972236
since_lo480,short,2,82.0,145.0,13977,-0.10478493202943656,0.048804943179387245,0.32238677827860057,5007,-0.20887208964629145
since_lo96,long,5,56.0,69.0,14460,-0.10501375262383106,0.016593923387774448,0.3329183955739972,5209,-0.13527678175113053
rv_vs_range,long,1,0.46042557185311583,0.5158392071974262,14022,-0.10511651052684781,0.016491165484757694,0.31072600199686207,4681,-0.1340491785064561
since_hi96,long,7,77.0,87.0,14474,-0.10514339651919898,0.01646427949240653,0.32098936023214036,5256,-0.13628352823705372
flow_eff,short,8,0.07122741591613944,0.13419719745635664,14022,-0.10519413063444806,0.048395744574375746,0.2953216374269006,3024,-0.08598684145553166
tbi_z24,long,0,-inf,-1.307546780671656,14009,-0.10532693781865494,0.01628073819295056,0.31586837033335713,5262,-0.14989186291498646
pos96,long,5,0.5242413122454227,0.6134751773049643,14015,-0.10537130589342365,0.016236370118181853,0.3283624687834463,4773,-0.13844779629777362
atr_rank,short,4,0.375,0.48125,13878,-0.10541106504475174,0.048178810164072064,0.3301628476725753,5116,-0.062076397141465164
pos96,short,1,0.17041135711496405,0.258655007199209,14014,-0.10583087478745859,0.047759000421365216,0.3118310261167404,4943,-0.08551224552029296
m1_jump,long,2,0.22570018994388683,0.2536232851869545,14024,-0.10586698213312618,0.01574069387847933,0.31096691386195097,4509,-0.19391381472507077
absorb,long,4,-0.05854114848001788,-0.008916130544105847,14009,-0.10597905237853089,0.015628623633074615,0.30523235063173676,4618,-0.1402569294961367
lo_pos,long,6,0.7142857142857143,0.8571428571428571,13278,-0.10619717899691002,0.01541049701469549,0.31518300948938094,5144,-0.15633788025032463
rpt_z,long,0,-inf,-1.2306683210030955,13965,-0.10621644527829488,0.015391230733310626,0.3175796634443251,4665,-0.1635593898974526
tbi_z8,long,4,-0.3098224460078923,-0.0046775763730056595,14018,-0.1063880233062568,0.01521965270534871,0.31666428877157937,5292,-0.15412987900040365
updn_ratio,long,4,0.4666666666666667,0.5,25471,-0.10643103450602921,0.015176641505576294,0.3085469749911664,8565,-0.18779281559585384
absorb,long,6,0.045335985317487754,0.09135002431799084,14010,-0.10657490968404007,0.015032766327565436,0.3106352605281941,4267,-0.1839490746943546
flow_eff,long,6,0.030557705181545932,0.04534435859675996,14021,-0.10696481981165283,0.014642856199952675,0.30818058626346195,4054,-0.1586116839728855
since_hi480,long,6,322.0,382.0,13888,-0.10703208918601419,0.014575586825591319,0.3253168202764977,4747,-0.15182067694453538
hour,long,7,16.0,19.0,17529,-0.10703835743546156,0.01456931857614395,0.2856979861943066,6444,-0.1463610898417441
wick_skew,long,8,0.2787653193042731,0.43850267379672214,14022,-0.10721218521507263,0.014395490796532878,0.31792896876337184,5128,-0.18229001060128072
trade_intensity,short,7,1.0511081457618188,1.3141373668352854,14014,-0.10724134539842413,0.04634852981039968,0.31090338233195375,4891,-0.15081342879767531
dq,long,6,0.03133538922702253,0.07007816762274825,14022,-0.10727333658980069,0.014334339421804815,0.30780202538867496,4241,-0.17335194584194002
minofday,long,6,855.0,1005.0,14609,-0.10729398013886497,0.014313695872740534,0.29762475186528853,5370,-0.1206710190763111
range_per_trade,long,8,1.6479687500379247e-07,2.0256763938840897e-07,14022,-0.10749145375129138,0.014116222260314129,0.3130081300813008,1498,-0.28187676528138206
tbi_z96,long,0,-inf,-1.2986010236369674,13965,-0.10755189049760358,0.014055785514001926,0.3223057644110276,5289,-0.14675851881475646
pos96,long,3,0.3442622950819672,0.43412634045237425,14014,-0.10758459597925765,0.014023080032347854,0.31675467389753104,4448,-0.17557071442114622
tbi,long,6,0.015606299688227177,0.03499301649469127,14022,-0.10758852980752055,0.014019146204084953,0.3076593923833975,4238,-0.17277554934911812
atr_rank,long,7,0.7,0.8083333333333333,13916,-0.10761917488342394,0.013988501128181563,0.29397815464213856,5232,-0.13229674607200007
accel,long,2,-1.0521625015934049,-0.6674192481903007,14021,-0.10764257967284797,0.013965096338757532,0.3182369303188075,4863,-0.19450900144489092
wick_skew,long,6,0.07020922350713851,0.16406505341665478,14022,-0.10774978283746367,0.013857893174141836,0.3129368135786621,5387,-0.15876043023412126
flow_eff,short,0,-inf,-0.026518245693899913,14022,-0.10776301588171874,0.04582685932710506,0.3061617458279846,4899,-0.07810789727654277
to_hi480,long,3,6.733328500765979,8.74298064917573,13976,-0.10778769632769716,0.013819979683908343,0.306310818546079,4798,-0.2042703763643336
avg_trade_usd,long,7,4248.325422255218,4628.881839960484,14022,-0.10786723713434593,0.013740438877259578,0.30166880616174585,4398,-0.21101112359779978
close_loc,long,3,0.2947556938453864,0.39961311090132184,14022,-0.10786781853111463,0.013739857480490877,0.31400656111824277,4803,-0.1403406521990488
dq_z96,long,0,-inf,-1.2988358592366216,13965,-0.10787744298184389,0.013730233029761618,0.3223057644110276,5285,-0.14708239329021805
to_lo96,short,4,4.2630907859857485,5.193998770687035,14014,-0.10789840986791532,0.04569146534090848,0.3252461823890395,4814,-0.11647783019736226
tbi_ma96,short,2,-0.008730479409386654,-0.006364263145032647,13965,-0.10791875688131358,0.045671118327510224,0.31944146079484426,4448,-0.03399899213856441
range_z,long,1,-0.9188710775588897,-0.7297032883040927,13965,-0.10810803127370144,0.013499644737904062,0.3326172574292875,5441,-0.2013757088926546
dn_wick,long,6,0.3109429956035254,0.3833607117040198,14022,-0.10829361106922902,0.013314064942376483,0.3135073455997718,4795,-0.12979693048473098
to_hi96,short,0,-inf,1.4196559692120523,14015,-0.10839801010495545,0.045191865103868356,0.3012486621476989,6027,-0.09232269841168063
