feature,side,bin,lo,hi,n,exp_r,lift,wr,n_test,exp_r_test
disp96,short,1,-7.316418299668853,-4.6414997717812,867,0.10289494374811013,0.1903809769363748,0.3817762399077278,306,-0.26930390987238273
since_lo480,short,0,-inf,46.0,826,0.09611760597150525,0.1836036391597699,0.37530266343825663,472,0.027894994976442142
to_lo480,short,2,6.32392160129927,8.431407725710367,829,0.09432461067210153,0.1818106438603662,0.38721351025331724,463,-0.03403342433636877
vol_of_vol,short,9,1.3208321731087087,inf,827,0.09279405276900127,0.1802800859572659,0.37122128174123337,299,0.18169891880552427
pos480,short,1,0.14801776353696755,0.2171383053410379,828,0.08654297082327869,0.17402900401154336,0.3804347826086957,455,-0.3789099317801441
absorb_z,short,8,0.2261836432179246,0.3861689089193485,848,0.08511106190661256,0.17259709509487722,0.38089622641509435,289,-0.2009699444511266
disp24,long,9,4.243089271256354,inf,875,0.07948203315863697,0.16821298570726778,0.38742857142857146,246,0.1707146988137022
to_hi96,long,2,1.7493207730872482,2.5101534920313773,867,0.07583720542603911,0.1645681579746699,0.38985005767012687,275,-0.15521305321183387
to_lo24,long,9,5.380773368718427,inf,875,0.07445964147410009,0.1631905940227309,0.3851428571428571,269,0.07694981683057471
pos480,short,2,0.2171383053410379,0.3050713968053542,829,0.06764612326622135,0.15513215645448603,0.3835946924004825,502,-0.02912387074199279
since_hi96,long,7,73.0,84.0,811,0.060458923615849224,0.14918987616448,0.3785450061652281,353,-0.2648625678889799
disp24,short,7,1.764446311305434,2.8978604858971413,873,0.05931283948004496,0.14679887266830963,0.3768613974799542,301,-0.11382136237457857
absorb_z,long,2,-0.16077695321819727,-0.088541607076107,847,0.05711021817859548,0.14584117072722627,0.38016528925619836,262,-0.16682626785938343
pos480,long,0,-inf,0.14801776353696755,829,0.054806106221973,0.1435370587706038,0.3618817852834741,296,0.24568787296312153
pos96,long,4,0.43698615688442133,0.5330857457785712,867,0.05461677825830033,0.14334773080693114,0.37831603229527105,289,0.01774907949646916
to_lo96,short,1,1.5534555465878805,2.5780327686168896,867,0.054397246760269746,0.1418832799485344,0.37139561707035756,366,0.04415378409927017
to_lo24,short,7,3.5732048953253366,4.366514855543424,874,0.05231573683878011,0.13980177002704477,0.37299771167048057,325,-0.14946587356947466
pos96,short,1,0.15131782706036528,0.2543062883895379,867,0.05174996075975259,0.13923599394801725,0.370242214532872,373,-0.07815981505850192
tbi_ma8,long,9,0.00884038084554492,inf,876,0.050978480609108257,0.13970943315773904,0.3767123287671233,527,-0.01251852227001756
tbi_ma96,short,0,-inf,-0.007067867750344451,867,0.04768476973169582,0.13517080291996048,0.3644752018454441,672,-0.11712403054420766
to_hi480,short,4,7.102057272876573,9.848374878703964,829,0.045687238176775086,0.13317327136503976,0.36550060313630883,295,0.1075278432817552
to_hi24,long,7,3.0361244652164334,3.7577961891365845,874,0.045597939794408744,0.13432889234303955,0.3707093821510298,386,-0.008188558501322982
since_lo96,long,8,90.0,95.0,838,0.04497134552118667,0.13370229806981748,0.37708830548926014,304,-0.17529255585482104
pos96,long,8,0.8399926079556,0.909131041130446,867,0.04217827873979535,0.13090923128842613,0.3760092272202999,260,0.006878941053506964
lo_pos,long,4,0.27615062761506276,0.39748953974895396,862,0.039693453717891944,0.12842440626652274,0.3723897911832947,300,-0.07582366278885479
rpt_rank,short,0,-inf,0.07916666666666666,822,0.03776236986780716,0.12524840305607182,0.3686131386861314,271,-0.0173312573225392
tbi_ma96,short,1,-0.007067867750344451,-0.005221464332485892,867,0.03713857926401057,0.12462461245227523,0.3679354094579008,393,-0.08891677986053988
tbi_ma96,long,3,-0.003994503230319841,-0.003074124309458409,867,0.036751635952667915,0.1254825885012987,0.3737024221453287,215,-0.08590638614789489
vol_of_vol,long,1,-0.8806657599615962,-0.7203019051498344,826,0.03664999157308326,0.12538094412171405,0.37409200968523004,283,-0.08967820956711725
disp96,short,5,0.3660211886731899,1.9630870197531143,867,0.03659921091789199,0.12408524410615665,0.3737024221453287,311,-0.1177150277907114
to_lo480,long,6,15.868379882089577,18.747682216231087,829,0.03649519224061111,0.1252261447892419,0.37394451145958985,256,-0.3058080567506375
range_rank,long,9,0.9020833333333333,inf,837,0.03601996974150339,0.12475092229013418,0.3632019115890084,310,-0.196026207451612
pos96,short,3,0.34108142424222404,0.43698615688442133,867,0.03426871291008571,0.12175474609835037,0.3644752018454441,441,0.03744890479626069
to_hi96,short,7,6.5778721548054815,7.93958480731143,867,0.03353679648691109,0.12102282967517575,0.3621683967704729,366,-0.011861797584008158
disp6,long,2,-1.0597079211984235,-0.6087177305173185,876,0.033294957254077134,0.12202590980270793,0.3687214611872146,311,-0.037154362611245724
hi_pos,short,7,0.698744769874477,0.8284518828451883,877,0.031169211611466817,0.11865524479973147,0.36488027366020526,328,-0.09331761348793195
to_hi96,short,9,9.983912827373404,inf,867,0.030321284886810997,0.11780731807507566,0.370242214532872,380,-0.16189796645213186
to_lo96,short,6,6.379207564025311,7.596208370083321,867,0.027774701218987185,0.11526073440725185,0.3679354094579008,344,-0.14882361356188825
close_loc,short,8,0.7890827405603821,0.8779196224862643,876,0.027474586248099207,0.11496061943636386,0.3641552511415525,317,-0.12042522182396613
ats_z96,short,0,-inf,-1.3406424527553134,867,0.0269255410967902,0.11441157428505486,0.3575547866205306,313,-0.06982254491712708
pos24,short,0,-inf,0.1529843724693117,875,0.02522267112685395,0.1127087043151186,0.36114285714285715,385,-0.05431172242408519
ats_rank480,short,1,0.08333333333333333,0.175,839,0.02470004186186388,0.11218607505012854,0.36471990464839094,327,-0.05604421068978071
tbi_ma8,short,2,-0.009703235316404617,-0.006834991048846032,876,0.02356231708401331,0.11104835027227797,0.3641552511415525,283,-0.013257330712125072
persist6,short,5,0.39038315738435553,0.4832805114664188,876,0.0230442787121463,0.11053031190041096,0.363013698630137,342,-0.10095478168966962
tbi_ma24,short,6,-0.0007328653022908441,0.0009966377006771499,874,0.022853956011391414,0.11033998919965607,0.36498855835240274,259,-0.1385629765835652
ats_z96,long,6,0.2738726853948817,0.5982659455752135,867,0.022197302803534776,0.11092825535216558,0.3690888119953864,331,-0.1720030893155193
tbi_z24,long,5,-0.001980968647508028,0.2685552548113925,874,0.021535270314753774,0.11026622286338457,0.36613272311212813,343,-0.0954289107065801
tbi_ma24,short,2,-0.007350625201617627,-0.005544708761485168,874,0.02126866412127997,0.10875469730954462,0.36384439359267734,293,-0.036335764201798765
since_hi24,short,9,24.0,inf,1045,0.01945953874187303,0.10694557193013769,0.35789473684210527,451,-0.09986190321868522
to_lo480,short,1,4.2166649766533375,6.32392160129927,828,0.018981469465724602,0.10646750265398926,0.36231884057971014,398,-0.1232103374808389
disp24,short,1,-3.577461783881696,-2.291969682185864,874,0.01859077865178811,0.10607681184005277,0.36155606407322655,334,0.0397640233919162
extreme_late,short,3,0.5188284518828452,0.6234309623430963,885,0.018552752665279542,0.1060387858535442,0.3638418079096045,283,-0.16836376066261322
since_hi24,long,4,10.0,13.0,779,0.017393374006942634,0.10612432655557343,0.36585365853658536,276,-0.10859889902234779
range_rank,short,4,0.3770833333333333,0.48125,833,0.015820488800969337,0.103306521989234,0.3637454981992797,328,-0.23796084044650578
atr_rank,long,9,0.9083333333333333,inf,845,0.014675797848352426,0.10340675039698322,0.3479289940828402,334,-0.3241223952679098
to_hi24,long,4,1.72453232391888,2.1035386337179403,874,0.014504030274087212,0.10323498282271801,0.36613272311212813,275,-0.07582368636519939
updn_ratio,short,7,0.5146443514644351,0.5232067510548524,882,0.014051986495455164,0.10153801968371982,0.35941043083900226,325,0.014027603991144855
dq_cum24,short,6,-0.03202331147178632,0.051199594242740815,874,0.013263293445586835,0.1007493266338515,0.36155606407322655,254,-0.14311045790180488
pos96,short,6,0.6450096414647009,0.7579715165324187,867,0.012807420956069022,0.10029345414433369,0.3633217993079585,358,-0.2278036966412902
hi_pos,long,9,0.9414225941422594,inf,901,0.012439318173993743,0.10117027072262454,0.36403995560488345,342,-0.16414729454210825
avg_trade_usd,short,9,5193.04320066882,inf,877,0.01235382596603891,0.09983985915430357,0.3580387685290764,849,-0.17293619733315704
disp6,short,5,0.03261478069250262,0.329275481138288,876,0.012214652165340085,0.09970068535360474,0.365296803652968,296,-0.22047114715324168
persist24,long,9,0.46544431995907726,inf,875,0.012001537574892267,0.10073249012352306,0.36342857142857143,265,0.11855225017117364
close_loc,long,9,0.8779196224862643,inf,877,0.010722916797462439,0.09945386934609324,0.36259977194982895,406,-0.11726900774530773
since_hi480,long,8,409.0,462.0,822,0.010647871073234469,0.09937882362186526,0.36009732360097324,311,-0.05160252590241611
ats_rank480,long,5,0.51875,0.6416666666666667,835,0.009800233277988927,0.09853118582661972,0.3664670658682635,334,-0.21570135781442773
persist6,long,7,0.5799522535681318,0.6910456957029085,876,0.009532999861983154,0.09826395241061395,0.3595890410958904,315,-0.17381734314157188
persist24,short,7,0.30578017484461784,0.3730368956947808,874,0.009251356652868319,0.09673738984113298,0.35926773455377575,314,-0.09544562103849874
vol_of_vol,long,2,-0.7203019051498344,-0.5853181162439783,826,0.009127099300488353,0.09785805184911915,0.36803874092009686,204,0.07368111710439469
dq,long,9,0.050170927440953784,inf,877,0.0075868220227425865,0.09631777457137339,0.3694412770809578,535,0.0072859962669857255
tbi,long,9,0.025053853481713743,inf,877,0.007547795506449472,0.09627874805508027,0.3694412770809578,536,0.010611650849301053
hi_pos,short,5,0.41841004184100417,0.5564853556485355,865,0.007500822703256193,0.09498685589152085,0.35953757225433525,346,-0.11641682619993346
tbi_ma96,short,8,0.0011656080331935539,0.0027365291248077385,867,0.006224134759417564,0.09371016794768222,0.3575547866205306,277,-0.1918365145459776
since_lo24,long,0,-inf,2.0,667,0.0058981653018312305,0.09462911785046202,0.3583208395802099,284,-0.20826805481886146
accel,long,0,-inf,-1.6491428709401679,874,0.005596893840258335,0.09432784638888914,0.35697940503432496,357,-0.15678914458524051
tbi_ma8,short,6,-8.514950941362843e-05,0.00217507300364068,875,0.0055758683455271124,0.09306190153379178,0.3588571428571429,242,-0.06784324659012883
since_hi96,long,1,4.0,10.0,826,0.004821020267106756,0.09355197281573754,0.36077481840193704,245,-0.11210904922290334
since_lo480,short,3,176.50000000000045,249.0,824,0.0047418710973657985,0.09222790428563046,0.3640776699029126,393,-0.41034178365633506
since_lo96,short,1,7.0,19.0,934,0.004605772313182074,0.09209180550144673,0.3490364025695932,393,-0.03855925266618809
tbi_ma96,long,7,-0.00030567570763539233,0.0011656080331935539,867,0.004547171534470684,0.09327812408310147,0.3644752018454441,232,0.02388625838248021
persist96,short,0,-inf,0.01631211901011021,867,0.004329806566930854,0.09181583975519551,0.3621683967704729,307,-0.01066739820631971
absorb_z,long,6,0.10621992214079679,0.15378856212922218,848,0.003992026155869826,0.09272297870450062,0.3608490566037736,371,-0.2272459646451681
since_lo96,short,5,60.0,71.0,824,0.003644356712168198,0.09113038990043286,0.3616504854368932,267,-0.19577114599321027
dq_cum24,short,2,-0.34899101821812256,-0.2629753993361918,874,0.003407763148432376,0.09089379633669703,0.35812356979405036,295,-0.05282417827556708
atr_pct,short,1,0.01019349926659955,0.012070208858927747,876,0.003371665118261162,0.09085769830652582,0.3710045662100457,693,0.006024516755035454
tbi_ma8,long,0,-inf,-0.013406686286847434,876,0.0031568927751307206,0.09188784532376151,0.3595890410958904,546,-0.15031838914263757
to_hi24,long,6,2.534017030051735,3.0361244652164334,874,0.003026230745116878,0.09175718329374767,0.35697940503432496,290,0.008596465083255601
hi_pos,long,1,0.02092050209205021,0.07531380753138076,841,0.0026518837527498215,0.09138283630138061,0.36028537455410226,282,-0.004503785469524761
persist24,long,4,0.1516318381334749,0.19597906119336136,874,0.002597871367131693,0.09132882391576248,0.35926773455377575,288,-0.1408332213285274
kyle_z,short,0,-inf,-1.135397580785618,867,0.0025308342097352878,0.09001686739799995,0.3621683967704729,368,-0.0966741530155466
pos24,long,7,0.7301728498703437,0.8091875995254977,874,0.0013604025741835058,0.0900913551228143,0.36155606407322655,255,-0.016197318734058618
efficiency,long,5,0.04943748063074492,0.06181974422204902,877,2.6698006994908797e-05,0.0887576505556257,0.3603192702394527,312,-0.029353154739410935
rpt_z,long,8,0.7850117122844968,1.3331224320282498,867,-0.001081423569608101,0.0876495289790227,0.3575547866205306,358,-0.15223174454254157
to_hi480,long,9,30.382761438644796,inf,829,-0.0013649696296319136,0.08736598291899889,0.36429433051869725,239,0.43507475435917947
vol_of_vol,short,0,-inf,-0.8806657599615962,827,-0.0017224489056061843,0.08576358428265847,0.3603385731559855,629,-0.1546098363820485
up_wick,short,3,0.1537346445545088,0.2055823326150177,876,-0.0019301696104416291,0.08555586357782304,0.3538812785388128,330,-0.12836465455079007
disp96,long,6,1.9630870197531143,3.8574025234418943,867,-0.0020409131005844016,0.08669003944804639,0.3621683967704729,313,-0.1357425997120054
persist6,short,1,0.0737464414356186,0.1437316015990382,876,-0.0022840368781797543,0.0852019963100849,0.3561643835616438,280,-0.11638227055192221
updn_ratio,long,9,0.5366106233019649,inf,877,-0.0034570608020277884,0.085273891746603,0.3637400228050171,433,-0.05874756658261201
trade_intensity,long,9,1.8005630550031468,inf,867,-0.004230479409144665,0.08450047313948614,0.356401384083045,414,-0.12938757761012862
since_lo96,short,6,71.0,82.0,890,-0.004415731248771916,0.08307030193949275,0.3595505617977528,329,-0.028720074059594265
disp6,long,9,1.9383292806548476,inf,876,-0.004925127554152701,0.0838058249944781,0.3607305936073059,300,-0.10800684505658659
trade_intensity,short,2,0.5487640851719368,0.6373089822903832,867,-0.005012157280706832,0.08247387590755782,0.35870818915801617,264,-0.18440838697680303
since_lo96,long,7,82.0,90.0,870,-0.00556369382740292,0.08316725872122788,0.3620689655172414,354,0.04398598939551154
kyle,short,2,2.3599434372685855e-07,2.6778939369519616e-07,877,-0.005842971707572514,0.08164306148069214,0.3614595210946408,411,-0.07622490208453317
since_lo96,long,9,95.0,inf,931,-0.006216147398709195,0.0825148051499216,0.35875402792696026,266,-0.2986449381755422
range_rank,short,1,0.08125,0.17291666666666666,818,-0.006907733022310803,0.08057830016595385,0.3606356968215159,308,-0.051497776273527966
flow_eff,long,8,0.9207250652891722,1.6727174680472765,876,-0.007780590996140664,0.08095036155249014,0.3504566210045662,181,-0.32999022920494137
pos96,short,2,0.2543062883895379,0.34108142424222404,867,-0.01059986568165333,0.07688616750661133,0.3517877739331027,326,-0.2968658994648676
hi_pos,long,4,0.27615062761506276,0.41841004184100417,880,-0.010628765398847318,0.07810218714978348,0.3568181818181818,361,-0.12719981221953422
wick_skew,long,6,0.06493913238194599,0.1466209500176167,876,-0.010879663291192521,0.07785128925743827,0.3573059360730594,325,-0.17184200195048746
to_hi96,short,6,5.456963927412087,6.5778721548054815,867,-0.010943297689981594,0.07654273549828307,0.3506343713956171,305,-0.2484294785718596
close_loc,long,1,0.14601537594380817,0.2411498761821243,876,-0.011143815625497645,0.07758713692313315,0.3538812785388128,331,-0.1621834684645316
dow,short,3,3.0,4.0,1248,-0.011226933649001732,0.07625909953926292,0.35096153846153844,462,0.04519866895995326
to_hi96,short,5,4.358958469130034,5.456963927412087,867,-0.011836423296674474,0.07564960989159018,0.35294117647058826,310,0.1456736006644492
range_z,long,9,1.2202518597702472,inf,867,-0.01187579528402017,0.07685515726461062,0.35409457900807384,359,-0.12935004301159253
ats_rank480,short,3,0.28541666666666665,0.4,830,-0.01240657339768037,0.0750794597905843,0.3542168674698795,332,-0.037120699713181396
up_wick,long,1,0.057539600530415035,0.10769834952449314,876,-0.013013284591139086,0.07571766795749171,0.3515981735159817,354,-0.22971274187420113
ats_z96,short,1,-1.3406424527553134,-0.9122146512040115,867,-0.013424146721205038,0.07406188646705962,0.3506343713956171,355,0.006011889873645655
lo_pos,short,1,0.016736401673640166,0.07112970711297072,900,-0.013571322530866093,0.07391471065739856,0.35,288,-0.0731676184270113
dn_wick,short,8,0.4897686602436436,0.6023615805780694,876,-0.013774472539734354,0.07371156064853031,0.3550228310502283,304,-0.14268024329581008
since_lo24,short,3,8.0,11.0,758,-0.013875596510961404,0.07361043667730326,0.3482849604221636,279,-0.2828394749652769
vol_of_vol,long,6,-0.1159629389336806,0.1305644429785149,826,-0.014032295008706187,0.0746986575399246,0.35351089588377727,256,0.03732260762725663
since_hi96,short,2,10.0,20.0,939,-0.014050125526879476,0.07343590766138518,0.3546325878594249,276,-0.09331726059431053
persist96,short,4,0.07344964523908125,0.09793205045260268,866,-0.014319904097354305,0.07316612909091036,0.3510392609699769,406,-0.12231780167272988
atr_rank,short,0,-inf,0.04791666666666667,820,-0.014477643466324495,0.07300838972194017,0.3670731707317073,239,-0.23032839526723045
since_lo480,long,1,46.0,111.0,822,-0.014760799888743148,0.07397015265988764,0.3564476885644769,402,-0.04001806573772722
absorb_z,short,9,0.3861689089193485,inf,848,-0.015470666880055972,0.07201536630820869,0.3490566037735849,330,-0.09372427513580642
to_lo96,short,0,-inf,1.5534555465878805,867,-0.015476630672198857,0.0720094025160658,0.34486735870818913,356,0.030324079399842965
range_per_trade,short,2,2.1104472055980993e-08,2.3595939859596615e-08,877,-0.015591482438562804,0.07189455074970186,0.35461801596351195,498,-0.06042372258902088
disp6,short,0,-inf,-1.7804717542894932,876,-0.015823896320513876,0.07166213686775078,0.3481735159817352,381,0.00114691574090213
to_hi480,short,5,9.848374878703964,12.64774500004412,829,-0.01584677428856455,0.0716392588997001,0.35102533172496986,312,-0.11595467456528315
since_hi480,long,2,33.0,69.0,819,-0.01594154540874417,0.07278940713988663,0.35653235653235654,233,-0.40865312619942396
gap,long,2,-7.901603251036761e-05,0.0,530,-0.016612470620490673,0.07211848192814012,0.3433962264150943,257,-0.3556906800273654
tbi_ma24,long,7,0.0009966377006771499,0.0030165052439096785,874,-0.016654217918505545,0.07207673463012525,0.35469107551487417,246,-0.007076844957114364
kyle,short,3,2.6778939369519616e-07,2.987557355074311e-07,876,-0.01735776596004032,0.07012826722822434,0.3515981735159817,336,-0.1299147307037325
accel,long,2,-1.0997316491236018,-0.699012663140142,875,-0.01794106612416644,0.07078988642446435,0.35314285714285715,286,-0.07671516872703782
extreme_late,short,7,0.8786610878661087,0.9372384937238494,865,-0.018657540209812723,0.06882849297845194,0.35028901734104045,352,-0.13105637652141058
tbi_z24,short,9,1.323035951769245,inf,875,-0.018659898596241696,0.06882613459202297,0.3462857142857143,295,-0.07431923589746332
tbi,long,5,-0.0023197511107546642,0.0030071644135989633,877,-0.019561974023328998,0.0691689785253018,0.3500570125427594,261,-0.05173799049966571
to_lo24,long,0,-inf,0.7648849695554003,875,-0.019638206256536,0.0690927462920948,0.3497142857142857,377,-0.07806487085906101
rpt_z,short,3,-0.6179349713597198,-0.3821033315739095,867,-0.01989583117554108,0.06759020201272357,0.35294117647058826,268,0.024144224396629117
dq_cum24,long,7,0.051199594242740815,0.1483850612762181,874,-0.02002011952308128,0.06871083302554952,0.35354691075514877,252,-0.02259300458705071
kyle,long,1,2.0053712473038197e-07,2.3599434372685855e-07,876,-0.020406880496099636,0.06832407205253116,0.3607305936073059,542,-0.018776618762393803
disp96,short,0,-inf,-7.316418299668853,867,-0.021019042710437988,0.06646699047782667,0.3460207612456747,477,0.016715043069515965
range_z,short,0,-inf,-0.939232251268162,867,-0.02110497050402841,0.06638106268423624,0.35294117647058826,384,-0.20282385769495806
to_lo480,long,7,18.747682216231087,21.70941120235073,828,-0.021346601893456038,0.06738435065517476,0.35507246376811596,212,-0.05747688359314747
body_frac,long,2,-0.44780140982012545,-0.29681895058452057,877,-0.0213772248381731,0.0673537277104577,0.3523375142531357,283,-0.1898503382588132
absorb,long,5,-0.008677057017303397,0.009896605556402129,876,-0.021985839910694135,0.06674511263793666,0.3493150684931507,356,-0.10769762784447418
disp24,short,8,2.8978604858971413,4.243089271256354,874,-0.022034840219412127,0.06545119296885253,0.3489702517162471,274,-0.05136193959712649
since_lo24,long,1,2.0,5.0,1079,-0.02210495498075234,0.06662599756787846,0.35032437442076,401,-0.1408199613455806
since_hi24,long,0,-inf,2.0,802,-0.02218500251710121,0.06654595003152958,0.3566084788029925,297,-0.14485980681539432
since_hi480,long,4,125.0,198.0,830,-0.022770679805173884,0.06596027274345691,0.3542168674698795,529,-0.13486352487170022
accel,short,8,1.0856744648996421,1.6839231485814867,874,-0.023351787658264633,0.06413424553000002,0.34668192219679633,370,-0.10757052947225172
ats_rank480,short,0,-inf,0.08333333333333333,817,-0.02339805772334478,0.06408797546491987,0.3378212974296206,425,0.04791056525105034
dq_z96,short,3,-0.537193005180019,-0.2566671889570011,867,-0.02340675064529918,0.06407928254296548,0.34832756632064593,299,-0.0821051607442886
since_hi96,short,3,20.0,31.0,823,-0.023831529008928622,0.06365450417933603,0.34993924665856624,288,0.016845722241393173
disp24,long,2,-2.291969682185864,-1.3908624376971332,875,-0.023983653394223706,0.06474729915440709,0.3474285714285714,273,-0.17468257531919465
persist6,short,0,-inf,0.0737464414356186,876,-0.02421768766658342,0.06326834552168124,0.3515981735159817,323,-0.10157968588188312
dq_cum24,long,4,-0.1808396350302467,-0.10654500091574812,874,-0.024509771014999918,0.06422118153363088,0.3512585812356979,236,-0.14690620848256442
rpt_z,long,5,-0.14651668596023054,0.11541738274548088,867,-0.024628480384500544,0.06410247216413026,0.3517877739331027,298,-0.07310027461452362
pos96,short,0,-inf,0.15131782706036528,867,-0.02465583557136915,0.06283019761689551,0.34371395617070355,340,0.013421934019932427
tbi_ma24,long,1,-0.009992051737382303,-0.007350625201617627,874,-0.02480739800216719,0.0639235545464636,0.3512585812356979,325,-0.2687160073403311
atr_rank,short,2,0.13333333333333333,0.22708333333333333,814,-0.024836426222764697,0.06264960696549995,0.35503685503685506,379,-0.09494560564628945
to_hi24,long,5,2.1035386337179403,2.534017030051735,874,-0.024870625249328433,0.06386032729930236,0.3501144164759725,276,0.09288581375315552
extreme_late,short,5,0.7238493723849372,0.8075313807531381,903,-0.024948861878607165,0.0625371713096575,0.3477297895902547,365,-0.03642136542335035
accel,short,6,0.33119465026240713,0.6613074383967532,874,-0.02497948629911319,0.06250654688915147,0.34782608695652173,255,-0.23886577425834157
disp96,long,3,-2.613129304605548,-1.072868132323117,867,-0.02498024089992401,0.06375071164870678,0.3506343713956171,317,-0.23328142330798568
wick_skew,long,9,0.3995793140200461,inf,877,-0.025342479254605116,0.06338847329402568,0.35347776510832385,312,-0.12272695927258791
absorb_z,long,4,-0.023011506087688857,0.048648778315058844,847,-0.025403785666102515,0.06332716688252828,0.34710743801652894,342,-0.0903934615527215
dq_cum24,short,1,-0.4757069499251344,-0.34899101821812256,874,-0.025423706712769265,0.062062326475495394,0.34439359267734554,325,0.02123373468253047
tbi_ma24,long,4,-0.0038413223296578833,-0.002282175875109503,874,-0.025440328770438076,0.06329062377819272,0.3512585812356979,235,-0.1411049096031659
absorb,long,4,-0.02381027372215469,-0.008677057017303397,876,-0.02573836699937457,0.06299258554925623,0.3458904109589041,290,-0.13649958106839555
avg_trade_usd,long,6,4147.058274240792,4429.932133653071,876,-0.025907511656247457,0.06282344089238334,0.3481735159817352,191,-0.03639136941281662
atr_rank,long,1,0.04791666666666667,0.13333333333333333,836,-0.02598891301531504,0.06274203953331575,0.36004784688995217,379,0.010387235141187851
absorb_z,long,5,0.048648778315058844,0.10621992214079679,848,-0.026176099642750552,0.06255485290588024,0.35023584905660377,410,-0.13796608098675253
wick_skew,short,5,-0.013552295918367374,0.06493913238194599,877,-0.026327955616600937,0.06115807757166372,0.346636259977195,359,-0.1322206812986143
trade_intensity,short,0,-inf,0.44299151602712095,867,-0.026637851488869654,0.060848181699395,0.35870818915801617,559,-0.10090581976162492
since_lo480,short,8,447.0,473.0,837,-0.02675522462999854,0.06073080855826612,0.34647550776583036,246,0.045706314000385787
dq,long,5,-0.004422707711386351,0.0061825412298494075,877,-0.02734283154694787,0.06138812100168292,0.34777651083238315,257,-0.04683568631949902
range_per_trade,short,7,3.4871296877540556e-08,3.988356080393457e-08,877,-0.02801802256629326,0.0594680106219714,0.3443557582668187,127,-0.1913569004010215
since_lo480,short,5,316.0,366.0,823,-0.02807571761898326,0.0594103155692814,0.3511543134872418,250,0.24141672035998646
disp6,short,8,1.1803459452900136,1.9383292806548476,876,-0.028295459223370116,0.05919057396489454,0.3447488584474886,335,-0.10178968844351266
vol_of_vol,short,8,0.5234357289122207,1.3208321731087087,826,-0.028840198094851572,0.05864583509341309,0.3450363196125908,395,-0.06804301739276715
extreme_late,long,9,0.9790794979079498,inf,936,-0.028960214807410754,0.05977073774122004,0.3504273504273504,342,-0.3008122071358865
tbi_ma96,short,9,0.0027365291248077385,inf,867,-0.029096144671641497,0.05838988851662316,0.34717416378316035,553,-0.23857462433262336
persist96,long,3,0.0515634106213566,0.07344964523908125,867,-0.02921423799729402,0.05951671455133678,0.3506343713956171,348,0.11524651917846973
range_per_trade,long,9,4.851782534912265e-08,inf,877,-0.02927860469715872,0.059452347851472076,0.338654503990878,2,
tbi_ma8,short,3,-0.006834991048846032,-0.00440441203685144,875,-0.02964948730191119,0.057836545886353466,0.3462857142857143,264,-0.048825092457943545
efficiency,short,3,0.027681176416064802,0.03808282100614866,876,-0.02983217197779067,0.057653861210473986,0.3470319634703196,323,-0.10366757937839328
